customer_id,credit_score,score_date
9cd3d9fe-be37-435f-9bae-63b72802371d,320,2024-07-16
c1e91344-9817-4384-8ead-dc8449ec27e8,575,2024-07-16
b9f85b8e-4255-47ce-aa2b-c51232f5f716,802,2024-07-16
4b83b98e-d5db-4de8-89e7-129504fcadc0,470,2024-07-16
e41dcaec-00c9-40ca-a55c-caefa9999478,435,2024-07-16
1dd27780-f136-47f0-b4e8-8134339d9e99,333,2024-07-16
68e538ed-f10f-461b-9e3e-3fb9cbc549c9,542,2024-07-16
0adbf29c-56fa-47ea-87e5-af71b9cc4339,486,2024-07-16
5c7cd47f-6ab5-47e9-a133-cc3df47caa68,712,2024-07-16
ddd56ee3-dade-4579-9e83-78ca8adcd836,827,2024-07-16
4bcdd4b6-398e-4d6c-9d3c-be443be105a8,547,2024-07-16
aaf6ebc3-a480-4f43-887a-f154c649a5fd,335,2024-07-16
47b8b316-a3f6-401d-ad79-8b17d7710625,491,2024-07-16
a061f517-ecd6-4393-9ab3-a82408469e5f,416,2024-07-16
e956de1c-72f1-46eb-b502-74dbde33db55,700,2024-07-16
832becac-b80c-45bd-958e-b32120eb935c,774,2024-07-16
0c98b26f-4348-448e-8a0a-22ac273f75e0,334,2024-07-16
ff0f25fb-e5c7-4850-9bcf-9f9643875d68,590,2024-07-16
3cb8aecb-e942-4e7b-a052-0f8a403374ea,593,2024-07-16
a73b66fe-aab1-4e00-8e16-c5ffb1285f34,770,2024-07-16
78da46d5-801c-49ea-a8a2-75010b63cdea,729,2024-07-16
b7e7066d-f365-4560-8f86-273ce1b19ed6,459,2024-07-16
f6184ed5-7520-47c0-9957-dc3dc0186d8a,745,2024-07-16
ce41d52f-6ea1-473d-9202-25fd4487f090,599,2024-07-16
dd3fd339-b87a-4b31-8429-753dcb6a2370,467,2024-07-16
931ac43d-777d-4a89-9d21-941fe19764c3,810,2024-07-16
474a0af0-96ad-494e-a706-de2d1072be13,447,2024-07-16
4efd825f-4026-4e87-9ff3-fceb59bca4d4,587,2024-07-16
a807e114-cb38-4781-a8e8-45e978347ae5,470,2024-07-16
7ef92d44-b0c1-4d13-9dfb-2bfbebfdd203,614,2024-07-16
f3dbcc6a-6956-453a-a1ad-2bdbf443eebe,720,2024-07-16
f12bb9dc-ec13-4a53-adbe-7735ccfc3c2a,418,2024-07-16
8891ab87-82cd-440b-9575-483b9d64fea5,655,2024-07-16
e91de162-1c39-4655-8499-e441b8f4e38a,414,2024-07-16
ea2480da-8888-47eb-87b6-ba5818dc1e2e,355,2024-07-16
120aa104-43ae-4401-aec8-52699f395c4d,345,2024-07-16
d78aca7f-d8e4-4b3c-b353-3a5aac26cca5,840,2024-07-16
7ea80a07-05df-4f74-bfd2-47f5044ead34,830,2024-07-16
e8802f39-3a66-428c-9a14-f404830e5e5a,454,2024-07-16
9c66ffa2-2b74-48f4-b90e-f4b6ec060703,576,2024-07-16
c4a83b77-0746-410d-8a0c-4758be0b26a1,795,2024-07-16
f08a1e00-15cd-4189-9f54-7944ece118cd,748,2024-07-16
5f9a505c-e8e7-42cc-ba5f-739bbf6abc29,671,2024-07-16
c319f9ec-c7ee-4894-b42a-514160477c54,843,2024-07-16
e6da1d2a-723f-488f-8bf8-de9d4b351a17,540,2024-07-16
af113671-a20b-44ea-bc28-70b6e930c461,446,2024-07-16
a89e86c1-55e2-4e23-bda4-0975d2cd667d,837,2024-07-16
7bfc2035-1c28-4713-8874-bf7317f585f3,692,2024-07-16
ebf8e1ff-173c-4315-a6a5-cad3c8b5221b,480,2024-07-16
f45195f4-2e5f-4b40-8a84-56fbf1006c06,774,2024-07-16
e8d43d5a-3ff6-4cac-af1b-70d45390d83f,793,2024-07-16
a37a50da-b487-4ecd-a0dc-36bdbf43821d,538,2024-07-16
8f44e33b-2ddc-4d8a-9273-c92aed34b0b8,607,2024-07-16
e09522fa-abf9-4b0c-9f64-b32a6cf6eebb,829,2024-07-16
e05609b3-06d3-4768-9b16-02857b897ffd,303,2024-07-16
0c98b26f-4348-448e-8a0a-22ac273f75e0,652,2024-07-16
9e2700c5-fe19-4af2-9653-03a9d059c079,697,2024-07-16
f5f4f89e-efbe-44f0-a7ed-bf2dab926ee0,631,2024-07-16
6b91a336-ae42-45a8-b523-a6e8697ba88c,564,2024-07-16
28da4555-aa21-48e4-a1de-e6a39daa79c7,630,2024-07-16
44527f9c-af3b-48e5-9fde-152b03d2f09f,586,2024-07-16
8f40ef46-ff91-4c8a-817d-36089e00630c,724,2024-07-16
99014c16-09ee-4c5e-a6c4-386bac28c81a,819,2024-07-16
a061f517-ecd6-4393-9ab3-a82408469e5f,774,2024-07-16
eae6a0f9-74ba-45df-be94-a157650895d2,300,2024-07-16
f3dbcc6a-6956-453a-a1ad-2bdbf443eebe,745,2024-07-16
268c3a68-6c68-41d6-bbe7-47a5f3bd0f56,650,2024-07-16
5dc42062-03b6-4414-9926-523704c2e540,481,2024-07-16
b4dcc222-7e6a-459d-b672-f1b5fa916659,541,2024-07-16
985d6e75-5f38-4492-9a54-8bafe0097abb,715,2024-07-16
be02aeca-3d7c-421e-97c8-df4baa887929,659,2024-07-16
522689ac-8b7a-44ff-86f5-008234967d8f,593,2024-07-16
734c4613-4974-4c37-888a-f27b2e83c7c9,334,2024-07-16
c1362c82-9829-460c-a54b-cca6ed92315f,344,2024-07-16
c531a257-8c81-41a2-9208-d9d22f63ffee,461,2024-07-16
463e7828-42cb-4955-a9f8-30a5f98181ec,762,2024-07-16
af35d281-06b4-460b-9578-e156d864417c,391,2024-07-16
c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,704,2024-07-16
d0612246-1c70-44ca-8493-bde947ba499f,373,2024-07-16
03f15813-4c74-4b62-97df-a82c6d057340,666,2024-07-16
6b91a336-ae42-45a8-b523-a6e8697ba88c,834,2024-07-16
3607b9da-771f-4348-a874-b29c7e38656e,462,2024-07-16
2950f78a-0585-4721-a807-dfe4326d70b8,706,2024-07-16
7b562b34-5620-4fa2-a3b9-9db3894962d7,648,2024-07-16
4fdd28ad-577e-41c2-8678-d3205b4b6694,722,2024-07-16
8b5dc36d-1299-4581-9d9e-2333f7a8f64a,677,2024-07-16
5c2daa00-028b-4c79-ad4c-8edc407ee797,531,2024-07-16
5c7cd47f-6ab5-47e9-a133-cc3df47caa68,435,2024-07-16
02775286-eca4-45c3-8e2c-be3a8f743df3,762,2024-07-16
562a4cb6-ae33-47e9-acb7-8595ab576ef8,525,2024-07-16
03f15813-4c74-4b62-97df-a82c6d057340,497,2024-07-16
7c8311d2-dc1c-4315-ad9e-82f4d778773a,783,2024-07-16
df240465-3590-4409-9bad-f3487809c961,735,2024-07-16
8bcec054-6ecf-4a6f-9fe3-4c7727220487,765,2024-07-16
3244b7e4-3c2d-40cd-8e84-b28522908458,626,2024-07-16
7b562b34-5620-4fa2-a3b9-9db3894962d7,442,2024-07-16
15d02fa6-6a9c-4770-b3ee-fe56d780c255,318,2024-07-16
7ea80a07-05df-4f74-bfd2-47f5044ead34,373,2024-07-16
c8084072-8c88-48d9-83ab-a2f029bc373f,767,2024-07-16
f6184ed5-7520-47c0-9957-dc3dc0186d8a,664,2024-07-16
2b9a966a-1382-480b-9e07-64013a04b63f,446,2024-07-16
d9f9725f-ae65-4318-bbbe-48dbf51e9b2b,323,2024-07-16
3fb61f13-0cf6-4b7f-9070-af695ed8d590,676,2024-07-16
94307f5c-b3e9-4372-9a93-29060da8df85,328,2024-07-16
3ed232be-f10a-450f-9287-4118db7fe760,645,2024-07-16
60c53869-0962-44df-a58a-8ff8ee1aa0e0,606,2024-07-16
b9266f5b-f6cc-44b7-b6a2-b9ae0b92ccf0,702,2024-07-16
a13241a0-4edc-4793-86fd-cb6804cd1f41,391,2024-07-16
2156ab08-e4c0-42a6-94e3-cd5141806e86,690,2024-07-16
3ef85d71-d926-4b51-b557-d8d3940c940d,665,2024-07-16
a1c95a56-18ed-4535-a327-d1caff7d4ba7,730,2024-07-16
4ab3e9d4-1ea1-42f2-a169-9182b4e6c423,369,2024-07-16
861a5338-104c-47f9-8b36-17e33a11aea0,448,2024-07-16
66ac3b40-45b5-4916-bdc6-6b3253b6ed4f,328,2024-07-16
48df1603-39db-4a59-b878-a912e9ca3557,740,2024-07-16
0c52a8d3-a3e5-4fd3-8e1e-e2f59ed7d674,328,2024-07-16
423d4a1c-5d97-4c5c-a5d9-7e723546bdcc,327,2024-07-16
b83243ff-7ce1-4ba3-a7c5-e67e08ea307b,619,2024-07-16
d6a2632c-dd21-4667-af33-d84aff60ee46,468,2024-07-16
0d6648a3-6b0c-4d2d-a3fd-7c6a3fa8d7d6,608,2024-07-16
8f40ef46-ff91-4c8a-817d-36089e00630c,428,2024-07-16
0e7682a4-7c63-4f69-a629-26cef83bc2c0,405,2024-07-16
8aa88fde-9258-4d5b-a970-878651839a13,585,2024-07-16
8960d3f3-3b33-48f6-b698-07e499149612,789,2024-07-16
5aa06a91-df00-4eae-9dea-3bd83fec14b6,308,2024-07-16
6410181b-376a-4a31-8003-87f980d7731c,758,2024-07-16
b0ed74ce-26ee-49c2-bc0f-e29be429d7cb,313,2024-07-16
af113671-a20b-44ea-bc28-70b6e930c461,704,2024-07-16
3f6d37e9-4b6c-43f6-8de6-db527e8dadc8,301,2024-07-16
274cf778-6478-4e41-9465-6676215a351f,701,2024-07-16
f6184ed5-7520-47c0-9957-dc3dc0186d8a,418,2024-07-16
b7b777a8-7578-40e9-8024-5bb47ad05f24,514,2024-07-16
992fa72f-706d-4828-ab28-d3d67bfe1c82,739,2024-07-16
935539f8-12fc-4a9a-8aec-2abfb81c7930,704,2024-07-16
3984c581-fe67-4cf9-99bf-c044716ea0c0,657,2024-07-16
cf14bf18-aa2b-44b1-8736-7cee0a0abe37,346,2024-07-16
8c73b499-5002-4f39-9dc6-d0294660aac3,838,2024-07-16
9154e06b-cfe8-457b-a4ed-b0a9836d4fa1,428,2024-07-16
76029a47-0b2e-44af-8198-bf7f110f2d78,425,2024-07-16
5aecccec-2186-472f-95cd-ea185e4d6757,461,2024-07-16
f45195f4-2e5f-4b40-8a84-56fbf1006c06,410,2024-07-16
0dbbd9f9-7946-4460-9ebb-f0465f35e4f8,450,2024-07-16
6923a82f-88a7-40ec-840c-6a9e379eda6e,765,2024-07-16
1f4d6dba-bdde-474a-8c65-d8abe35b755a,701,2024-07-16
b4198588-db1f-400f-a6e6-ad3d5e9278ef,773,2024-07-16
c2006121-9927-41d2-9315-266339621b47,544,2024-07-16
54668650-832d-4f00-ae8f-ebc904df9047,423,2024-07-16
1cc6425b-1306-4911-9c31-5a5e8d92b39e,733,2024-07-16
e1b31684-2bc3-48a6-a87c-0b3e18411347,658,2024-07-16
562a4cb6-ae33-47e9-acb7-8595ab576ef8,443,2024-07-16
f6184ed5-7520-47c0-9957-dc3dc0186d8a,557,2024-07-16
bf29717c-903d-437d-b24c-cf3678838146,584,2024-07-16
67737e24-6f93-472d-b194-bd030c634020,456,2024-07-16
c1b255db-fcd3-4961-b710-896ac8adfba4,619,2024-07-16
2a8f479b-eb76-4086-8bff-bcfde36872f9,705,2024-07-16
5931e4a6-0f32-4a8a-ae33-26d37c184f83,761,2024-07-16
8729306a-5624-4be7-9ed6-b3af6fdd5eb0,530,2024-07-16
3678958e-ff0b-4530-9cc6-66a0b40050a6,515,2024-07-16
5a4a7911-2791-436b-8a75-72f3f14729f6,738,2024-07-16
683948fd-9b9b-4280-bd87-b42d81e2de59,579,2024-07-16
2e92de57-6f13-42c1-867c-60f23d9ca9ec,523,2024-07-16
4025eb88-bfd0-4481-8de5-7cb6a2f18808,488,2024-07-16
2e85c793-0aa9-4c7e-9cfa-a388159a2912,617,2024-07-16
ab1c2366-b09d-499e-9753-18b245528e63,607,2024-07-16
1db26605-12d0-4dcf-b904-587e8039e019,333,2024-07-16
78c367ae-f713-4e31-b4c5-7b14f960e627,796,2024-07-16
44527f9c-af3b-48e5-9fde-152b03d2f09f,449,2024-07-16
aa004588-f7d1-4ef5-8adc-0ae53e588764,414,2024-07-16
2c2a80a4-ae99-43fe-9e89-6688bdfbb6b2,324,2024-07-16
7afa340d-9a0b-488a-bfb6-e52d55d8e8d8,847,2024-07-16
8891ab87-82cd-440b-9575-483b9d64fea5,507,2024-07-16
ea2480da-8888-47eb-87b6-ba5818dc1e2e,538,2024-07-16
7ea80a07-05df-4f74-bfd2-47f5044ead34,550,2024-07-16
cd86c210-a786-43b0-9ead-b85b993c1733,710,2024-07-16
f9cb1b22-063e-4c66-bd5e-396f389a3390,519,2024-07-16
6b62d262-1aea-4423-b4d8-2a7546ca380c,820,2024-07-16
02fa7d18-903d-4e1c-bf2d-18775f8b72fc,410,2024-07-16
6b513444-6711-4800-9d58-1ccb96c0d28a,398,2024-07-16
7090ec82-ac3d-43f1-ab37-3e818136a266,696,2024-07-16
3603a3c0-8038-4d2e-bf84-4a41f1ed528a,835,2024-07-16
39a9b275-9adb-4ca6-82a5-d8af787b36b6,517,2024-07-16
1f0b0af6-9df7-4c0d-822d-41c3042da797,561,2024-07-16
bdeaf301-20c1-4737-bba2-24750fa83b53,337,2024-07-16
8b7917bd-db10-4325-9b1e-d239c43e8dcc,776,2024-07-16
2e8d364d-3dbc-483b-8b6a-16fa43d77bc6,619,2024-07-16
e084d3b6-730b-4cf2-92b6-66611716d89e,576,2024-07-16
2494c3f7-1fa8-4241-8e80-b41c5227a231,476,2024-07-16
8b32c51a-89f7-4e54-9143-de13daa22a7b,522,2024-07-16
a89e86c1-55e2-4e23-bda4-0975d2cd667d,570,2024-07-16
ceaab1ef-c931-4f78-aa29-c364570caf03,601,2024-07-16
8b7917bd-db10-4325-9b1e-d239c43e8dcc,695,2024-07-16
4919ee37-9fd3-4a7b-9c9c-e7c54865a9cf,444,2024-07-16
b4dcc222-7e6a-459d-b672-f1b5fa916659,300,2024-07-16
d41abd26-6e0d-4a06-bd15-5df03df3b30e,778,2024-07-16
e51e4818-6699-4eeb-bcb6-aec7abf4ed17,800,2024-07-16
37b32351-a129-496d-bbc6-8fdf5a842490,508,2024-07-16
a99ac791-1070-4cf2-ab9e-43179a0a23f7,708,2024-07-16
246ee48c-6953-4a22-be55-c9d34a30ac54,496,2024-07-16
d41abd26-6e0d-4a06-bd15-5df03df3b30e,441,2024-07-16
8f40ef46-ff91-4c8a-817d-36089e00630c,833,2024-07-16
b716a657-b842-4fcb-82b1-801e2f9ff544,445,2024-07-16
b96d0ca3-fa72-4ce4-a0cf-cb492b3a316b,358,2024-07-16
917e88b2-428f-4d17-a5dc-c1e993aa6425,680,2024-07-16
342ba925-9e3c-4ea1-a568-5466ce2c9d89,341,2024-07-16
697093ec-0561-49fc-bf43-55a3c5978093,672,2024-07-16
9a3b8c49-fdb7-4838-8f62-1af7eaf0f24d,711,2024-07-16
343ceb13-9eaf-4c3f-8fcc-1a77443806b4,649,2024-07-16
1710a3fa-2dae-474d-a59e-da86fb39c227,557,2024-07-16
463e7828-42cb-4955-a9f8-30a5f98181ec,403,2024-07-16
14e0e302-64f9-4fa0-884f-4095c3a71565,755,2024-07-16
4f634f1b-548b-4fd4-8819-a825816b7cfa,810,2024-07-16
c6d42f44-d438-4ae8-8ddc-b6c7c392eb90,473,2024-07-16
688ab182-b251-4e8f-80a7-7139655717bf,344,2024-07-16
6029982e-0134-4d43-b7ea-c6b73962ac5a,412,2024-07-16
9c090561-1a2c-4fda-bc31-1885605e0116,656,2024-07-16
2a4afb53-1673-46fe-ad33-ea30e96a90ab,395,2024-07-16
4e6fc416-32d4-4ee5-a995-6e8138d2236e,366,2024-07-16
203133e8-ce2a-4866-9e5a-7bf8916e6e68,579,2024-07-16
3eca34db-66d1-470d-8f36-b48f365db3d1,773,2024-07-16
97b08c07-1360-4bb0-a491-0429b70c90a8,345,2024-07-16
d0c92cb7-1fa4-426c-a6cc-81b7e7b0fec5,742,2024-07-16
4eb918ec-f077-4918-af09-d8b3c466890d,717,2024-07-16
0da86ada-7fc0-41c8-9465-a9945a6ac393,604,2024-07-16
81d43c4a-469c-4ee5-a909-dc2cbd1d12e1,643,2024-07-16
423d4a1c-5d97-4c5c-a5d9-7e723546bdcc,817,2024-07-16
15728de3-4df7-446a-a3c5-a08c554f1f0d,680,2024-07-16
3d8c9deb-e56c-43f6-a869-21395eb8ab6f,417,2024-07-16
cf26932c-da5b-48f0-9a59-bffab03bbb51,408,2024-07-16
6bf8b3cf-98b5-4d37-ab3e-85433d900abb,454,2024-07-16
dac3ac92-27e9-47d5-8982-c0ffa8a3a5c8,446,2024-07-16
bceb5f1b-c50b-41b2-a9d2-d4d56d8d889d,455,2024-07-16
bade8998-a138-47e0-a61c-0d64757418ed,729,2024-07-16
8d08f703-1fc2-4aac-9fe6-787a517da5d9,499,2024-07-16
8f0eba97-7273-4052-a065-8a96f7177094,404,2024-07-16
c4abeabe-eb84-4980-9f89-27345d348493,624,2024-07-16
3c142bca-8551-4834-b827-814d41cd380b,726,2024-07-16
d869c4fb-0d41-456b-a02b-6c71ce14eac5,771,2024-07-16
7979f184-8a2c-4478-a819-4dc0abccec35,835,2024-07-16
d6a2632c-dd21-4667-af33-d84aff60ee46,631,2024-07-16
6bf8b3cf-98b5-4d37-ab3e-85433d900abb,415,2024-07-16
ceaab1ef-c931-4f78-aa29-c364570caf03,540,2024-07-16
d41abd26-6e0d-4a06-bd15-5df03df3b30e,546,2024-07-16
832becac-b80c-45bd-958e-b32120eb935c,398,2024-07-16
f16fbee2-c408-4372-a6e6-29a1491305d0,622,2024-07-16
1224f92d-af27-4910-8513-4f6f6bfd11e5,784,2024-07-16
e91bb55a-2252-4605-b63b-743cebf172d1,546,2024-07-16
82e6054d-76c4-47f5-a52f-cc2b9da7e7d6,515,2024-07-16
5dc42062-03b6-4414-9926-523704c2e540,397,2024-07-16
7c8311d2-dc1c-4315-ad9e-82f4d778773a,642,2024-07-16
882fe6c8-ac5e-43e6-82c3-4c7b9a8d6969,601,2024-07-16
456caca2-6da5-43bb-a428-c568ae2b974c,798,2024-07-16
6264731e-5a51-4ea9-afc0-05f79bf81c3f,338,2024-07-16
ef8a31b7-fe13-4fe2-b56f-e8d8c99caac3,377,2024-07-16
c5893ee3-dc09-4c47-b3df-2e4e9c8e9e64,379,2024-07-16
732b6051-d384-4a3d-ac3d-1cec6e104673,330,2024-07-16
2e92de57-6f13-42c1-867c-60f23d9ca9ec,372,2024-07-16
ce41d52f-6ea1-473d-9202-25fd4487f090,756,2024-07-16
0cda7cfe-dbb2-4efd-85f0-f98d1523570c,745,2024-07-16
b1a68dd1-8736-4119-9144-9385f3429e93,516,2024-07-16
ceaab1ef-c931-4f78-aa29-c364570caf03,328,2024-07-16
8807196d-8e59-408b-aeef-678c861c5b54,371,2024-07-16
87c9e385-d3b3-47d5-8268-c52d302e5161,412,2024-07-16
e93c1d43-3623-4890-a4a2-3b610a6fb90c,709,2024-07-16
b628f672-e7f0-4162-912b-baf35b17042f,843,2024-07-16
f716dd7c-c5e9-435e-8067-deb843facad1,421,2024-07-16
4919ee37-9fd3-4a7b-9c9c-e7c54865a9cf,654,2024-07-16
d2a9eb6c-5103-470d-8981-6e5813e9be2f,775,2024-07-16
9d4831e0-2571-4258-ab99-2ec7bb64768c,503,2024-07-16
90fabb71-5b5d-46f1-8274-523ac2e641e8,820,2024-07-16
c5893ee3-dc09-4c47-b3df-2e4e9c8e9e64,752,2024-07-16
d7e1bb5a-19ab-45f4-b594-259465da8420,381,2024-07-16
42ab2c26-3152-4c45-a8c9-d9062ba126d4,835,2024-07-16
caaf0b23-dcb4-438f-8851-341cd550e133,604,2024-07-16
b81e8905-07bd-4982-b7da-8a69ed143269,722,2024-07-16
c4abeabe-eb84-4980-9f89-27345d348493,444,2024-07-16
e01fff33-2e2d-4163-b7dd-3442e171d717,684,2024-07-16
a46bd45e-e598-4e4c-9184-60f45c3a4c7f,355,2024-07-16
37b32351-a129-496d-bbc6-8fdf5a842490,391,2024-07-16
e50ae9bf-b370-46ed-8e35-db883f202797,413,2024-07-16
3b31c535-fc99-404e-ae57-d67d0ce25478,382,2024-07-16
979354d3-fe9a-40e2-bf00-a59d5c1e9ded,316,2024-07-16
af94bb24-01cd-44a2-ada4-565dc69b7abf,521,2024-07-16
f591212c-7920-446b-b1a8-d3d960bb0c87,584,2024-07-16
898f7703-2d96-4ad2-bf79-6f2c93cd600b,674,2024-07-16
2a4afb53-1673-46fe-ad33-ea30e96a90ab,311,2024-07-16
93b75efa-0249-4383-969a-790a61ad7a66,418,2024-07-16
e2f87f1d-ec6d-4fef-ac8c-08d2fc871188,592,2024-07-16
342ca4a9-e041-4459-a8a3-2f18a95d029e,485,2024-07-16
b072d148-5827-4ec0-a792-f48ccc37e584,458,2024-07-16
c5e79f8a-2e6a-4f84-9902-fa79c514c982,543,2024-07-16
979354d3-fe9a-40e2-bf00-a59d5c1e9ded,366,2024-07-16
2e31db6e-425f-44ab-8ef8-49a9e00a0f29,380,2024-07-16
2950f78a-0585-4721-a807-dfe4326d70b8,376,2024-07-16
4025eb88-bfd0-4481-8de5-7cb6a2f18808,316,2024-07-16
44527f9c-af3b-48e5-9fde-152b03d2f09f,401,2024-07-16
1faa546a-3a84-4538-9312-36701e3a7e46,690,2024-07-16
b8caa0d6-8265-4e2f-ba61-8a4a4ba39449,342,2024-07-16
34c1fd15-a6a8-4a8e-98ad-b7fe67dcdc72,455,2024-07-16
082cf067-ec67-448b-997c-ef1cec7e4859,655,2024-07-16
4b83b98e-d5db-4de8-89e7-129504fcadc0,727,2024-07-16
bdf1538f-222e-4903-be01-fb7b04a6f42e,562,2024-07-16
f16fbee2-c408-4372-a6e6-29a1491305d0,682,2024-07-16
8960d3f3-3b33-48f6-b698-07e499149612,587,2024-07-16
26779dad-ef1e-4848-9af4-32b25b8b09bd,707,2024-07-16
5753582b-0ee4-4a2a-98cf-5cf38ddbd2f2,498,2024-07-16
081305d1-2f61-4fa2-af7a-8f81d2d71cae,658,2024-07-16
0101fb69-cfb2-448a-8300-ea9b41170678,744,2024-07-16
f29dd7f8-c2d5-46dc-a601-1ebb08431ca9,658,2024-07-16
2156ab08-e4c0-42a6-94e3-cd5141806e86,427,2024-07-16
1fe6a07f-c402-441a-b3c4-acfdab0806e9,445,2024-07-16
5a4a7911-2791-436b-8a75-72f3f14729f6,343,2024-07-16
ef78f450-3fa9-4cbc-826b-6d9e49f1482e,355,2024-07-16
3817a01f-25e3-49cb-b013-ae2cc80322d9,555,2024-07-16
e5a16810-06b5-4343-9340-27ac43185059,529,2024-07-16
ddadd429-3302-46ab-a932-f07360042aef,734,2024-07-16
7bdac5a5-31b9-4250-b057-95c39b8fc8e8,571,2024-07-16
e1113268-4210-47f8-b520-ebdf4ea45ab8,406,2024-07-16
f9cb1b22-063e-4c66-bd5e-396f389a3390,513,2024-07-16
909ccc01-f051-4115-8a1b-675e4b9642e5,395,2024-07-16
df31bb1b-1077-47a8-8a65-644eaac53259,354,2024-07-16
2299c3ab-b551-4fb8-a6aa-0a4ec695f2bb,676,2024-07-16
8466f015-ca8a-4045-bfb4-1c87430f9b61,473,2024-07-16
3607b9da-771f-4348-a874-b29c7e38656e,630,2024-07-16
c8b422aa-87a7-45f1-83da-72d07b98b64e,735,2024-07-16
342ba925-9e3c-4ea1-a568-5466ce2c9d89,812,2024-07-16
34c1fd15-a6a8-4a8e-98ad-b7fe67dcdc72,571,2024-07-16
ac801275-ed14-462c-a968-f231699d5ecf,655,2024-07-16
9a230186-68d4-4a6c-86fc-0580a70777be,655,2024-07-16
4c9075fa-28b5-4221-b0ee-32615c8d9885,370,2024-07-16
85e1fe88-c2ed-49fe-bfa3-80c9468708e8,382,2024-07-16
a54f57f1-1ea1-427a-bf6e-d0e72bd84ffd,696,2024-07-16
14070cab-f1c2-45ef-af28-6767ea185a4b,386,2024-07-16
c5e79f8a-2e6a-4f84-9902-fa79c514c982,364,2024-07-16
9e2700c5-fe19-4af2-9653-03a9d059c079,528,2024-07-16
456caca2-6da5-43bb-a428-c568ae2b974c,754,2024-07-16
76d1555a-04d5-491a-9404-de3bf0b122dd,669,2024-07-16
c5893ee3-dc09-4c47-b3df-2e4e9c8e9e64,592,2024-07-16
d507f72c-e5ba-4a32-8faf-ca2a81b5cfd5,465,2024-07-16
184615ce-b742-4f96-8b0b-b24dd8fce504,714,2024-07-16
e6b82b8f-1d65-4e92-9e2b-8dfcdd8dc017,421,2024-07-16
4f173dfc-22e8-494f-a6b0-e0d35bb72b23,339,2024-07-16
54b64239-64ee-42e9-b99d-886af13928ac,457,2024-07-16
979354d3-fe9a-40e2-bf00-a59d5c1e9ded,738,2024-07-16
fb10367f-3b38-4506-807f-d14c380d3005,736,2024-07-16
203133e8-ce2a-4866-9e5a-7bf8916e6e68,365,2024-07-16
52fbe453-1af0-4a4e-b41a-af60facd8a4c,346,2024-07-16
2494c3f7-1fa8-4241-8e80-b41c5227a231,627,2024-07-16
be318aca-9efc-4499-a567-65cc120fc768,416,2024-07-16
efee97b0-e201-4866-9c26-38920ce971e7,640,2024-07-16
ee97849c-ba06-400a-8ea2-5db1bb5f9caf,353,2024-07-16
9d4831e0-2571-4258-ab99-2ec7bb64768c,798,2024-07-16
df240465-3590-4409-9bad-f3487809c961,530,2024-07-16
1685e34a-62d2-4f9b-b70d-66a4691eb96a,553,2024-07-16
5931e4a6-0f32-4a8a-ae33-26d37c184f83,802,2024-07-16
c3812007-f9c7-4498-a534-1528e0b92796,301,2024-07-16
6b823ff2-6085-415b-bf16-a5b5c0ae624e,849,2024-07-16
57b7a7bc-95ab-4556-bd00-3b4af0841680,487,2024-07-16
c6afad64-5e1f-4958-89b0-04271cce467f,695,2024-07-16
8891ab87-82cd-440b-9575-483b9d64fea5,471,2024-07-16
14070cab-f1c2-45ef-af28-6767ea185a4b,619,2024-07-16
9deb428d-3271-43b5-954d-47949c1d7c03,754,2024-07-16
8f6d5631-d213-41f2-838a-20224f864277,366,2024-07-16
e91de162-1c39-4655-8499-e441b8f4e38a,638,2024-07-16
8f79bf8f-42ae-4519-ac94-bf8e1df6b083,794,2024-07-16
17b7a1d1-f32c-4489-b657-a4d5e9862af0,509,2024-07-16
4ab3e9d4-1ea1-42f2-a169-9182b4e6c423,444,2024-07-16
1a84323e-4081-4a5c-a7c3-9b806fc05062,536,2024-07-16
ea46dd2c-0b08-4da2-a7ee-b7bfbd1d73d0,411,2024-07-16
ba019b60-3501-410c-8e17-7b96e424758e,564,2024-07-16
92b3ce0d-3b73-4843-84f4-45f7f4962620,473,2024-07-16
9fb2b2cd-e13f-4e91-bcec-18fe4a06ce26,698,2024-07-16
a23ef022-aed1-4609-b29c-69d7b5b2ada1,719,2024-07-16
2de7c381-4fcc-405a-bd27-b488af9a3d4f,802,2024-07-16
63180306-1915-43ff-93f8-f0738aa08bc0,401,2024-07-16
69081d86-571e-48df-a324-ea52affaebb5,763,2024-07-16
d32c90fd-e63d-49f9-b21b-bb6efe4f9d16,544,2024-07-16
4637136c-7aba-4db2-97cf-19a07db7ae96,830,2024-07-16
60946953-0b61-4a84-a9e6-2775435ea218,849,2024-07-16
5cf704f3-f23a-4ae8-93b7-cc30689e5450,412,2024-07-16
3d8c9deb-e56c-43f6-a869-21395eb8ab6f,849,2024-07-16
7a38490d-2769-460d-9570-38e68a245997,523,2024-07-16
8f6d5631-d213-41f2-838a-20224f864277,586,2024-07-16
81627553-2c2f-448e-8c22-d6a920443593,427,2024-07-16
cbb3946b-9972-4005-99ad-1fbae1d51e77,311,2024-07-16
e003b75b-3c6b-4c32-8307-f28a33b4327f,302,2024-07-16
82739590-f028-42c1-a7bb-e0e53a8f177a,376,2024-07-16
6795cfee-6aa0-4163-b6c6-da690a0d861c,773,2024-07-16
f1afd790-bd74-41ac-84f9-0a77a3df302b,759,2024-07-16
