atm_id,branch_id,location,status,installation_date
142957b4-78d6-42a5-898c-31f7f91bdc05,97c43c59-d2a5-4123-943e-8a59b80d8404,"14141 Boyd River Apt. 766
North Stanley, WY 87431",active,2024-07-16
02b7de06-d174-4dd8-9b43-4b32932bb78f,b78f4698-ebb2-49d7-a56b-9f06e0570f94,"5067 Simpson Brook
North Latoyafurt, SC 01596",active,2024-07-16
6467a460-6867-4c9f-b098-0bc0d9be95d8,86ead676-2336-4870-9d55-fb648e176d01,"046 Andrea Point
Virginiaborough, NJ 75267",active,2024-07-16
30acacfc-4062-46c7-8849-97ccc65d1223,c3a076ee-fafd-4a79-a219-8c7d3bb71ab8,"7692 Holly Road
West Cynthiaburgh, ID 26385",out of service,2024-07-16
b0a6d28a-412e-40b2-bfec-ce0f66b186e3,b180de66-9dea-4a75-b6ef-1118ef479161,"9032 Cook Court Apt. 376
North Seth, OH 57846",active,2024-07-16
4cc9e91c-e714-4d92-815c-40d0647f2326,3eaaba39-ced5-47c7-918e-a5a450ae01ad,"6030 Herrera Centers
Courtneyview, IL 41226",maintenance,2024-07-16
a513d168-dfcc-4745-9dda-5cdff1e49599,97c43c59-d2a5-4123-943e-8a59b80d8404,"383 Paul Road Suite 189
East Nicolefurt, KS 04106",active,2024-07-16
82e7f76e-b6c3-45eb-b5f3-636781503058,66bd72aa-8dcf-4c18-870a-7a6e9ae1ba6d,"13425 Kristin Field Suite 631
Benjaminburgh, MH 53379",maintenance,2024-07-16
4e503449-a011-4c38-99d6-6fa81ce737d9,b2163c1f-a9b8-4605-8256-3c9a81225600,"2898 Scott Valley Apt. 597
New Emily, MA 45209",maintenance,2024-07-16
2bb3ac33-3c46-443a-8068-2ed966a01c84,8a3c88c6-8efe-4c96-8f64-6cd0f0739f11,"5983 David Ports Suite 952
Muellershire, MA 05623",out of service,2024-07-16
3a9e97fa-35a1-489d-b75e-f14e44f7c745,0e843148-f1b9-453a-bc0f-fc115e75abc9,"PSC 0741, Box 8898
APO AA 77873",out of service,2024-07-16
754b2929-833f-4e57-b79b-e1c7b55d4d5f,09525c20-7db4-4476-b706-f920ddd6c543,"41165 Elizabeth Creek Apt. 956
Ashleystad, HI 19294",out of service,2024-07-16
8b5f50fb-e014-419e-8e5b-129f4e0d287d,446406e0-b3f1-4c08-a4d8-bd22297511c3,"0306 Garcia Parkway Apt. 872
Lake Williamstad, NM 26456",active,2024-07-16
9f7a71e1-535a-40d4-b790-49e0dbef3c9b,9e99a135-8120-4032-87f8-ec63e0ba3a24,"35386 Stafford Square
New Peggyburgh, MD 13392",maintenance,2024-07-16
9433f713-a5cf-4f97-8807-e0031400ec81,e45acbf1-fde1-44d1-82c1-4ae3d2476308,"570 Molly Passage
East Kristenfort, AK 60135",out of service,2024-07-16
85ea79e8-ecad-4b48-903c-d69e52afd20d,5a19e72e-3b8e-4004-954e-e8f673607944,"8677 Hardy Loaf
East Jamesberg, AK 01868",maintenance,2024-07-16
87fa0866-9bf3-4b96-ae1c-0854f70bf97f,0ce1a55d-3860-4290-8e8d-d4dacff88bb0,"USS Hale
FPO AE 90561",maintenance,2024-07-16
978f4186-b8e6-42a7-b1da-428c8baca1ff,fba0ddb7-c9da-423e-acfd-6486943ab2e1,"746 Allen Curve
Carsonton, MT 28059",out of service,2024-07-16
cf842827-5f25-46a8-87b0-9a7e705caf58,0ab80a8f-5594-49d3-881b-5feb4f3d6602,"34650 Jimenez Fall Suite 617
North Josephchester, FM 76801",maintenance,2024-07-16
6a4f3525-a5cf-4a21-811b-4dbcb24be3fa,84569f94-27d9-40b4-965f-d8b94e5f8498,"2679 Betty Dale
Stewartland, IN 71485",out of service,2024-07-16
d03a4ae8-de4b-4c64-a880-ed2fe2b29116,5f894aa6-49f3-4a6f-a044-53dabedddd96,"PSC 2286, Box 5485
APO AE 53392",maintenance,2024-07-16
4739e883-3406-4e80-ab35-656aab281a1b,61223329-f0c1-4800-84ae-fcb71cc14e21,"0717 Franco Isle Apt. 826
Mooremouth, UT 85969",maintenance,2024-07-16
f1fe1dd5-f376-4412-a898-9081a8844e96,fc31ad3f-84ff-4f35-884c-8bd800a406cf,"776 Contreras Crossing Suite 236
Hollymouth, TN 14569",maintenance,2024-07-16
5dbe58ee-1a68-4d57-971b-867eff0e8048,810b848d-fdb6-4a21-b6bb-a37979035384,"479 Mark Locks
Lake Christopher, GA 63937",maintenance,2024-07-16
af9db7df-5e6f-4b7f-a17f-05df38c1b8b5,33f35a01-c53c-4ba0-a928-0b776b18cdea,"PSC 1299, Box 9105
APO AE 12046",active,2024-07-16
9d4d912e-96ff-43b0-bfe8-c3d70a45b9cf,bd9daec0-9def-4ec7-86d7-09ec2d3549f0,"83801 Pierce Rapid Apt. 858
Port Courtneyhaven, SC 31348",active,2024-07-16
a81b8c88-fbe7-4eae-8177-b3c2586946c0,8a3c88c6-8efe-4c96-8f64-6cd0f0739f11,"3307 West Plaza Suite 309
East Ronald, WI 23981",active,2024-07-16
980340d1-abb2-4bbf-b225-8bca98e4a8f4,a0e41cbd-f7f0-44fc-b1a6-91826949d7c9,"2744 Traci Junctions
Mooreview, MA 18559",maintenance,2024-07-16
555a25f2-f337-47e3-9cc3-6a311bac883c,b0bb2387-faa5-4c06-adc6-3af5d5827a3b,"489 Martinez Circles Apt. 272
Lake Codyberg, MP 05543",active,2024-07-16
287e9830-dc97-46e9-905d-b044175cf1f5,43c90377-73f4-489d-9c6e-c1b3f57a10f2,"9534 Rose Burg Suite 770
Phillipsborough, IN 74968",maintenance,2024-07-16
94b4cee5-0310-4583-89d5-47347c705968,8605b936-d5b4-4fa5-95d7-bd3b28b05129,"93574 Carson Points Suite 783
Rickyhaven, ME 24852",maintenance,2024-07-16
80c491d2-30b8-4b39-ae37-328506396194,e45acbf1-fde1-44d1-82c1-4ae3d2476308,"3342 Murphy Point
Caitlinfort, WY 94745",active,2024-07-16
ecff3b8c-496d-45b2-b998-20809a1ddf47,02621ac4-3605-420f-b34d-b8a3cfe879df,"15389 Donna Divide Apt. 499
North Joside, ND 03810",out of service,2024-07-16
0ce7ff29-504a-4ad8-bb11-6fe1ec04ec84,48b8e402-3daa-418f-b0e8-c6700e0b62cc,"28173 Fowler Mountains
Charlesfort, PR 23560",active,2024-07-16
4048f0b6-1b5f-4620-b9e0-6047226bb322,aacb6487-dc4e-4450-83fc-6c659f6dcc6e,"70727 Wood Walk
West Teresa, NV 08376",maintenance,2024-07-16
50942fb0-4b87-447d-9af7-14c3710e8069,02621ac4-3605-420f-b34d-b8a3cfe879df,"PSC 7797, Box 1306
APO AA 12550",out of service,2024-07-16
d46f4ff5-00f7-4988-b8f5-7963c10c49ad,b726f9f2-2b2f-4776-9ceb-d29437510576,"4939 Julie Shoal
Lake Justin, WY 63417",out of service,2024-07-16
1f7fd69d-5e8c-4d5c-9b03-977cb6ba0efb,1f188313-888e-451e-bbf4-b294ad05212d,"3691 Brady Parks
Jessicashire, NC 58487",active,2024-07-16
a73a1cbc-0d88-4b1d-bd13-3054833d2120,d3fc7c7d-4f36-4583-b6eb-2a86c4821036,"017 Sheila Springs Apt. 893
Williamsberg, AK 86988",active,2024-07-16
a1890228-a33e-41d2-af1b-b9e43b8fdc99,d93b56f1-add8-45c7-a073-fa3540b70f34,"26426 Victoria Haven
East Robert, WV 64419",maintenance,2024-07-16
4dda1b4e-34f7-43e7-9497-122bb56c2e93,05a9090f-c323-46b6-b090-71069495abe5,"PSC 4848, Box 2301
APO AP 37665",active,2024-07-16
192b8c2a-d3b2-4a87-8469-6a31c62068fc,f46743bb-855d-4c9c-9bc0-cd444f6bd1fb,"366 Joshua Bridge
Charlesview, SC 35436",out of service,2024-07-16
144ea999-347a-496f-9653-b2e0086afd55,f504e1fa-e481-4d2a-ade6-43ed4c8b14c1,"730 Snyder Freeway Suite 590
Port Robertton, IN 45813",active,2024-07-16
79c1b80d-f512-4850-b2eb-34772b35180b,0e843148-f1b9-453a-bc0f-fc115e75abc9,"Unit 8477 Box 8206
DPO AP 67312",active,2024-07-16
96142177-f138-4198-8ba2-bbab672f6693,cf5dfe79-ddda-489a-a8e4-5167b835ba08,"841 Jerome Throughway Suite 328
Lake Nicholasfurt, AS 09265",maintenance,2024-07-16
8471299a-8c7c-403d-95ee-466154ba5da6,b0385ddb-bfdd-47aa-8701-bb8886fc267f,"919 Sarah Curve Suite 129
Ramirezton, TN 98007",maintenance,2024-07-16
d53bb601-e643-46dd-bdd4-d5c66d97cb54,2f0e20f7-fdca-48cc-ac60-43e56e11183d,"PSC 7273, Box 6767
APO AA 31947",active,2024-07-16
dd1ff7aa-b3d2-496c-b92d-e772c93863aa,3eaaba39-ced5-47c7-918e-a5a450ae01ad,"5164 Thomas Glens Apt. 887
Vargasfort, OR 21618",active,2024-07-16
