investment_id,customer_id,investment_type,amount,start_date,end_date
00f511ad-4c1c-45c7-9d5f-ed8f9707254b,34118af8-8172-4497-b016-3a7580dfa2ae,bonds,23999.05,2024-07-16,2025-02-27
62aba7a3-1aed-4a70-80e4-daf88c48b422,fc6bdd19-311f-4712-90ef-56f85e1ddffb,stocks,92881.0,2024-07-16,2024-10-30
d38701a9-9acd-4337-b812-a73cd091e391,37b6833d-6573-4809-a276-f3e21555fd5c,real estate,130428.47,2024-07-16,2025-06-01
ccfbe204-34f2-42b7-94e2-6fd3dad94df9,b87e80ac-f8df-437c-915f-eb14074b64f1,stocks,15781.35,2024-07-16,2024-09-30
eb139047-62d1-41af-a0ab-50b987e91d32,9cd3d9fe-be37-435f-9bae-63b72802371d,mutual funds,163966.26,2024-07-16,2025-05-14
6b1334f6-9c07-4db0-ac98-74b9bd059715,4df5689e-1a56-4657-af00-320650ea781e,real estate,161530.29,2024-07-16,2024-10-08
d5d9111c-2a61-4e0d-a72b-f29cb62fc5dc,b4098025-0be7-43f2-8ef5-5251b87842f8,stocks,104083.05,2024-07-16,2024-08-02
c4d1db9b-eb6d-419a-ae1b-681f8e6cffa0,a77372cb-aba3-42d3-9b86-182b5b7c949c,real estate,24708.21,2024-07-16,2025-04-06
fdd3e896-eca1-4eda-b0c5-2997364773b0,93824aa9-d995-46e8-b4a1-6596a9ea0f50,bonds,26737.63,2024-07-16,2024-08-15
3162a98c-ab67-4e9a-9cd4-41c2d178fa1f,a54f57f1-1ea1-427a-bf6e-d0e72bd84ffd,real estate,151057.22,2024-07-16,2025-01-05
38201160-4579-42f4-afa9-b112b7b60840,d984cc0c-132b-4e01-aa96-c569fd4d3bb6,bonds,145144.47,2024-07-16,2024-12-07
e227c7c9-17ca-4dfd-8fe6-ce3f4f495435,c531a257-8c81-41a2-9208-d9d22f63ffee,stocks,124284.21,2024-07-16,2024-11-05
541dd89e-c3fe-456d-8463-4bacb6690eae,7c21119e-d673-4d8b-bbda-dbabceb0c21b,stocks,145422.07,2024-07-16,2024-12-02
cc6f3b29-e100-4bad-80fb-7fa04d704b7a,bf12cb30-c40e-4846-b9e2-e3157070f4b5,mutual funds,160266.31,2024-07-16,2024-09-21
31221b42-2d5f-471d-a064-86900f4d3cb5,af028e6e-d0a2-47ef-a683-edfebef2e363,mutual funds,135532.46,2024-07-16,2024-12-02
661c246f-1359-411d-a47b-227dbff0f083,f0d63b21-c276-4e01-9e7f-66241b3bfaba,mutual funds,9594.79,2024-07-16,2025-06-01
eacc7cd5-f523-46b8-b96e-bf4ce63c34e6,8b5dc36d-1299-4581-9d9e-2333f7a8f64a,real estate,89455.45,2024-07-16,2025-03-01
5972b671-ebc8-4264-9655-3c53fcae29af,0de182be-b3df-4a84-97c5-2b2b46a9a61b,mutual funds,90945.05,2024-07-16,2024-09-09
b74215f4-31f6-499c-88ea-f0115d9d8680,0b581ce9-c600-4f36-acbc-2c0cdb6a7311,stocks,141151.52,2024-07-16,2025-07-12
f17c2e5f-efdf-46a3-b0bd-32d3cc800694,af698bf0-135a-434a-9936-4598f9d05f7e,real estate,30088.8,2024-07-16,2025-02-10
e3b871bc-6f06-423e-837e-a763f3bd5f93,3244b7e4-3c2d-40cd-8e84-b28522908458,real estate,150336.48,2024-07-16,2024-07-27
f0712cf4-7120-4467-95d0-8432c8dbfae8,c11df8fc-42df-4ca1-b295-9e29f3250645,mutual funds,22695.87,2024-07-16,2025-03-27
5f3edaeb-d3c4-44ad-931c-73015a44b6a4,160b7408-2af8-49fc-8e8b-e91d12c91206,real estate,87689.57,2024-07-16,2024-12-08
c0dab8c3-19d6-4b38-baee-cf25b36abeca,c80bc0d4-65c0-45d6-8fc9-a879c1192033,mutual funds,121515.3,2024-07-16,2025-04-12
9ff3e24d-495c-4d05-9784-8bebae866135,98ec5b28-4b40-4009-bfb0-e2c9692f3b47,stocks,154614.08,2024-07-16,2025-02-23
821fb51c-b9ab-4774-910c-8f0ae525b117,37b6833d-6573-4809-a276-f3e21555fd5c,bonds,115290.34,2024-07-16,2025-02-13
8b6ea768-c930-4904-b2bc-2bc763224762,5a0d8835-67c7-4220-9f29-b42ec8e9a780,mutual funds,124955.7,2024-07-16,2024-12-21
48928df0-7706-4fc8-8834-98504cc5417f,589e02e3-d551-4d9f-bf71-0743f2f116a7,bonds,77029.46,2024-07-16,2025-05-03
a3b501dc-76fc-4d90-bb8b-23721c4acb9e,4bba37c5-5be7-4227-b4f6-e4a4a4a2e68f,real estate,43023.75,2024-07-16,2024-10-04
83884f4b-ace0-4e0d-96b8-ffc0d7342f8c,274cf778-6478-4e41-9465-6676215a351f,mutual funds,64461.07,2024-07-16,2024-11-02
cea754d1-4339-4161-879f-1eeae7fc08b0,7b8b2c96-d13b-446e-abcc-5635d3548cf9,bonds,91709.6,2024-07-16,2025-03-10
e366d0e4-1d31-4be8-9ef1-5fe855002bd3,cf14d4fa-eb7a-4d99-bb84-f1d7b47ea34b,real estate,26062.34,2024-07-16,2024-09-19
ffcfa914-c27c-4225-ba5d-8e030c916b1e,87c9e385-d3b3-47d5-8268-c52d302e5161,real estate,158695.98,2024-07-16,2024-12-01
48b808fb-f523-4c41-b0ab-399001dee6c2,6d4c5b86-9625-4ff7-9eee-42eac6d0a9c7,stocks,71102.23,2024-07-16,2025-07-03
0dc8b955-0162-4078-944c-3721735a3220,4e6fc416-32d4-4ee5-a995-6e8138d2236e,stocks,27744.89,2024-07-16,2025-07-10
e4ec2b6c-e2e8-4d45-bb67-ea0f53cae13f,a7e86771-d71b-48a0-bf66-259908a58d98,real estate,29996.28,2024-07-16,2025-07-04
df01fc73-2c02-4c39-b579-9171a052c34c,53bb0af8-2657-44da-ac53-1c9e51bfc7aa,mutual funds,143973.29,2024-07-16,2024-08-16
2542b920-f003-45d6-9bfd-ad6bc9a53726,5c2daa00-028b-4c79-ad4c-8edc407ee797,real estate,167351.47,2024-07-16,2024-12-01
35e94b73-2553-4a7a-9731-8236cd03af5d,aa21a673-05a9-48df-a138-de9b09f3fb5c,mutual funds,116846.46,2024-07-16,2024-10-13
022833e3-c974-4ecf-b39e-e9666bf3da71,8de7655f-ca57-4c3d-9408-dff5c946b92b,bonds,24888.82,2024-07-16,2024-10-18
b81d1b3e-350f-4e72-abfb-40e4e91a0773,e91de162-1c39-4655-8499-e441b8f4e38a,stocks,177305.86,2024-07-16,2024-08-20
dbebcf9a-cd27-435d-b7c3-e3751cd4aaeb,30e78793-37e2-4ed7-8f63-9197c604a549,mutual funds,71976.16,2024-07-16,2025-02-14
c2f3913d-e0a6-45b8-a959-5ebcf7614ad3,0f8ae797-4084-4733-954d-ded42ca85430,real estate,21554.85,2024-07-16,2025-04-27
81e0e9c4-f3a4-406c-ae70-b8acc965a8cd,d9f9725f-ae65-4318-bbbe-48dbf51e9b2b,real estate,179382.81,2024-07-16,2024-12-12
f67189f6-cecb-4633-a8a9-22e72304b3db,fe08c567-d520-416c-9de7-e35da637e062,stocks,26646.44,2024-07-16,2025-06-19
a3d9690d-db10-456c-9f0f-2a984a435c64,474a0af0-96ad-494e-a706-de2d1072be13,bonds,85347.72,2024-07-16,2025-01-01
e34247fa-542f-4f25-a4c1-9e69b00eeafc,9e835fe9-59fd-4453-8136-5ec37e38a100,mutual funds,177104.2,2024-07-16,2024-12-23
5bf20284-b2a4-44ff-bcd2-7e56820ae34e,7cfe1408-a6da-487f-8c9f-51b90400ad5a,stocks,75988.44,2024-07-16,2025-03-28
5ce756c9-8bfc-4039-9310-54a1e75bc91f,1f4d6dba-bdde-474a-8c65-d8abe35b755a,mutual funds,114200.17,2024-07-16,2025-05-21
f3bd720f-b1db-4b16-9abb-23b7e01f3d4a,fb9a7d61-2bae-4c4d-821b-6af28b25cfa1,mutual funds,159323.03,2024-07-16,2024-12-27
667dc6b7-b74b-466e-b69b-31e36e7e84cb,f69e0f0a-5a74-4c71-88c5-81a0e387d3a4,real estate,146206.1,2024-07-16,2024-11-14
02e8a747-f14d-4103-b296-82240b7a67af,af113671-a20b-44ea-bc28-70b6e930c461,bonds,14098.01,2024-07-16,2025-07-02
b85affaf-8d9f-40b6-bbc3-a1c4db43c4c7,05da9a7e-a83c-46be-9437-602a4eab2ec7,real estate,7448.44,2024-07-16,2025-05-09
414b16d2-ec92-48bf-986b-360bed2d87f2,3ed232be-f10a-450f-9287-4118db7fe760,stocks,172317.58,2024-07-16,2025-06-22
fd761b0d-5673-4044-be93-7816127bdae7,decb8f00-c2b1-4084-9d4d-fb9c626d5448,stocks,64396.84,2024-07-16,2024-12-28
16122249-8136-496f-b4d6-849c3381bf1a,0c52a8d3-a3e5-4fd3-8e1e-e2f59ed7d674,bonds,82164.62,2024-07-16,2024-11-15
7626829c-8da1-4ae8-a183-28acd0227c83,e09522fa-abf9-4b0c-9f64-b32a6cf6eebb,mutual funds,44524.34,2024-07-16,2025-01-05
104746ed-8a61-45b0-81fc-7488caa1fdba,95a68f02-f6f3-4913-8fa0-528491d076ea,real estate,23895.99,2024-07-16,2025-02-23
1f303fcb-899e-4930-a79f-28d86c551939,814e8d35-842a-45fa-9be3-49ec90ca3612,stocks,110283.35,2024-07-16,2025-06-15
83404a23-2f7e-4871-b690-f86702b7c71a,92b3ce0d-3b73-4843-84f4-45f7f4962620,stocks,132889.13,2024-07-16,2025-03-20
ba02d0c2-b62b-48af-b749-b5332182a03a,2c2a80a4-ae99-43fe-9e89-6688bdfbb6b2,bonds,199599.65,2024-07-16,2024-12-20
84373398-e37b-4d2e-b2ef-e512c41333b1,ff1c478f-a765-474f-9c94-0e005ff1197e,real estate,92929.02,2024-07-16,2025-05-13
9f591599-00cc-4338-923c-637c21413d6e,6d4c5b86-9625-4ff7-9eee-42eac6d0a9c7,real estate,37481.99,2024-07-16,2025-02-05
b258083d-0211-47bd-aa58-e58884915980,ce1ce25e-f7be-4061-a5f9-44d5d3aeb1e6,mutual funds,175588.68,2024-07-16,2025-03-12
d044004d-2c40-465d-9f2e-83fd00ec6ff5,23d7c453-8d5a-4d60-94ac-37adb7a71a9e,stocks,94127.59,2024-07-16,2025-02-16
f49a92be-e45b-4138-b9a1-b85beca73b50,64181158-aaab-4bbc-9290-6b62176e5062,bonds,170370.74,2024-07-16,2024-12-30
342b3b71-5f40-4ba1-9172-b3e2c4cee86b,ac801275-ed14-462c-a968-f231699d5ecf,stocks,8122.01,2024-07-16,2024-09-02
8da396c0-c477-4d3b-b9c2-44171d86ffa2,93b75efa-0249-4383-969a-790a61ad7a66,stocks,12122.08,2024-07-16,2025-05-01
668aff9f-6269-41a8-b113-8bce88274523,84f60ead-eb46-4fa1-8bd6-7460e5db87a9,real estate,65953.8,2024-07-16,2024-09-08
0c4f0e97-732b-42a9-bf4d-c62262058654,3bb0b5f3-dba2-41d4-ac07-aa8b74d23ec5,stocks,26255.12,2024-07-16,2024-07-21
fc68529d-3686-4563-b06c-43b3d973ecc9,ef78f450-3fa9-4cbc-826b-6d9e49f1482e,stocks,71115.42,2024-07-16,2025-02-20
5c6fa220-98a1-4cad-88e1-0b8841d3ac99,2467df51-c4fa-4b8b-8a78-410b848b0158,mutual funds,73633.44,2024-07-16,2025-05-30
72afa4cf-a863-4c4f-8214-d96b3ed2f203,5e59436b-5039-45e9-a8a6-50b53d9083c5,stocks,50559.06,2024-07-16,2024-07-20
755cc146-fea4-4f65-8913-a24c43ee7fce,12b14adf-c156-4fd9-9b03-fc728f2385c4,real estate,107584.8,2024-07-16,2025-07-01
fa6a7511-3e07-4bf9-9bd7-3104d8b13665,aa21a673-05a9-48df-a138-de9b09f3fb5c,real estate,199587.47,2024-07-16,2025-03-17
6431f62f-8ef3-4b43-bc6f-3da9562f9731,9d9899c8-f5b3-45cf-9e14-eb8adbd43c92,real estate,11738.06,2024-07-16,2025-02-11
7d5deb8f-61f5-4e62-8359-67ed74ede86b,2f7d5a09-f06c-43f5-99c8-1595936b2236,stocks,114683.16,2024-07-16,2024-09-02
95bbf73f-9426-42b5-81e0-7cbb21f1249c,0cda7cfe-dbb2-4efd-85f0-f98d1523570c,real estate,103116.14,2024-07-16,2024-07-18
bf8b8a83-efb0-4445-b0b1-72fabee6fcad,03af4a04-a78e-4305-a159-88810e707b9c,stocks,41677.38,2024-07-16,2025-05-17
eb387804-f2de-4874-9514-91c75ce3862a,688ab182-b251-4e8f-80a7-7139655717bf,real estate,62142.98,2024-07-16,2025-02-11
63ef83ed-b9ad-4eeb-8633-7b8f7447bb18,64181158-aaab-4bbc-9290-6b62176e5062,real estate,190550.12,2024-07-16,2025-05-29
fdb71680-b75e-4e13-b001-2e71146ca458,799d3480-05dd-4278-9fb6-f13dea53b9c3,mutual funds,115765.96,2024-07-16,2025-06-06
ddacde99-15ad-447d-8097-023669734467,5e4493ff-fa70-4f63-85d8-4e3e6280880e,stocks,116728.6,2024-07-16,2025-02-21
c9c403cd-8b3c-44d5-8de6-80198f18cbc8,82bf1460-2fa1-481f-90d9-c6d4c6746c97,bonds,62386.98,2024-07-16,2024-12-06
bee36b4f-6f6a-4ed5-b204-b85f5fab596f,b1a68dd1-8736-4119-9144-9385f3429e93,bonds,94278.54,2024-07-16,2024-11-15
1e7a2ca7-c8f6-4162-8068-b3c6bbbf8ff3,38b4ed1c-9154-4852-9243-1e2a24d58db3,real estate,117043.11,2024-07-16,2024-08-03
e321b4a8-03ac-4bd5-b72d-8306331c218b,1db26605-12d0-4dcf-b904-587e8039e019,stocks,172442.9,2024-07-16,2024-08-11
0ba8088c-cc5f-4016-b2ce-37e8d251d92d,2e8d364d-3dbc-483b-8b6a-16fa43d77bc6,stocks,76748.2,2024-07-16,2025-01-06
8b641520-5f82-48ea-aac2-9446e10903e7,ba019b60-3501-410c-8e17-7b96e424758e,real estate,181868.49,2024-07-16,2024-09-04
e4d7016b-b70c-4719-9872-32d89d40402f,2156ab08-e4c0-42a6-94e3-cd5141806e86,real estate,121267.75,2024-07-16,2025-02-02
c1977c83-881d-47a7-9d27-c5b885936ad4,a7519798-66f8-464b-b303-f639d98f08c0,real estate,15229.95,2024-07-16,2025-01-05
3419a425-b268-4433-8f46-1210ab593228,d0957509-c90b-4510-ba70-766955fe7c42,real estate,196769.18,2024-07-16,2024-09-15
80358bea-9474-4746-b083-bd7749de988f,99ae8d95-6cab-4f2e-878f-c3431ab2dff5,bonds,40704.43,2024-07-16,2024-10-24
1fc68bae-9833-4815-8366-ea170e052b38,91a88d3a-7480-459e-8a17-74cc3c0bebb7,real estate,157030.91,2024-07-16,2025-05-25
59cb2205-e0f3-405b-bdfd-7747ac165a69,8fc42689-03f2-48c3-89ea-cff4653e85a2,bonds,40193.8,2024-07-16,2024-12-19
f7a4bfda-babf-4ddb-a141-82f52aa7fd90,93b75efa-0249-4383-969a-790a61ad7a66,mutual funds,127071.01,2024-07-16,2024-12-11
cb19d35c-2988-4f4a-8945-9e35339fdb64,268c3a68-6c68-41d6-bbe7-47a5f3bd0f56,bonds,18373.89,2024-07-16,2024-08-28
adccfb9e-2874-4e97-b4ab-2a5cb8e69d71,ddadd429-3302-46ab-a932-f07360042aef,real estate,127033.29,2024-07-16,2025-06-15
5f5ef1c2-33e4-4b1d-bfd2-426fa8b4ed34,4327a244-5157-4efa-ab17-fe64aabfd816,real estate,120586.37,2024-07-16,2024-12-04
c9729acf-5fc9-4543-a354-3a9c1c82f9f2,b628f672-e7f0-4162-912b-baf35b17042f,real estate,25585.3,2024-07-16,2024-07-22
360a2f0a-4e25-4e12-8ecb-c998f0722a56,b0ed74ce-26ee-49c2-bc0f-e29be429d7cb,stocks,39017.7,2024-07-16,2025-01-27
d93abd52-9c3e-4b1a-8df4-88c890b00504,fbfcf5d8-ebf6-4044-8a24-33ce28e4f4c7,stocks,122570.09,2024-07-16,2025-01-11
c3f84dbb-df04-43f4-b324-d4409ff9ed59,4bd622cc-4005-451a-acd3-55ab86b59bab,real estate,197617.57,2024-07-16,2025-02-21
1fa4e165-066b-4662-b906-003a379e662f,c271f4a8-2faa-45af-b323-c9d7cbe34059,bonds,99775.07,2024-07-16,2024-10-22
8661a26d-d0d1-45a2-b756-dcf6e48cf129,3d9892c3-e483-4c80-952e-fe9faf1180e1,bonds,79907.1,2024-07-16,2025-02-27
66fd78b2-0cc9-49d0-a21e-3a7f53e0ea87,81d43c4a-469c-4ee5-a909-dc2cbd1d12e1,bonds,34196.96,2024-07-16,2024-12-28
e24f9709-93cd-49c5-a9da-7d3ec58e5e81,c0610fd2-8577-4a05-a4e9-57906c57d429,real estate,8731.0,2024-07-16,2025-05-30
c8e70ce9-7088-4a12-afbc-9821f2c875b2,2dd4b017-3ef9-497d-8f77-e0fbfbabcb63,real estate,75132.0,2024-07-16,2024-07-17
b58a2257-cb82-4ce5-895d-76c852af4a32,cd86c210-a786-43b0-9ead-b85b993c1733,mutual funds,80283.61,2024-07-16,2024-12-09
3b089077-3bff-4af6-9b7c-6facc5361f88,022da67f-ae9a-4487-a691-badb30b829da,mutual funds,113179.64,2024-07-16,2024-07-20
9298b7fa-691b-4774-8302-a608c26d2aa0,100f353e-dd6d-4098-9140-1e049ce75393,stocks,99658.93,2024-07-16,2025-03-02
d59a7f08-823b-4706-bfdf-5c14741e82ad,b83243ff-7ce1-4ba3-a7c5-e67e08ea307b,stocks,138863.9,2024-07-16,2024-11-18
b6d26824-408c-4a8e-934d-a0a9583775d5,916bb0e0-02f9-4448-be36-5e32a073fc54,real estate,47680.09,2024-07-16,2025-06-10
83fb045a-8fe5-4fb9-a112-0c94a29b4cb2,463e7828-42cb-4955-a9f8-30a5f98181ec,mutual funds,163186.82,2024-07-16,2025-03-02
8da314cd-bcb5-4c14-9149-c898d7b7a20e,a4e6d839-2824-4ef2-a5fc-559b1657c194,real estate,171053.36,2024-07-16,2024-07-18
6da49d34-da63-45fc-9c44-2d4fd7fe5d37,832becac-b80c-45bd-958e-b32120eb935c,bonds,60960.93,2024-07-16,2024-08-20
a83679b6-e290-4da7-a444-13b799c441fd,cd86c210-a786-43b0-9ead-b85b993c1733,mutual funds,54776.56,2024-07-16,2025-04-04
0e10a910-ca10-4fe2-a293-8ae25da6ccc3,67737e24-6f93-472d-b194-bd030c634020,stocks,176076.76,2024-07-16,2024-11-13
45aed4f2-40e1-463e-8560-412118acea44,a56fc524-9660-4b3e-bc6e-79d2184709b4,mutual funds,173043.93,2024-07-16,2024-08-16
5e9d9383-88cd-49ee-8e72-e7593dc482ef,e3163881-a1d0-4792-a213-acb6dd424eb9,stocks,24222.22,2024-07-16,2024-12-22
9c67f028-31d9-4b4a-903c-1e5933e037eb,398ea6c1-66f4-4a33-bc6d-667e290383ec,bonds,156649.02,2024-07-16,2025-07-05
