atm_id,branch_id,location,status,installation_date
ea83d3c1-362e-45d2-82c9-d532c0d54e4b,5f25edbc-c361-400f-aa86-112014b66b65,"056 Ashley Camp Suite 863
Jenniferberg, TN 91769",active,2024-07-09
c01b85bb-3ad1-4a5a-a4b3-5d0b2b8c426c,656e2ec3-a971-4863-b71e-b33f7e330989,"45734 Miguel Trafficway
Deanview, MS 00537",active,2024-07-09
b08825ef-af02-4fb4-a088-febbd637c6df,cb7400f0-1ac6-45cd-a531-7890fa5f385d,"5889 Michael Lodge Apt. 506
Youngmouth, LA 53487",active,2024-07-09
f9e2f007-4b17-49a7-8e4b-71a683960630,c455330a-f3a5-4590-ac80-71fe10e251a9,"7161 Anthony Row
West Thomasburgh, OH 76173",out of service,2024-07-09
6c048d0e-91da-4631-bb82-2a53b7232b77,fcbf0764-1049-47eb-ab1f-db0719617221,"6362 Mason Tunnel Apt. 201
Williammouth, ME 41084",out of service,2024-07-09
0e72038e-f2c0-415f-b6ab-8bd9d9b404e4,c3caeb58-3b55-481b-bb2d-9acb8a785dbe,"597 Debbie Mall
Andersonfurt, GA 01712",active,2024-07-09
63b73cd3-37af-48ad-bbda-d4c129ad7643,7cca71dd-a8eb-4133-b5ce-84f7ab2ac61e,"963 Malone Mountain
Ryanport, IA 51374",out of service,2024-07-09
00067027-7c0a-40b3-a731-613692a47f24,fad2a75b-1eac-49af-84f7-528fd38ae58b,"16890 Goodman Cape
Port Mitchell, WI 47860",maintenance,2024-07-09
43f7b990-94fb-4fb9-8605-2c6ecd4772d4,63edbb36-10ed-429c-8111-3260eadc6f50,"6452 Jonathan Glens Suite 887
East Mariamouth, CO 29378",active,2024-07-09
eb598936-03a4-4545-b75b-7846e702d074,18d9e595-8b68-4427-abfd-56451dc2bf08,"32867 Michael Street Apt. 746
Lake Paul, GA 11888",active,2024-07-09
6f30594c-b2d3-4198-b537-11545c9b14d0,e39c6a93-f30d-4635-b9d0-0cff31e99edc,"980 Craig Causeway
South Jenniferfort, PR 60928",active,2024-07-09
187aff60-48d2-4f29-b371-7b0218554190,18d9e595-8b68-4427-abfd-56451dc2bf08,"707 Susan Trace
New Jesus, MT 98707",out of service,2024-07-09
6e92e487-7f69-4454-96b8-aa1708723fdc,5f25edbc-c361-400f-aa86-112014b66b65,"979 Blanchard Viaduct
Wandaburgh, GA 59443",maintenance,2024-07-09
070003fe-8f4c-48ff-bdfb-372dffa2f9bf,0cde40e7-98df-44a5-835d-ee72f4bf1428,"972 Juan Street
Davidchester, WI 93784",out of service,2024-07-09
39aa7d94-8de2-4a0c-96e1-e4c87b578f07,0549e3fc-7c49-4afd-abfa-7aafe7a10018,"99478 Susan Views
Susanview, FL 35494",maintenance,2024-07-09
720079fc-4b35-489b-b017-f71ce8424d82,4ae1550e-1549-4434-ae6c-42adb2e07648,"2744 Crystal Camp Suite 392
Christopherstad, MI 85040",maintenance,2024-07-09
7b300ac4-b08d-4304-9757-117763bcc8b9,9c6c7814-b855-477a-9cb5-5e7d287edbf1,"52720 Carlson Center Suite 839
West Richard, NE 57796",maintenance,2024-07-09
8aaa4f7c-1484-4cdb-a0ce-5e01121ca7f7,5a964618-f5ac-458a-82f0-cd78accd17fd,"5845 Darren Circle
North Ronald, DC 42945",active,2024-07-09
68fcebd1-c830-4531-af53-1786d00cb2c1,6dbc843f-d8ad-4c42-80d1-1a84621173a4,"4540 Lisa Keys
New Diana, GU 16665",maintenance,2024-07-09
527f72e2-185f-4e22-98ae-5749e8248ee4,a82326c8-1765-41cb-a05f-044ac74d5836,"98540 Thomas Centers Suite 507
East Calvin, NH 73841",maintenance,2024-07-09
ace2e1db-4b7a-4614-b3a6-9a9c94e3f3f4,a68ced35-dd01-487e-b2bf-4de03446684e,"67591 Park Manors Suite 753
North Kevinland, AZ 90937",maintenance,2024-07-09
c85a6edd-2c71-4eb0-aec9-f6589dda4f22,c3caeb58-3b55-481b-bb2d-9acb8a785dbe,"1698 Janice Rest
North Alfred, MA 59646",out of service,2024-07-09
ca12627c-44e2-4dfb-b861-5ddd865fe24c,3cc19ebb-1f39-4ba3-9c3c-926052ae7649,"7903 Payne Extension
East Michael, NJ 99356",active,2024-07-09
24edb5e5-32c6-48f2-9713-412cd93cb237,912c01e9-7ea6-4a8d-ab01-512f22140727,"899 Jason Dale
Cindyhaven, FM 89655",active,2024-07-09
a9461852-9e64-4d9e-93c9-811001d460e4,8e0735f7-b8ee-4805-a231-75d925fa06c9,"65067 Yolanda Plains Apt. 663
East Daniel, SC 18783",maintenance,2024-07-09
7740e3d5-92b3-4253-a22e-7bdead1a321b,3f1d4805-3d84-4112-baff-031c81971688,"8625 Joshua Mountain Apt. 270
South Colleenport, FL 70999",maintenance,2024-07-09
78cf66bd-94ae-4101-88bd-9bd0920e7eca,0cde40e7-98df-44a5-835d-ee72f4bf1428,"35763 Fuentes Place
South Nancy, DE 14321",out of service,2024-07-09
9e83a3fb-27e0-44b4-bf90-9ad3efafa683,f79cddb7-36ee-4172-befa-e2f505eca710,"09063 Paul Road
Catherinetown, SD 46184",out of service,2024-07-09
3b2a8104-3d62-42b4-8d84-cd73681c8e5a,d0aead11-c305-4cf6-ad5b-7df7671ff342,"217 Elizabeth Squares Suite 901
North Brian, DC 72027",out of service,2024-07-09
41cb5972-49bf-41d0-b036-a0e75b549739,96baf2e6-953f-4cd4-85a1-fe187248553f,"09512 Hunt Mountain Apt. 404
Sharonburgh, NY 75303",out of service,2024-07-09
f80da174-7254-40e0-87c9-e54431e74a4d,7bed5ed9-c69b-4e7d-bae9-6cff87c7e181,"785 Joshua Mountain
Perezberg, PW 52928",out of service,2024-07-09
88d6a8ec-b19d-4293-84b4-1b4b2a6b1104,1345ccac-9b98-4425-a830-bd56240b312f,"Unit 7220 Box 6884
DPO AE 57156",active,2024-07-09
bed86870-66ae-4c0d-ac5f-b9b20b00a5e6,7cca71dd-a8eb-4133-b5ce-84f7ab2ac61e,"24969 Danny Prairie Apt. 326
Robertside, KY 96923",maintenance,2024-07-09
f9aba8b8-d01c-49b2-8bec-8b4471aa18fb,0cde40e7-98df-44a5-835d-ee72f4bf1428,"Unit 4810 Box 9848
DPO AE 14955",active,2024-07-09
3e14497b-1c11-4829-bc2a-ef29f58f94ae,d65f081a-192f-4e17-ad29-8a7e163bd40e,"6793 Marie Lake
West Ricky, GA 28970",active,2024-07-09
4b4cb6ee-d616-4088-ae40-ae06528c8afa,62f083a6-c2f3-4555-9879-f8196c4551c2,"1615 Garcia Plains Apt. 295
New Samantha, CO 25329",active,2024-07-09
3aa9caee-ed5e-4f4c-8b93-d7d39d6d8a05,501edf4b-346f-4d98-b253-def1381e9aaf,"1979 Robert Mountain Suite 840
Loveton, NE 77607",out of service,2024-07-09
61426b72-005b-4413-9647-45b73b95fe72,a82326c8-1765-41cb-a05f-044ac74d5836,"3879 Brady Springs
New Alicia, NJ 66191",active,2024-07-09
aca9947e-07a5-46fa-a34b-c108c80a8528,4fc1b986-c0b3-4bd3-b58f-25a90ddb0707,"7759 Lisa Parkways
West Kevin, NV 75853",out of service,2024-07-09
3acc02cf-14a8-41b1-a3e5-8a2675500001,8b814633-a85f-4dd5-b16c-7af1be2f7022,"90766 Johnson Motorway Apt. 915
Justinburgh, NC 35966",active,2024-07-09
7d0251d5-b269-4786-ba82-c4bce77da999,7bed5ed9-c69b-4e7d-bae9-6cff87c7e181,"99822 Mckee Gateway
East Johnny, NJ 96485",maintenance,2024-07-09
6b3a65fb-3bd7-4429-b010-2ec089840702,31bd2c43-bdc0-41e1-987d-8909b6d7da0b,"0800 Murphy Mount
Lake Leslie, AL 58880",out of service,2024-07-09
8ddc5cf3-3965-4d97-8614-6cb09b87b405,9c14c663-4f29-440e-88b3-4a3c08948a45,"4493 Warren Green Suite 992
North Desireefurt, AL 26566",out of service,2024-07-09
f34bb077-10e2-4e8f-8a59-e50c9ed6a99b,4c323c9d-1185-4943-ba98-c2d9f3e264eb,"65842 Jennifer Mountain
Gibsonview, WA 02183",active,2024-07-09
ca3dbc39-4122-43ce-8564-ced02392ff53,c475a607-7b08-40c2-8d91-eb2c614b7222,"4320 Huber Roads
South Ashleyhaven, VI 99301",maintenance,2024-07-09
873aa110-b4e2-4e57-b740-d8b9c2013581,a3030d61-962a-469f-bfc5-3ff9c12e27db,"75373 Lewis Island Suite 724
New Kathrynside, KY 68292",maintenance,2024-07-09
7cd3ebe7-a078-455e-91d1-c9794e41c9dc,a33da548-a422-4704-a1f9-bbec4d809cc4,"USNV Valencia
FPO AE 36051",out of service,2024-07-09
feed5dbe-2c1b-4325-b6ed-672fb08217a3,0cde40e7-98df-44a5-835d-ee72f4bf1428,"1733 Stephen Camp
East Rachel, WA 66404",maintenance,2024-07-09
