loan_id,customer_id,amount,interest_rate,start_date,end_date
8070b80f-6d58-4787-ab60-dbca481c8857,f673d396-8fe4-477a-bcd8-5af382fd32b7,483842.18,5.36,2024-07-14,2024-10-12
322768f7-1460-478c-8770-8c46076cd50a,73be12d3-6020-46b7-ae2b-a09f8791d001,119988.7,7.86,2024-07-14,2025-03-30
75507fa5-662d-4e9f-9712-895a90990f2a,1ec37781-eaf0-4ba8-80a1-d41a3d00fd7d,22348.01,8.96,2024-07-14,2025-01-27
130277f0-2c69-4ddd-a622-826f0bf09c5c,16c7c74e-ec4e-45cc-bbf5-8a92f7690632,278966.66,12.17,2024-07-14,2024-11-24
d0a013ec-3bf6-44e9-bd4c-898bb1b7a665,1ecaaa0e-6caa-4b67-88dd-592840d416d7,229752.12,4.65,2024-07-14,2025-02-12
aaa659b3-ab05-4e85-8982-17c79c84f775,24b5d23f-d21f-43a1-9d06-20f818b01a60,361382.79,8.7,2024-07-14,2024-08-13
6dcef6dd-4cf6-4659-92fc-27b041b93f96,cd64fb7f-729e-4489-9c82-c5864530a977,154328.18,11.98,2024-07-14,2025-04-03
19a9ddf8-9c2c-480c-9b2c-73a8fef3d5d0,0279d145-aa48-4083-bc46-4202ff586d0e,376534.83,9.89,2024-07-14,2025-06-16
c23d5e14-2434-4609-97f9-1bec590b76b7,680a19dc-d8d7-4037-9d4b-fbb79efe9e01,359757.37,10.04,2024-07-14,2025-04-02
a98172d3-3ee1-4675-baf7-32e70e74f8f1,039454b4-25ac-40d6-be28-ab93338efa04,155451.17,2.89,2024-07-14,2025-04-17
fd42aab9-6a50-4ece-869a-e7d031f62632,3ada9da2-abc8-42bd-8119-238a48ecbc26,247892.72,14.05,2024-07-14,2024-12-09
9288b07b-33ab-4442-84ad-e9dcbadcd011,7d14671c-2638-40d8-9759-dc05014eeb47,217839.55,1.34,2024-07-14,2025-05-21
bf38a1c8-fb76-4b4c-8242-f1a930f73eed,278619e6-24f3-4920-9b1d-e06c9eeb48af,439086.53,3.95,2024-07-14,2025-05-06
f02afe58-b9e9-4ffb-a2f8-63f755657cd8,190112fe-f531-49af-bb2f-b6dcaec63c81,39100.8,10.62,2024-07-14,2025-03-28
3f515973-da61-4cf7-a23a-7fb1083cfc63,feb5abea-8b2b-46b9-a08e-318d6ae37865,367664.54,6.03,2024-07-14,2025-02-15
7322a959-f42f-447a-ac54-65d09818889c,3a59e137-7197-426b-949e-f7c3e654d797,132072.87,9.4,2024-07-14,2024-08-08
4c14e5c8-3912-48be-8ae9-7264b7d9ae3b,25e74cab-3598-4636-a77b-64c9f5ccb048,288153.76,12.75,2024-07-14,2024-09-18
aa8d30af-3b58-406e-b3fc-ec9a9e84396e,6a5c1877-afcb-4fda-9602-6d67bfbaba21,208920.38,13.76,2024-07-14,2025-06-11
1e313f88-a39a-4058-b205-d6a9d37c7f0c,111ea622-8bc4-476b-89ab-1b85bb8d187a,266476.43,8.38,2024-07-14,2024-08-18
4d4d1837-1f94-4290-82de-792ddc3e59e1,ab35dc31-2dcc-498e-9d1c-d3d9c099df57,403383.94,6.18,2024-07-14,2025-03-24
4f9a13a1-aee3-465d-b842-f348b31f5ef1,9fe93f6b-045b-41e7-a137-2ceaf93ce8e0,150265.52,3.76,2024-07-14,2024-10-01
153d7259-6374-450d-be94-9f60ff280081,d51e2169-406d-4e65-a7fc-0b898bee13ea,147959.81,2.91,2024-07-14,2025-01-16
06ceafe4-3b61-412e-8857-4180c56b7b79,8161d103-9eeb-48c7-8aac-fd5cb1aa72eb,359127.99,9.07,2024-07-14,2025-05-31
5972efab-e136-437a-9455-f1347d22cf29,6aea6211-cad1-479e-873e-db9477f88fee,393621.46,11.28,2024-07-14,2025-05-23
f461bd53-9676-4dfd-a65a-e270e888f4b8,edcbfbc6-c4e4-4c61-b872-9230a15f43fa,364233.28,9.99,2024-07-14,2024-10-25
faeeec3b-bbb5-49ae-a303-f3b2fa06f106,90f50a6c-25c5-4615-84b1-b70227b6c4b1,228418.23,1.03,2024-07-14,2025-01-15
65cbb02f-bb7f-41ab-b89b-efc9bf4654f4,7836c75a-398e-4607-890c-19664eeaa204,393608.47,8.21,2024-07-14,2024-10-16
c25283e0-06c4-4e7f-b3b3-f2b58a648c28,37fb0b5b-835b-43b9-a1a3-45d939be637f,196952.11,9.46,2024-07-14,2025-04-30
a6a2fc54-419c-4324-9374-687926d48296,8b04f53d-15b6-4808-b32c-735102826f2d,436072.84,12.88,2024-07-14,2024-10-01
1d96d3dc-878c-41d7-a8bf-f2ea71374e01,516a20c1-5794-43fa-aee4-3ab33fba27d1,221892.1,3.47,2024-07-14,2025-07-13
cc64eb6f-746d-421f-806b-9bba4093b084,73be12d3-6020-46b7-ae2b-a09f8791d001,291011.37,12.94,2024-07-14,2025-04-20
02c233a9-e536-4f1f-85b7-a20d78ee31ad,2f83cefe-200f-4735-ad94-a70bfec99d29,83919.91,4.2,2024-07-14,2024-09-01
ec9d97ab-8f5e-4c99-a6e0-89950aac76ec,cd89ba69-730c-4d74-8aae-d99e9cb57ddd,247910.04,6.93,2024-07-14,2025-01-25
c651e09c-8678-4904-a4d7-755a06597a0e,8ec4abec-e6fd-4bf1-8b42-1aff947db74b,340735.95,14.92,2024-07-14,2025-06-29
4d5c0eaf-b183-4298-819c-80c3a513e01e,e7b6bff7-35ed-4ceb-ab57-02b0f50db91a,437488.33,14.48,2024-07-14,2025-05-04
fc7eacda-102c-4a14-9b35-ed4de662e69a,9f5db0fa-540e-4b91-b4b5-9bc8012aa263,108783.04,13.75,2024-07-14,2024-11-09
f7b39d4a-cd88-4b1c-8090-ec2724274327,8f763eab-45f7-429b-a861-da8412fa54d3,278632.88,6.13,2024-07-14,2024-12-14
29c65ba9-c03b-4a5d-9428-671d5c2e9c9f,bcc29688-23f4-460e-930c-98ada0be000b,431897.81,11.45,2024-07-14,2024-10-22
174fd2f8-6125-49a9-a394-675bee262387,863acba3-9482-4779-9b07-cf484d4b0caf,84896.86,11.67,2024-07-14,2025-07-05
5e87792e-7099-4be3-9e4b-a3025f80d712,6322aac0-7f69-4765-91b6-858182000383,457048.33,1.76,2024-07-14,2024-08-19
1223ff2b-e15e-44f9-8fda-e71a3be80416,0a9215a1-eaf5-448e-8eda-4d80ac3203a3,281705.68,4.53,2024-07-14,2025-04-13
b1db27f6-c85c-46f0-ab08-eb061e421597,c3621040-cebe-4ca5-b20c-501832421dd2,414273.98,4.35,2024-07-14,2025-04-12
fbd98a13-dae9-4cd9-a371-7499dde1796e,a1ad88f0-2be3-4182-8b95-dd09befcc574,326202.65,14.29,2024-07-14,2024-08-27
ec17d112-a2d6-4c20-9f0f-653b43dc6115,2b3cbf01-6770-4209-bdf8-63a869316dcb,367580.46,12.9,2024-07-14,2025-05-19
8164e1a5-0aeb-4dcb-976f-b8b410753c13,23d8e54e-9227-4242-a78d-ecf888b43d23,370363.01,12.52,2024-07-14,2025-04-15
92b6a3af-1359-4ece-ae17-3c4533abed10,748b1144-119c-4589-a8b4-042d0b04de70,357499.63,5.52,2024-07-14,2025-05-09
11bdebee-ead2-4771-95d3-28a59249c3ed,5e38f299-2e14-47c9-9c50-817b707292f0,154591.61,6.47,2024-07-14,2025-06-17
fb1b0838-fe28-446d-8187-20af9d579079,548d90cf-b151-4d1a-9c74-0b6d6a86d651,92460.61,8.54,2024-07-14,2025-03-24
46175a5a-86ee-494c-a182-3a0975f37776,9a032907-4e1e-4426-9675-8e3530f0f39b,156457.84,1.29,2024-07-14,2024-09-01
aab752cc-d016-423a-be64-050e8549c5d4,82f6fe76-26c6-4038-8bb2-4e3ce5b740fe,381816.01,1.36,2024-07-14,2024-07-26
a47eb341-b77f-4da2-be21-fac465cbcf62,d92f401e-fb89-466d-88b3-20af2e636fef,438913.45,4.19,2024-07-14,2025-04-14
3ee9590c-a7df-4d7c-8f8a-2157fb7b14a1,b2c4d07a-39dc-42da-ae77-2e93456a9bc4,469337.86,3.8,2024-07-14,2024-08-02
ffb3d218-fae0-4dbd-aea7-ad9a3ab6f1b2,37458891-9343-48f8-a413-fef25ce91c6e,43901.07,8.31,2024-07-14,2025-05-15
6aa5627c-3375-4176-a182-c9d59376bf76,0f09e03b-60a5-4017-bc3f-465139d8a2f0,367419.72,1.83,2024-07-14,2024-11-04
1ae8957e-80dc-40af-b3cf-f236938396f1,9fe93f6b-045b-41e7-a137-2ceaf93ce8e0,77956.74,7.16,2024-07-14,2024-08-19
a7ecf724-4fce-4bb3-9686-0f75e4b16dfe,443c4ca0-114b-439d-8aa2-ff8379a8f0ba,205570.02,1.04,2024-07-14,2024-09-15
a2ce84d6-ad75-4f0d-8297-b1bb90409806,e639314c-8831-46ac-9ac7-556efc8d88c3,241169.06,5.97,2024-07-14,2025-07-03
df702380-9e37-4288-a66a-a0b7d4a55fd2,b42d3fdb-45ac-43f0-b914-43ee5c99c6d7,300798.99,5.11,2024-07-14,2024-08-04
b94096c3-c320-4768-be4e-50a6f8f56fb8,91d95881-457c-4f29-831c-159842222d22,277755.25,5.65,2024-07-14,2025-01-31
91d41da8-157a-4f54-a2c1-65530ef36a93,dc461bf9-33c3-41a4-9daf-fff228ba2009,209228.56,11.92,2024-07-14,2024-11-18
bf757f2c-e3c4-4ef7-b093-959284359761,77414772-729c-46ef-89fb-a6b272721094,92249.98,2.69,2024-07-14,2024-09-14
a00ce6cd-2b27-4f0c-aefa-af619182128b,a799bc38-39fb-4a40-947e-e19ba9726bf7,472682.19,13.58,2024-07-14,2024-08-08
b02efdf5-d712-4392-b61f-4bcb64b26e66,c61b296a-7fc7-46f5-97a9-0bbff90f56db,27904.91,6.25,2024-07-14,2024-12-29
066bd2ad-c1c4-4c1b-aaef-2703f903be1a,3d532d0b-ffd2-402f-952a-670aeae9e8cf,110512.01,10.51,2024-07-14,2025-01-01
f87eec21-74cd-482d-a758-ccb711c8c4f1,04433708-4b6a-4c25-9ffc-f5fbae9c143b,303484.53,8.86,2024-07-14,2024-08-16
93ef4b9d-fc56-4011-90cb-a1c14ac639bf,8a93e3c4-29a3-4d3a-bffe-55396abfda25,44412.34,5.85,2024-07-14,2024-09-05
4446c16d-0785-4a48-b3ef-86b53b63f36d,4c3abe9b-7faa-468f-bbdf-3a9164e2b091,229304.91,5.75,2024-07-14,2024-12-20
9a2230cf-1014-4906-ae2c-25c272521c35,e831ce57-708f-4c8e-b243-ca22985c6349,462365.5,14.95,2024-07-14,2025-01-02
594e3e4c-0296-4175-a523-7a725a28ad12,92bf5e7f-ba10-48ec-ae13-32123c6d771e,443640.79,11.68,2024-07-14,2025-01-17
58b77485-8d97-4e24-b636-3125e1329e81,62005ae1-56b0-4442-8cc0-5b5b5aac49ff,173328.42,13.89,2024-07-14,2024-09-06
61719a74-d419-43be-a88b-f05b44ffb5cc,ad3023b6-c338-42fa-be43-9673f853a1a9,210017.62,10.48,2024-07-14,2025-04-25
8f45701f-56f0-4b51-a66e-736dce768b0c,4cf80b0f-72ed-4809-9017-ec06ec54c7c2,151702.2,6.25,2024-07-14,2024-08-17
867383c1-2a09-48a9-bd18-b0b0a4866974,71a2b7eb-88e3-48ff-bcda-cb6cd83e6071,25575.81,6.98,2024-07-14,2025-04-19
eb1c85eb-8df4-48f6-9ef0-fa7eed18a9dc,9071cb14-f05e-4434-957b-2af59beebb8a,71978.08,6.41,2024-07-14,2025-07-05
9327bb92-8231-410f-bad2-f38efe911994,5cceed80-c106-4fb3-a643-cf43c5d7ed30,418316.24,8.41,2024-07-14,2025-07-02
9fa3be1b-d1ec-4f91-a95e-50348bf69b77,f99f5707-81f2-46c8-98ab-ee23040eecad,365005.07,6.73,2024-07-14,2024-09-29
fa665a16-9563-4883-b908-b351f4127d88,605607db-af6f-4466-9efc-0c989340fe74,431087.47,2.94,2024-07-14,2024-10-27
3e442b75-7ea6-4360-9a86-4394bda691ed,79eb4339-093e-42a8-81d2-dc781e23df01,479421.05,11.35,2024-07-14,2024-10-04
dcc661a8-3a6d-4989-b3eb-6461928c149f,0f5fb885-b101-4f2c-ac03-a5eeafa00fd9,150635.39,9.4,2024-07-14,2024-11-28
25c50303-6dd4-469d-929b-55e5305f2e4c,6350bae2-ae7e-45ad-8ecf-ecc3a822ce34,315077.48,6.45,2024-07-14,2025-01-22
a52cc027-74e8-4cfd-9f1f-7e3a2078d6f5,86c4a2e2-22aa-4314-b074-eeb210e5e7d4,372479.3,6.87,2024-07-14,2025-04-12
33812e15-2cfc-4fb6-a49c-c6c526846bf4,0d4435ef-1f62-4457-9ebd-565e4f713937,280459.52,14.01,2024-07-14,2024-11-08
31336094-36f4-4472-825f-9949ca6fe9d4,5355b366-d066-4052-b073-b0c4f5febc33,211257.02,12.26,2024-07-14,2025-06-11
06e26c2f-cd7f-4cee-91df-a71e1e030026,df3f24f7-ae37-4f94-a2bd-7f07279d388f,237657.23,4.06,2024-07-14,2025-06-10
624ee2db-9188-46b1-9c88-db1810fdf15e,5b4b408b-f6b4-4373-9f23-17f481722af1,180750.73,8.02,2024-07-14,2024-09-03
456acff7-6c77-4acf-8abe-7d6d2d4e4da4,dc616d50-e34d-4223-9363-e4909d8c179a,89678.19,7.74,2024-07-14,2024-09-16
66e3daa1-a382-4cd5-8c29-7aec6f54449a,f14a521b-b8d7-4f51-a89f-fd7b9c662832,391336.22,5.32,2024-07-14,2025-03-15
af94b132-cf0a-4c1a-b5ab-cf24bf7c882b,9f939ebc-a030-4605-85fb-c274cf2f1b77,80596.75,9.27,2024-07-14,2024-10-02
625e96e7-edaf-456b-903a-3eb003d83da6,88029709-45f3-461d-a33b-a47695ab830e,481527.34,9.28,2024-07-14,2025-02-09
58c97394-1f90-41ed-ae50-83d8633f3a1d,0b8e9039-1889-4a70-8dcb-1d8258c51230,202576.4,10.22,2024-07-14,2025-06-17
52da1743-c5d3-4446-b389-3d82bceb5bf7,e6f0fedf-d6c2-450f-940a-917dd78c7a64,423104.63,10.16,2024-07-14,2024-09-21
215dcdc2-8a72-4aba-bdfa-9f9a77fe4a1a,4e7009ba-d0a4-4c7b-bbd8-51b8239d4c16,124926.98,14.54,2024-07-14,2024-11-03
26d09486-ef52-469e-b063-8ecae340739a,40c3bc5e-ab71-470a-97ed-fcd5a9bce67d,294550.82,5.66,2024-07-14,2025-04-23
ed947dd9-cefd-45c0-846a-01d480a42b30,a392ffad-4c00-4935-a6f7-21540ba27e8c,311932.39,5.92,2024-07-14,2025-03-25
cd4a0b14-f1b0-45e6-8ed8-999c6a91ef15,dffa7a26-04e6-402f-a2c4-793dc929b32b,61862.49,6.07,2024-07-14,2025-07-13
b984ef11-5bff-43a9-8699-49893f34b457,d87b727b-1774-454f-835d-5b974f4658a6,423996.65,11.69,2024-07-14,2024-10-25
54d89d20-b6a5-4edc-a994-38d16318f0d6,e64230ad-b136-4821-a27b-d9a6d9e5b2ee,290949.89,12.19,2024-07-14,2024-08-28
f5f897e6-1d46-4c0f-9553-6b35203ed9e5,fa4c36b5-78b1-4264-b2d8-092fc95fbc5f,457210.09,14.11,2024-07-14,2024-12-07
9792f224-5979-4f63-9d17-6f691fdb2c22,278619e6-24f3-4920-9b1d-e06c9eeb48af,434163.7,8.44,2024-07-14,2024-12-06
c56bf638-52b2-4ce1-ab1a-b3d21372ad30,9c1540c8-5f86-4e77-9b28-8b028153e882,152556.94,1.78,2024-07-14,2025-02-10
4ee6741e-37ac-4492-990f-9e31c73c58bd,60546fc4-dd71-4e1c-880f-5a20ef0350d4,385362.9,6.65,2024-07-14,2025-05-14
f1bc2d2d-0430-4599-93f8-8d4e0d175769,27ac359c-4a02-4ab1-88d3-157f793b04ea,146530.4,11.94,2024-07-14,2024-07-17
f78e21d3-087e-4d30-a3ff-b13627352b71,f3b1bc17-81f1-44dc-9663-e82e63a3a736,185341.83,9.55,2024-07-14,2025-06-08
c012a68e-df26-47f5-b7ad-3a775d72ef9c,8ffbb7d6-93fb-4be3-9ec7-23985d6757ba,425936.13,6.39,2024-07-14,2024-12-18
1fa88c76-88f7-46a7-989c-16a79497fc4f,73be12d3-6020-46b7-ae2b-a09f8791d001,481394.39,2.66,2024-07-14,2025-06-03
632a29cb-b695-4c50-81fa-4815b41d8e47,10571e1c-8e97-4805-8ec4-7094d272c1d5,347525.29,2.2,2024-07-14,2024-08-20
530874e9-e13e-43ac-8df4-8097c4152ea7,45dd5397-f0e8-401f-b98b-8f51c1ce4ec3,162767.97,6.22,2024-07-14,2024-08-03
d3299332-b318-448d-a0e9-b197cd01bc0a,29f07c65-9250-4f35-be2b-912a0e9d1331,361318.18,4.04,2024-07-14,2025-04-23
c5b56e29-0b86-48e1-8eaf-a8e9ffb5732c,30e9432f-8d6f-4040-a325-69a9c6f0b9b1,60999.03,2.88,2024-07-14,2024-07-24
5d71f0f5-d2fb-4156-93ee-32994f7c05d2,2fb84584-4089-47f7-b9bb-d51d60033c2a,231389.17,5.58,2024-07-14,2024-11-21
fee55dea-f8ee-445f-a9e2-6981b61e77a9,b39fa5cc-7c47-47aa-982e-6b5a6a6944bd,410015.3,14.71,2024-07-14,2024-08-20
7bcc8776-991b-49d9-9b31-3bfc36f6039f,675d888d-4092-4516-9acd-f0ee5ce81f71,440962.28,14.74,2024-07-14,2024-10-01
a36f0a96-fc13-4dca-bc36-852144f59e9d,4f662789-ddb7-440e-94a9-6672d1ea1502,86205.42,4.92,2024-07-14,2025-04-10
3c042874-efd1-48e9-b297-8c6d77a85bbc,2802defc-d5db-4226-b130-10d75c970cd6,107875.89,5.05,2024-07-14,2025-06-02
5c41feef-4b7e-4551-b6ae-069043e6b85c,e7a7f46e-bd6d-4429-b6d5-6d62b907f53d,28032.08,11.66,2024-07-14,2024-08-14
b0befabc-7d65-413a-952c-f6dfd095079e,dbd8fbec-7151-4398-9dc8-a82b7a4deb71,121337.25,4.32,2024-07-14,2024-07-19
62c4c6af-fc6d-4c8c-8092-f84e50c550d8,feb5abea-8b2b-46b9-a08e-318d6ae37865,167124.11,4.77,2024-07-14,2025-06-21
eb8f1d59-1838-4434-8730-dfe787b08aa5,3a022970-36a8-4896-a457-875853caed3a,285673.76,12.41,2024-07-14,2024-08-30
1575dfdf-3e4a-489f-b2cd-38f48b864f47,88fd4e8d-9a74-448a-a3f7-1840f7438f40,119446.28,10.39,2024-07-14,2025-05-27
44a1d973-1e49-4e12-b588-765e9e82ad69,40377afa-8e8a-4a7c-986b-000704951da7,101157.18,11.42,2024-07-14,2024-08-16
d8211560-616f-4f5d-8087-90eae71bec86,50f53db5-fe8e-40f4-88f1-72837b7ec3f8,121577.69,6.33,2024-07-14,2025-03-26
e32113f6-6836-4269-b299-476e8ae1e17e,a77794db-35b5-4580-938e-11a0869db303,474566.7,3.13,2024-07-14,2024-08-27
ade78e0a-b986-4455-bae2-f42352f6ea4a,ca0b3ccf-bb59-4b50-8c07-7c05a794bfdd,137076.36,2.77,2024-07-14,2024-12-22
065830af-52de-4176-ac4c-11ff3ef1c8d5,3c362142-3c9c-4573-aa01-790234aff8a3,256527.01,7.42,2024-07-14,2025-03-31
c5d2200b-2561-4ce1-8094-e0790aad3964,e570d249-176b-45c8-89ce-53062c3a3e31,154339.04,5.65,2024-07-14,2025-05-19
95aef67e-2359-4344-a3dc-61f7a3360bc4,b11cfeb3-1e63-4c1a-aaa2-2d797f82b809,216261.06,6.89,2024-07-14,2025-05-14
7b0dc3fa-0ada-4c90-a31f-26a8892faa60,c0bf3d0c-a328-4a38-8096-2875132e8091,85740.84,2.66,2024-07-14,2025-03-25
4a3eb4b9-7f6c-4447-a1fa-4138e9ecf772,e639314c-8831-46ac-9ac7-556efc8d88c3,104758.48,10.48,2024-07-14,2025-05-12
97cff6d3-f9b4-407f-992b-6cb710ff21d4,77414772-729c-46ef-89fb-a6b272721094,62622.28,11.85,2024-07-14,2025-03-17
77962cba-9019-4b2c-b2ce-8ebfb79c2d81,e3e4a1fd-1b1f-4086-adf3-08f737378a9c,432997.81,4.02,2024-07-14,2024-08-16
c300676b-7de4-47dc-9ee6-192a090f208f,4cf54f49-87b6-4536-8cb1-ff9441650eb5,351845.61,2.17,2024-07-14,2024-08-30
59acb495-37fb-4e9d-9039-e2ed9eef9b89,e1a30f9f-478c-4637-a17b-65e8807c805c,92676.7,1.62,2024-07-14,2025-01-25
f668374c-e92c-4d40-b7bb-5f78507cca0a,d7eb9c1f-aaa8-4b95-b0cf-4a91353fbd0f,25334.48,14.05,2024-07-14,2025-07-03
9921c38b-8fd3-4166-92f7-c680307ee269,4b6b25bf-f0f4-4604-a0f0-e3a3ac705ed7,64730.99,13.7,2024-07-14,2025-03-15
43bbdb65-b675-41f6-b8e9-dd68a5128324,41f62546-28df-41ff-99d9-e50e6061bab0,460639.66,2.24,2024-07-14,2025-06-06
b193acf0-8c35-4a67-87ce-5f5f2d6abaf5,98ca7e39-e624-4360-a4e9-3f1293f23269,405455.42,14.07,2024-07-14,2024-12-26
eb3f241b-1b69-41c6-a1b4-9828c48f488b,8e64689c-4a2f-49ff-83d9-2665637b7c15,12396.96,4.03,2024-07-14,2024-11-01
6207bf3a-4224-4bf6-9e0b-27dfb6f99aba,45c778da-deb1-4f68-b010-312508ce46bd,48682.48,7.51,2024-07-14,2024-07-29
1699e73f-6010-4da5-8af9-9175738a2e47,890f8a29-0deb-4adb-90ce-6444dd506fce,364350.76,9.31,2024-07-14,2025-06-20
6cbe301a-4c1d-4dbf-a7f7-fb954d968d57,7a832179-da80-4eac-8a76-71f976cf7df1,468206.39,3.87,2024-07-14,2024-08-31
0aecd6d6-f81c-4389-9d8f-04e2d1e1a78a,7a327451-9146-4269-bd14-e66f557ee908,163322.71,8.26,2024-07-14,2024-11-17
ac8f9cf4-26e1-4949-8e27-c67a5cb26bfa,2b48efc3-d05c-4db9-8776-7452c7d95611,191894.18,6.12,2024-07-14,2025-05-14
806f38c6-fc10-4deb-8072-5fc373435088,fc6bf3a5-ca53-4e39-b701-21e81a60a23c,273552.53,1.88,2024-07-14,2024-08-22
2185d388-8a9a-47be-9b4a-48b01ec59c9d,f9d5bafc-f692-4729-833e-992a384da6bc,204124.46,6.88,2024-07-14,2024-12-06
947396e2-c322-40c9-8715-7a9225f0b0f0,9fc9d60f-ebbc-4672-a1cc-d28e2770e350,228408.15,13.2,2024-07-14,2025-02-04
b66dc1be-565f-4acc-826c-c67c1a58d06f,4f064a0d-ab1c-424b-875f-90c551dacbdf,137544.95,11.07,2024-07-14,2025-06-14
b6f8c2f8-f574-48c4-b2ad-be51e85acb61,46d9ccfc-7174-4ba1-a787-c71fdbfbd931,408341.86,12.49,2024-07-14,2024-10-29
be291e6e-a7e8-494f-aeaf-df426d58ff6b,bd960a71-bb4c-44ba-b749-f1f22e7f8456,74940.76,5.2,2024-07-14,2024-12-21
8a95aaa8-6e23-4a27-86ae-b2fa1cb00bf1,20759cfa-6d46-4b80-b780-7a3ba0735b22,157760.0,10.76,2024-07-14,2025-05-05
e620e41c-0b30-4a64-8847-c5b1b39176f7,c24a7b90-f493-4581-bfc7-2e84d419163f,75823.85,14.3,2024-07-14,2025-06-10
96a79d3a-b1cc-47bc-ae01-734c09c4b03e,b11cfeb3-1e63-4c1a-aaa2-2d797f82b809,417277.97,4.27,2024-07-14,2025-02-28
43f65614-d66a-4b6f-994f-1a30fec46951,7414401d-e14f-4a1d-995d-d2f0583ae273,264944.99,8.0,2024-07-14,2025-02-02
e0fc6555-73e7-4ac2-9326-eea94060371a,184bfb4e-ab67-45be-bdcf-c1d8a008780f,392461.4,11.29,2024-07-14,2025-05-01
8d3b73fe-afb0-488f-b7e7-fbaad3fb1277,ebfb1ceb-7533-4e9e-b0c5-e0ed83eae578,333373.32,7.95,2024-07-14,2024-12-19
71b1a495-6166-4245-af3f-13058e352174,b11cfeb3-1e63-4c1a-aaa2-2d797f82b809,476407.9,14.54,2024-07-14,2025-01-25
122983ee-2974-40ba-b84c-671d1cdb4f68,8b2cd53e-7593-42b0-81db-15024fc4c84e,141442.79,4.77,2024-07-14,2024-10-02
9c9b9f98-8e48-45e5-8102-bcab0efb7ae7,c7583a1a-a543-4c63-b048-a7ac06329aee,395861.39,8.8,2024-07-14,2024-08-15
a3fde0df-fac4-4208-87ca-4c4add7f75ca,40c3bc5e-ab71-470a-97ed-fcd5a9bce67d,272014.74,10.82,2024-07-14,2024-09-27
ac97a289-e4a7-43f6-aa1f-dbbd226e9a82,4c0668d0-182f-4f3c-ad59-c563ac2513db,332875.45,2.74,2024-07-14,2025-01-16
365ebd51-c825-4b1b-9cb3-1099c6ff15e5,40c3bc5e-ab71-470a-97ed-fcd5a9bce67d,89414.03,8.06,2024-07-14,2025-03-30
f84206e8-b365-44dd-a73e-7919dadaf20f,cd32bc35-d1b0-45a4-931e-d9ce856d9f7c,484143.83,13.33,2024-07-14,2024-11-09
f21d7b9f-c8d5-432b-b0e0-686262521d1f,d7810161-a579-4291-a30c-cbc5170b395d,194675.93,1.18,2024-07-14,2025-06-29
2f25acbc-299c-4266-b793-2923de6d6dd3,146d3d68-d38a-482b-b9bf-07cab2610654,309437.73,14.2,2024-07-14,2024-09-22
d88b6677-40b7-45ae-ac73-4fd308c9c379,8e20888e-b718-48b2-b1b3-3e3623d47732,423919.26,2.27,2024-07-14,2024-07-27
dc098653-a7bb-4e9e-89ff-17e5630270e7,2014bc9a-89f7-4dc5-a343-d1fe7a64d7fd,145344.07,11.73,2024-07-14,2025-01-24
d6d217a5-8b2d-47ef-8992-76810e7b5384,e570d249-176b-45c8-89ce-53062c3a3e31,136526.57,13.57,2024-07-14,2024-10-18
170deb86-f9cb-4594-873b-f8d9860b7498,c2c1017a-a44e-4a94-bec8-6510a8e365ea,315700.29,14.64,2024-07-14,2025-05-31
90d57617-9fe6-4660-93d6-50b06cfeda71,0be4af6e-7ec8-4cb4-9d34-5e11ad1e1c84,337698.2,5.7,2024-07-14,2024-09-12
98878726-dfe3-4839-83ac-800bdbc2c186,ef0abf40-a6d9-4ced-a216-0ac223ea4f27,252237.81,11.36,2024-07-14,2025-04-07
f969b170-a2f8-4310-94b8-30be0d01c663,fc6bf3a5-ca53-4e39-b701-21e81a60a23c,151008.71,13.44,2024-07-14,2025-07-02
993cbfc8-4200-404a-944f-7d0b90423252,cba1f77d-4db7-4776-b7cb-f1e16452166d,75108.64,1.62,2024-07-14,2025-05-30
69b051d3-4054-4c36-adf9-6dc559a120d3,009c3103-443c-458e-8add-0dd3b21df9bb,81107.48,13.95,2024-07-14,2024-08-07
c0dd7b7d-cd89-48bc-a7f7-a6b42784ba91,9a1cb6cc-e159-4fab-a5c2-6f1f87969762,73626.08,11.23,2024-07-14,2025-05-04
c31967eb-9ae1-492e-a3f9-4ecea4cc78ee,0f6e152c-2300-4999-9fdb-91cdd48d4435,177910.66,6.81,2024-07-14,2025-06-04
9222e950-9509-479d-ab87-29be4f44e4c4,c0bf3d0c-a328-4a38-8096-2875132e8091,249946.92,11.5,2024-07-14,2024-09-24
a80faf55-1cc8-4650-ba69-16c135b1dab1,c782f2c6-9246-4098-9ea5-1175abfa0ae3,226383.91,6.44,2024-07-14,2024-08-06
1c846757-403e-4727-9a37-d14afb71914c,b5bc7370-bbdc-4985-b66b-81f6a86a6021,465143.35,12.18,2024-07-14,2024-12-31
fc123aee-0ac5-4e9e-b0b1-25c845f33ca3,e90f6567-45ec-4c64-85c1-62644d10c912,462268.19,4.23,2024-07-14,2024-10-31
895579c1-07cb-46e8-94ed-481d0250a3e9,e8f51e20-149c-40ac-9192-a0ce261ec2c3,303436.47,13.95,2024-07-14,2025-03-03
1c27a41e-5602-425b-bc88-f60c4c7d1c8f,6f541f8a-ee84-48d9-ae34-f7f5a04b0d3e,45127.36,1.42,2024-07-14,2024-09-17
