investment_id,customer_id,investment_type,amount,start_date,end_date
6f5cf43c-217f-453a-a520-a522cdc669b7,16c7ead2-d511-4b24-bf63-61605718c7d0,mutual funds,5892.02,2020-06-18,2007-10-25
41fb1c23-2a8e-4079-90d4-241cd8a98058,628c1488-7e6c-46d7-879a-ec232bb374cf,stocks,33946.46,2022-08-16,2002-01-16
77c60001-5998-4404-98fe-9a6885c36785,9ed7f0c6-1c70-4e78-9e94-dffd09565be6,bonds,143609.32,2024-02-15,2024-04-24
582b8e96-9288-416d-aee9-4f6e5559e7aa,e25a2855-e7a0-454c-bf0f-5faf2789b39f,mutual funds,190682.03,2021-01-07,2018-01-17
31845dd3-e690-4c58-ac5b-f4bbb9b0da90,86051831-9400-4316-8348-19ffc10b51b2,mutual funds,57822.71,2022-04-16,2019-01-25
1376b327-2ad3-4e6f-8c3a-32b8cec405a3,e60810f6-eef3-449e-bbdc-0f36f604a495,mutual funds,17245.77,2021-04-18,2008-12-11
547326bf-7452-426a-9f20-52e22c13aacc,31ef463b-9c82-4bfe-a078-c6402e2ce0e4,real estate,171034.43,2023-08-05,2020-04-29
5480b570-0feb-4652-8408-4849137a9c31,a3ced446-b75f-4228-a995-16329a4c4396,real estate,70331.19,2024-06-26,2023-01-24
6284f0aa-69e2-4ed9-a0c9-da4cb90f8dcd,0270d627-375f-490b-b571-2570e49fa30f,bonds,173719.04,2021-08-13,2013-11-19
469860a2-4801-4204-934e-8dc7d426f48c,c8f52f10-1f09-4138-bc5c-268f8e77fe6d,real estate,12714.28,2020-09-21,2004-10-28
10a38fd8-d192-4ab9-ad3c-2487b2be23b4,39c381c4-b8c4-4365-bf83-f0b0fd240756,mutual funds,76300.61,2021-01-14,2001-10-18
b7db9f7a-b7a0-4dec-8872-524e139bc11a,48d35a8e-9382-4f52-85cc-724260c35d94,bonds,92798.03,2020-11-19,2023-06-04
8b8132b3-b47a-43ee-bc6f-5226bc89b04c,6a087b02-4dd5-4a57-aebf-eebfa73a49ae,mutual funds,101296.88,2021-10-16,2015-11-18
8e7ad052-bac5-4416-af98-243511302725,636d6958-8f2b-41e5-bdf9-14796dcc0b58,stocks,173519.79,2023-12-02,2019-07-26
10da9539-cc3d-4785-af0e-6444619ffff1,878f4cfd-3fb0-47ce-94d6-646260665fd5,stocks,39784.9,2022-04-22,2005-10-08
c2abc727-7162-4540-8307-579f7f1cb1a7,74064218-b8ac-4314-adde-1daee33cebca,bonds,197389.66,2024-04-24,2007-09-30
3c2fde79-97fb-4907-8856-9082c70c00a6,422f9aa8-4757-432a-a846-3d9e19e52529,bonds,149856.66,2022-04-04,2006-09-28
5a293ecf-f587-45ea-b6de-db24636c3bb3,4092928c-bd5c-490d-8d89-2a959ab2bce2,real estate,110877.04,2021-01-12,2004-09-10
c09a4b40-e88c-40ea-afe8-896fd458b884,e664a145-03db-4a45-9740-7c408ef3b75a,bonds,191758.88,2023-05-14,2018-02-27
57ffb817-728a-47da-80f3-2c73ae6bdc30,519ec91e-8873-4d72-a876-68f146461a3b,bonds,164921.08,2023-06-30,2015-10-15
1d18d727-7d19-4876-8cab-cff40aa765cd,5d1afc65-1999-427e-b742-b4bc2bd9da6e,mutual funds,106971.48,2022-09-16,2006-07-31
bd729cc1-3dbd-4a27-9b23-fb3bbf1c4e63,39c381c4-b8c4-4365-bf83-f0b0fd240756,bonds,135118.67,2021-03-01,2020-12-17
603c9d8c-4df9-4bc9-bc6e-72b73eea5e0f,ee501fd4-e3bf-4688-a80f-bee0b4118915,real estate,162975.64,2021-09-15,2016-06-24
d9ba0010-98df-43e3-bfbf-a620f7f15f12,70ec8183-b0ba-484e-8a74-8a6ca81da773,stocks,151133.78,2023-08-31,2012-01-09
fc201198-4718-485b-86d2-52e508c7ec9d,f801416a-d687-4576-b9ab-e3b1773cf256,bonds,40081.74,2020-10-25,2008-02-18
daec7d75-f8aa-440f-a648-447417493007,949cae9b-613c-4490-a1e7-c10184208fb4,stocks,158478.01,2023-06-01,2016-05-22
0c6caf84-b098-446c-b41c-ab4395431bcc,12fd207e-3deb-421a-a55f-fd4f883eae54,real estate,98780.77,2024-01-16,2011-03-25
35ba84a8-f5c3-4969-8250-296b4ac1958d,3a8e8f58-7c6d-4735-80e2-821c6e4cc0d1,mutual funds,139526.13,2020-11-17,2006-03-12
83e1e40f-dc1c-45df-a407-e1ec40232094,18849077-76a1-45e9-b99c-1f612f477094,mutual funds,134366.06,2023-02-20,2012-07-14
434e23e4-9974-482b-8688-c07e26de27c8,79e7bdd3-4e60-4a8c-9a11-4de39f6c0026,mutual funds,189027.04,2020-11-04,2017-09-23
bd2e5514-5307-4cc4-ad4f-4cac5da705ae,733f6eee-7218-47b8-912b-0e28bc741b4f,real estate,176442.86,2021-08-22,2018-03-11
36466e0f-6912-4c0f-8bf6-409a6ffa71e2,48d35a8e-9382-4f52-85cc-724260c35d94,stocks,13460.91,2022-09-13,2021-10-04
f07d5329-fac9-4f92-afae-e4878c262677,86105c26-0292-4625-afaa-d6962b69c05e,mutual funds,37945.16,2024-06-02,2015-10-21
fc57a9bc-ab03-4111-8961-4172686d93e1,6d236ade-7ed0-4e2f-b89b-32c5b0402573,bonds,58526.57,2021-08-22,2002-04-30
fc8f58dd-b323-42e8-a9ca-5e4136728059,c5e6e494-08da-4a90-bcab-f2085e995c9d,mutual funds,76148.49,2020-05-20,2019-11-22
f42222ea-638f-4fdc-8712-c1cb6fc8c432,1993013b-93fd-4838-9938-3ff5e9fcf434,real estate,168869.32,2020-08-10,2018-12-29
ffd74433-40d7-4848-a1e1-1c9c0b05d752,91540e0d-edf4-4d6a-8743-297266add8bc,stocks,172891.47,2020-10-07,2023-03-26
6ed272e9-9b75-47f6-8846-8e8ceffac27e,936353ec-c221-490e-86d6-4b30483bdc3d,stocks,169783.07,2022-03-16,2023-03-14
8007e37c-2c4e-46d5-8e24-30a1e0d61f27,cca08833-8c4f-40d5-826c-b20555da2895,bonds,174519.29,2023-12-10,2005-06-02
014dc2b8-9836-47c3-98fc-9b78455a8206,115a9840-3418-4347-baf0-9b0e1c85add1,mutual funds,5944.38,2020-05-06,2005-06-29
4cc5744d-9e4f-42bc-84cc-91d56c8ca0c4,6454d0a0-1f61-4073-b5b9-8896300d3c1e,mutual funds,138839.28,2020-04-21,2004-10-30
4fc5d18f-ff6d-40b9-a6b3-d87908ed3e8f,9c7c8fe3-c23c-449f-91e3-0b994d883917,bonds,90079.43,2022-09-19,2017-09-24
95609c69-b6e6-41ea-b02d-7a513e5f1e58,8d0608de-dacf-49f3-bf61-f7018f5ee40e,bonds,145608.38,2022-04-18,2008-10-20
f376ff24-5ef2-4762-bc4b-80f9df5af959,990f3294-27ae-4dc8-ad5b-eea30b34299a,bonds,44550.52,2022-09-08,2008-05-19
7c8bfa6c-460b-4191-b77c-c053a33581eb,04647477-fb15-4999-9329-f1baba53df4c,real estate,114104.67,2023-07-23,2021-03-22
7450eadc-3a8c-485d-8049-8f94a551a57a,91c59149-f870-469f-8887-43783176fc90,bonds,126007.95,2020-06-01,2021-09-13
9e9c3225-506b-4811-93fa-b12cc6bf60cf,f526627a-91aa-4423-a1c8-8998e3cbd91a,stocks,150479.15,2020-04-10,2000-06-13
61bec5e4-3ea0-4dbd-9a80-cdb13b7b1e45,38e7aca7-1b3f-430a-895b-b9050b85c4ba,real estate,47242.97,2022-10-18,2021-01-19
6ea478be-51e1-4d9b-8086-6ca4896142cd,8e6b6fd2-1c87-4132-860f-b97153e9dc76,real estate,64434.09,2024-03-01,2014-12-26
48ccf07b-fb6b-413b-9b6d-c2dc15a320c3,b03ee213-b655-48b7-9b36-fb1022b79704,mutual funds,162173.69,2020-03-15,2013-05-26
096946bf-acb9-4448-80a9-3335c1568aa1,2b0f46cf-7d2a-44e1-94d9-da9610db3726,real estate,173337.16,2020-07-06,2007-05-12
f0f030ba-1310-40c1-af4b-f7f13e4a4345,1717a3ba-a5ed-4494-9fa5-db6379a1d74b,mutual funds,6504.66,2023-02-08,2020-12-16
bddb87e4-eb67-468d-a421-5d639d9c2971,ee501fd4-e3bf-4688-a80f-bee0b4118915,bonds,39127.13,2023-11-30,2020-08-30
86ed89e3-5e26-4709-8e1c-4af893665e00,17c905d4-b77c-4499-bf03-ddcae62a58e0,bonds,71613.59,2023-07-23,2004-07-01
693a4c0e-f4b0-4c45-bac9-5e367bea3e66,33603826-8e5a-483b-aa28-9c6a01e8cfdc,mutual funds,157429.98,2021-08-17,2004-02-01
49358be2-8bfc-4811-ac35-402432486dc1,034cd605-d0b7-4e3a-b696-0711ab9e069e,mutual funds,44282.97,2022-07-21,2014-09-15
f25cf93d-e106-460b-b85e-b82cae7db3eb,84d54ea8-c179-4997-a4cf-7de7b22437b8,mutual funds,194986.1,2021-04-17,2019-10-15
17ec89f8-b441-4570-acca-3e5076864d14,868815cb-5783-4ae8-8ed9-152f65493ade,bonds,46531.99,2021-09-14,2002-07-03
474fc28a-3354-4f42-9369-a447b70a093d,e392b789-56df-4c2e-8ee1-01717ae5344c,stocks,94622.97,2023-11-07,2018-07-20
84412fda-a104-4580-9653-8dcbe75c75ca,894c9b3f-3bfc-4402-84be-9e87804c0c9b,stocks,37914.36,2021-03-17,2000-07-06
b79c6ab0-2d3e-48fe-8ee6-86b5144c08f5,e4b284a9-b476-4a96-a302-8eb7f3b570e9,bonds,58616.86,2021-03-26,2004-03-14
a6dfdf4e-a881-4f0e-b42a-b152f75cac92,432948be-bbb8-4e15-ab73-9ff26d6ced4f,real estate,193541.23,2024-04-09,2003-10-15
04d3c9bf-da7b-48f2-9d8c-a9e5ef0140e7,4f7f150c-2b8d-4e43-b748-b745c4babe14,mutual funds,64517.62,2021-06-22,2014-11-02
f54ed223-e67e-4d79-82e3-68a982291165,51d15798-75bc-43d4-8ffd-8ac294486098,bonds,84296.09,2022-12-25,2000-01-20
3f94ae32-2ce9-49a1-b808-10fd27be8812,1ae068ab-ea46-4d90-bd10-679efab18b31,stocks,151386.26,2020-02-18,2008-03-14
5bb4cd1e-5b95-4a47-a1d2-dce56b6054d2,e664a145-03db-4a45-9740-7c408ef3b75a,mutual funds,130790.49,2021-01-26,2014-06-18
12ed88f6-f1af-41c9-82ae-1fb1cd2d31bf,7c61b283-b3b2-491b-9772-c37f5e9c0925,mutual funds,127451.65,2020-07-18,2018-09-13
6f44d8c3-0f2d-4867-a0a9-4c3332055423,1c1f4e37-e5e0-4f67-92b2-234ca173f9bb,mutual funds,66420.8,2021-02-07,2016-09-24
64f56ea5-2938-44df-a17c-d6f319725f78,5d8c96a2-af2e-4dda-b5fd-d6936bdc5981,mutual funds,66294.35,2022-03-21,2001-05-07
67099670-5a9f-4b50-8ed4-fd9f9f0e94e0,5a9b1edb-5147-4b1b-84b0-a95a51f72e06,stocks,117137.24,2024-03-08,2012-10-07
340d347c-4191-4c44-83d3-3b7f393625aa,b0d41f21-6be5-4dfa-9913-1c269674c361,mutual funds,32063.32,2021-08-27,2009-06-08
21f5c19c-7f16-4329-be13-406f208c71f6,830dbdb9-3e46-4e31-9415-8ae6f6550531,bonds,96214.29,2022-10-27,2013-01-13
46186bd2-3428-4df9-b913-d93d7897b582,6d762d1e-e7cc-428b-b584-a89ed073f711,stocks,169703.08,2021-12-01,2009-02-08
9620ec95-d3ca-4c78-ad63-fc82c6e27209,fe96cff0-b092-4d3f-bfec-3f98776625e5,stocks,137499.43,2022-10-14,2006-04-19
e254b837-d1c4-43dd-b558-e0739f6f7036,ca94de55-4799-413b-b32e-73413ed8dd2b,real estate,186703.56,2022-12-05,2002-12-18
22fef13e-0da6-4c82-bfae-8d90382f838a,403f076b-bc27-4bea-a494-5bc58636a0bc,real estate,105611.78,2021-02-08,2011-04-21
13c60c1f-8254-4cbd-a34e-a892b388e45d,d076597a-62b4-4049-b47f-645515e65098,mutual funds,31952.18,2022-08-10,2017-09-13
bfcc97d9-ddb9-4bfe-b4cf-e17cffa14252,6025120f-7ed1-4f48-8d38-d1fb2300dff5,stocks,118855.84,2020-08-04,2023-11-26
eae38469-e23b-4d81-955c-bb9e5c4b77fc,e9222584-f3ac-4024-85eb-5c54537e6815,real estate,192353.16,2022-08-10,2021-10-11
f84f8f4f-fd0b-413d-925b-2cd613e8e852,27640ef5-9d6f-4254-b8c6-345412f4c7ee,real estate,110297.28,2021-11-16,2002-10-12
0ecb4899-1bd3-41cf-a246-9a65191544fb,192f0d33-fe3e-4b6a-ad62-c15646ae00b2,bonds,149106.14,2021-08-14,2016-02-22
e4d43f60-aeec-4a58-a599-17b4190f46c3,062ef5bd-b34a-40ce-86b2-2ae709cd69a1,stocks,179991.01,2022-01-02,2022-09-12
686a9203-06fe-4149-8027-556839bf7eae,fc033d68-0f7c-438d-bd0a-c31c62e3fbec,bonds,165326.75,2020-04-22,2002-10-27
81f6a63e-2c15-4bb1-94a0-b51b3b7dda9b,c875eaf4-aef8-452a-93fe-a027ee54bcdf,mutual funds,160742.93,2021-07-26,2012-08-17
1d0d7739-e063-4259-9364-b0c886eab5ea,1717a3ba-a5ed-4494-9fa5-db6379a1d74b,mutual funds,172722.21,2021-02-09,2024-03-15
46a832c2-447f-4c92-a0ff-ade5d5fcb626,59fa46ce-6d14-4774-a966-016ae84e393e,mutual funds,134696.21,2024-05-17,2022-12-14
6e65f0f6-2fc6-40e6-94e5-b8a0be78a717,27640ef5-9d6f-4254-b8c6-345412f4c7ee,bonds,108858.41,2023-04-04,2013-11-28
dd04e694-8470-4843-b5bf-55bbd9137748,881cea28-88bd-4c57-8331-52af0a627be4,real estate,19512.25,2022-01-16,2003-01-03
d3802cf9-9b23-4275-81ad-221991b5f62e,0538775f-2f05-4815-b275-6be9d0b05d4e,real estate,183243.2,2020-04-20,2018-05-13
8b5654c5-94f8-4ab6-a614-a9cef662dff4,0e756151-266c-4bae-8028-12ddabcb5eba,stocks,184938.76,2020-07-01,2007-12-16
635eb691-452a-4eda-82b0-4b02461319e1,b75d5de9-67bf-4b12-8dc0-ddfe2ef08724,real estate,130555.63,2023-06-15,2012-09-24
cda78a52-4f04-461b-99f2-368daaa5c826,bd4c615d-8c76-4753-afb7-e43d0fbe9228,bonds,101638.4,2024-04-27,2000-11-23
f15716d4-6fdd-4fd1-9847-c1cebc7b9978,80852fbf-46ba-4675-9ac7-e47ddde59faf,bonds,29827.29,2022-04-22,2017-03-07
b4144c62-efa2-4e0e-83a7-68772e96a899,ad34edef-48dc-4fc6-96a3-1d69514cb4a4,real estate,134906.72,2023-04-14,2003-08-15
3fea9681-6b53-4260-9871-ff10572e88da,36cf805d-dc4d-4371-8fb1-ee4ffad73973,bonds,153913.32,2020-03-13,2012-09-11
593da080-0686-4053-96f6-1d93d2a84d03,b34bc510-97d2-45ab-a741-3204c601d0ba,stocks,176183.75,2023-05-22,2023-01-17
6ead9f23-1a18-4674-b555-82eb92cb165d,e19ebb64-66b1-423b-ab06-7769485cfdb0,mutual funds,183310.6,2021-01-02,2017-11-21
abdb3ed7-ed08-44b9-a547-fc705b629153,659b43ee-8955-484f-a4bb-4c0bde18faf7,stocks,104882.04,2024-04-11,2008-09-25
4215351f-b420-4692-99ea-5685a8b3d04e,ab2700ba-bad5-4545-8ae6-7295b76a415f,real estate,71637.23,2021-07-01,2024-05-17
6fcc5e80-4f66-4134-8c45-d616252a4aae,d8f39d43-a334-4bdd-adc6-0b5077dedca8,bonds,95956.72,2022-07-04,2007-10-07
851213e3-d7a1-491a-b7b0-c19f78c4aa8f,fc033d68-0f7c-438d-bd0a-c31c62e3fbec,real estate,190331.49,2021-03-14,2004-10-01
6de4e59a-0eee-463b-a0d7-66c31c16fcef,7dcdb532-5eaa-47e1-a07f-2ad66c821de5,stocks,142921.63,2020-09-12,2009-07-30
9ae83563-5d79-413a-bcce-d207e518904e,799dbbe0-fa55-4179-83fb-5ef08a43d8fb,bonds,40843.57,2020-11-29,2022-05-29
253771ff-9a2c-414d-bf13-f7e0ee324db5,4c449ff8-88a1-46da-a1ef-5df5472593d7,stocks,102572.73,2020-01-18,2012-03-08
8e1e5a5e-2b1c-4fd5-8282-3298bdaf7141,6d91dee2-1c99-454b-889e-44ffb01a5ce2,stocks,176396.33,2020-02-23,2007-03-12
5bb79560-17cf-4b96-9d98-1cc841e3a02d,a002d7ab-989d-45c2-960c-351cc4e4ed22,mutual funds,59466.4,2023-09-17,2001-12-14
6b274e6c-aa3e-4c40-a310-8243332a408c,17c23ae7-fda7-448d-a57c-1ccf9393ee90,mutual funds,108656.24,2020-02-07,2009-09-01
9ee6dfde-2964-4cb0-ab84-458b274fcbe5,d7d38493-2915-4e12-a056-3817336db04a,bonds,118400.62,2022-11-16,2014-01-09
85f5cd51-c26f-4a17-a626-7d7a18c999df,af0789f4-c817-4d36-be49-6e4880afa7fe,real estate,158602.68,2021-07-24,2004-05-04
da5141f9-87f9-438c-b37e-7973e8da3ada,65f2a4b7-5a02-424a-9592-aae38b07a710,bonds,149212.08,2023-01-17,2013-06-13
1d7647b4-7e5e-49a7-873f-b6b24fe2cd25,f61f4ee8-1a17-40ab-82e9-dceb17731a40,bonds,56353.17,2020-11-30,2016-04-13
2918c05d-5cbc-4c2e-87e0-70ca4443aff8,5b338a3c-3900-4f75-be70-f89f81063843,real estate,154460.41,2022-03-06,2008-10-15
3f1152bb-abbb-4cd5-bd6d-fbc417d88cbc,13dbd7ab-dd1e-4c3e-bd57-ba29ecc13c21,stocks,55029.59,2021-05-13,2012-10-15
ca80429d-8dc6-49f7-931c-78563cbc7199,a7ad9350-dc4e-4cfc-b901-f09797f3d2b5,real estate,177446.65,2024-05-14,2008-09-22
13839b26-cbcc-4a37-a6e2-1f0c86222268,08a04d82-01c2-4056-9185-e02093a6d0a1,stocks,69805.68,2020-12-18,2010-05-01
f626762a-faff-49b8-a2db-349a6e1ee8ed,23dd6a2b-5300-464e-9125-71cc04a8b224,stocks,41160.72,2023-08-05,2000-08-13
218f26af-7e3d-46d6-8d35-f746415775e3,8eefb10f-3f30-4cea-8ec0-8b75d4eeda3b,bonds,20374.93,2021-07-04,2016-01-07
cb875d5f-3f6e-4816-a1d8-bb57cefcfc01,6454d0a0-1f61-4073-b5b9-8896300d3c1e,mutual funds,145793.23,2022-12-29,2008-05-12
7ab2d0c6-c7ad-437d-b4d2-f223b6a0d6a1,a4a6ecce-4d99-44ba-809f-fdd5a0ae160a,bonds,196535.99,2020-09-16,2023-02-12
75d57461-176b-49ca-8905-5a2d742e44f7,bf1313cc-7bfd-49b3-97fb-2ebb77bdb241,stocks,173028.24,2022-09-19,2002-09-13
175ae85a-0464-4d36-a85d-1d57c2c3b3d3,c98deb4e-9f0b-4185-944f-fccb1dbb4f39,stocks,130935.1,2020-03-05,2001-11-29
428b3d7c-7d00-4d37-85ff-33cc295d6072,9e91f1eb-3706-422d-9811-f7badf2205e2,bonds,176171.11,2021-07-16,2012-09-09
360cd001-4f06-4d2b-a8a6-0f2fb7a97092,ba7e4e05-aa50-4528-985a-5d026879ab9f,stocks,47960.83,2021-01-06,2017-11-20
7cb58de9-acfd-42d6-b536-8a7eb16c3885,e65ffd61-8e1b-4485-9ac9-e5c34a1f86e4,stocks,180282.38,2022-07-05,2017-07-08
06b4d0d7-8be6-4ee9-a4de-47e4c8b9c8ea,3c38c7d2-c423-43e2-b409-5e7c57121704,stocks,137256.22,2022-07-23,2000-04-19
217763c5-7ac5-4d2d-973b-0fc1937473a3,03b85947-a717-46e6-a704-d490bd15c3c5,bonds,160061.32,2021-03-13,2013-09-02
700d3f95-6cbc-4b39-92a1-dd53727320c5,53c02ebf-861a-4078-8d5d-4ef58d94261b,real estate,118977.23,2021-02-08,2000-06-05
061aad69-0d32-4cb6-b672-572878dd91f0,0b00cca6-ddc5-4f82-ae1f-45ffea83dfcf,bonds,145128.02,2020-07-23,2012-04-18
fe081430-6897-4d0d-8087-0a51af205ac9,3a91694e-f3b0-439d-8f06-d89bcd444731,stocks,168840.37,2020-08-09,2017-05-15
a3f2ab9e-87a9-4228-90ac-caf5d88589e1,8e07deb7-b9da-42b3-9765-796594496ff2,real estate,54699.36,2022-08-18,2024-02-24
b6b8300e-9160-478f-9ed8-428d60eba880,b10590ab-aace-440b-89c4-e2c8a183c433,mutual funds,124766.84,2020-10-18,2021-12-21
87bfadd8-64a6-4c71-b5f5-a405a2318bcd,388ca944-c705-4be0-82e4-8fcd67e51e3f,bonds,174518.87,2023-10-08,2016-03-10
563d2822-2a2a-4b39-9ee4-f412dabf1184,6b9313df-601b-4e7a-9170-1bece4b5f4aa,real estate,121915.6,2023-05-31,2014-06-08
1c959b20-28ba-4036-bd06-d40b8977842d,9e5e9936-798f-4af1-9789-d285e145a82a,real estate,195773.94,2023-01-25,2018-11-01
96398de8-efd8-4550-8da1-78e14a938025,c8319e92-e3ca-4e79-9790-7190f62403d3,real estate,141094.86,2023-05-26,2023-10-11
a5312c43-cafe-41c7-b7ce-a3977cbb6e0f,e0262975-74f9-4308-9a23-9ba70a15cd84,mutual funds,31440.45,2021-11-28,2015-04-08
b887a85d-5203-4e0b-8c2d-766ce2bdf12b,056f8773-3b1a-459d-a222-37bfb51ce12e,real estate,85253.28,2020-09-07,2018-06-03
f1f8e583-900e-4cf3-a954-6b252febdfbb,6426cc8d-f127-41ae-960a-45a916ab1a30,stocks,69283.96,2020-07-23,2012-10-15
d743f24e-8343-49f3-b56f-01071b2c99d1,b75120bd-4291-4e3b-a8a5-5232a3eae74f,real estate,72832.19,2020-12-21,2008-07-08
5d5d8439-89ef-4cc0-98fe-097b4b56b2c1,0538775f-2f05-4815-b275-6be9d0b05d4e,real estate,122667.82,2023-04-01,2010-05-12
6597450b-fcc6-4e18-b264-cc4cf1e4d4d3,0e44afdf-6677-4098-9f71-4705a9c33bf7,mutual funds,50729.62,2021-02-25,2013-05-04
5c6884bb-d2b2-4215-a55b-d9027ae884e5,4af3cfc7-035f-48e6-b786-1f9eb42d14ae,real estate,171636.13,2023-01-26,2004-08-13
dc0fa85e-fbb6-4082-aeab-23416af938f9,d0f2fc2d-4546-4909-8b5b-23d6a942e18d,bonds,141096.46,2024-06-14,2022-06-23
b3233bd0-759f-431e-986b-eac2942df0d3,ebc1db5e-7e4e-496c-aaad-81b8426074ae,real estate,49968.76,2023-08-28,2001-06-08
b28cbf24-ae45-49cf-9861-cfd4a19122d2,99860f84-f7e0-45ae-b904-158cad9737f7,mutual funds,184179.13,2023-03-15,2003-08-03
4431f0be-19e7-4783-9391-e0f60a649eb2,24de17da-9341-4cd5-b411-c57016f1ba7d,mutual funds,43026.31,2023-09-04,2016-01-24
5d5d4595-ec81-46ea-a84b-689111019b78,de1cf9fa-b246-4d89-825e-517f8fc98b20,stocks,83416.19,2023-07-21,2011-04-24
c405a1e7-719d-494e-9c49-6be9aa5d688d,bb9577b9-693b-40c9-9818-0f6cc9864145,mutual funds,15075.72,2021-07-10,2002-08-25
e53ca5e3-42bb-4aad-997d-9227a7eb1708,bd739fa8-9236-4ecf-8422-69f2a49b1118,real estate,148008.38,2023-11-20,2015-08-25
ef8dc04f-9104-4a18-a7d7-d1fe72c8eaf1,52343e01-e32a-4719-ae9a-9619caea50b0,mutual funds,70034.27,2024-01-04,2009-01-07
ce23b2a6-b1ef-4780-90c1-2bdd001b57c1,d6e654fa-22f8-4213-a8c0-5a8f033f93df,stocks,136885.91,2023-04-01,2020-12-24
2ba41dda-76b1-4354-a342-cb763ec6dc9d,620ec23f-f607-40c6-a82e-f82f6c26894c,stocks,98333.95,2022-12-31,2006-03-06
a73aa101-1153-45b5-be1c-1461e0643c23,f44499d1-03c4-4bc8-a371-0e1e5c9b964a,bonds,184412.81,2021-03-16,2008-05-28
151dc0ba-b1c5-45aa-9aa9-a61443d8860d,7132df76-4013-4040-923d-951c5e5233b5,real estate,168670.77,2020-05-18,2017-12-31
9c0c785f-eaa8-475b-909a-725c42951b43,043a918d-2b85-4901-acb8-f32d43cc8e99,mutual funds,80921.64,2023-08-28,2002-09-11
2a18463b-e144-4e4c-a7ad-f46e02872bab,e08cb336-8eb4-4300-babe-02a71111fc78,bonds,127687.28,2021-06-28,2000-05-07
992a4968-a655-407d-a836-f0ed824226a9,b75120bd-4291-4e3b-a8a5-5232a3eae74f,real estate,49222.82,2021-11-01,2019-07-09
c0139126-b12b-419d-8f2d-bbbf4a45de9c,58882418-fef1-4692-9386-2775e0ea09bb,mutual funds,70333.11,2020-01-23,2004-11-23
38eef261-0aba-4324-8e16-37b794150d54,61e9253c-2b33-475e-8e5e-b9199766528c,stocks,89547.59,2023-06-27,2003-10-21
a78c35bd-06c9-4964-abc1-d947cfbd3091,dd8cdc4d-f74f-4e01-b3c7-0608d5d9bdce,mutual funds,58479.1,2021-08-07,2013-04-03
a66942cc-a8e6-43eb-a58f-fd59e30b3ed6,ac069de5-fdda-4eab-b239-247e2efa12bf,bonds,179416.29,2024-06-25,2020-03-16
0966b1e7-a85f-4389-a93c-bd68f3b26d0c,2ba16c9d-cb4a-450c-9d8e-dde80eff2b50,stocks,148682.99,2023-11-17,2018-12-13
f04ec546-83e7-4565-878f-610b6be8e909,59fa46ce-6d14-4774-a966-016ae84e393e,bonds,95321.02,2021-11-09,2018-05-22
7ddd9db0-3b7f-49b8-a592-a29c2384830d,91c59149-f870-469f-8887-43783176fc90,bonds,41422.13,2021-01-28,2021-05-07
9bb78ea9-0458-4423-86cb-f2f7e6a3c0ad,7deeba33-1ce1-4eba-9191-0bd7b0b560ed,bonds,12480.86,2020-06-19,2015-04-09
f907fa11-932f-4f95-8ca6-c60d900fae8e,ee377730-5611-4c6e-8127-5ee999ff4b81,bonds,8085.51,2023-11-04,2023-11-07
2dfac409-d98e-42e7-9db3-25b4ede89b7b,17a287cc-82b6-42f3-b6e0-97e1a9b2ff73,stocks,78151.63,2023-05-03,2008-03-09
51ded594-47e1-47af-9633-28c647f853cf,b7bfa86d-c186-49a8-9321-2d16502d21cc,real estate,153490.79,2022-10-09,2005-12-19
19561a0e-52e6-470b-bf33-19075d89ce72,6a087b02-4dd5-4a57-aebf-eebfa73a49ae,bonds,53947.52,2023-08-21,2002-07-07
28794748-f605-45cd-ba38-6e026be67302,d8369cb4-7d7f-4f1f-a42a-b84d2876b8d0,mutual funds,94479.56,2023-10-21,2018-03-19
3c4946e2-aa3f-4c28-b01d-19595f06e6c8,e7a2ce8c-c4e4-492e-a618-4f1d8ac4f51f,bonds,118026.58,2020-12-22,2007-06-22
d5751764-5080-4203-812d-2607c4e175f3,f8d7a3a5-6771-42bc-93a6-4b28bd887af4,bonds,129586.67,2020-01-10,2010-03-10
85984e89-152f-4479-986b-bbe5a26c86cb,192f0d33-fe3e-4b6a-ad62-c15646ae00b2,real estate,165510.55,2024-07-02,2005-12-20
cf9e5645-f0d5-4ede-b768-8927e0d0bdc2,b7cd5870-93cf-4e11-abba-bb2cb7e24dca,real estate,37022.8,2021-02-24,2015-09-03
c091bc93-5f66-4c0b-986b-dd9962a78f5b,13dbd7ab-dd1e-4c3e-bd57-ba29ecc13c21,mutual funds,183160.74,2021-04-10,2011-09-05
6f56aa49-71d8-4fdd-9c70-b9e8c1957880,17a212ba-49cb-4de0-a8d9-0e38fa102915,mutual funds,39271.24,2020-12-18,2016-06-24
13a48b15-a8f7-4fb7-bfe3-0d798b2d7d17,c4d0c5be-6c3e-4aed-936e-b6ee41676b50,mutual funds,194414.17,2022-06-18,2019-02-28
4bac3391-1a47-4958-a0c3-a5d6171300f0,619c6ae1-139e-4c9e-96ac-8dd0aa91a379,real estate,160430.62,2022-11-29,2011-12-10
832ed5c8-f139-45a0-b0b0-10b26d01d53a,636d6958-8f2b-41e5-bdf9-14796dcc0b58,mutual funds,8564.7,2024-06-18,2018-12-26
