payment_id,customer_id,amount,bill_type,payment_date
22af5460-ecc4-4b99-9665-54c913c984b5,9dcd1397-3f5d-4659-923d-8f98b09ae98d,624.32,internet,2024-07-14
2d7cc601-7d6f-466d-91a8-1f0a7c9209b8,07c51f3f-4453-4a7f-9c86-3995bc76f48d,581.19,water,2024-07-14
99f1e076-a4cf-4574-8ddb-829203aa02af,8babc6c8-21d5-4c66-b1c3-984c16f21e71,50.76,internet,2024-07-14
8afa00ef-229f-472e-bca4-2de7fbefed94,5e38f299-2e14-47c9-9c50-817b707292f0,423.69,phone,2024-07-14
f8046b70-62f6-4046-9c8c-3c5ead1b238c,227d4e52-f412-4138-ab1b-9f1a47ad5633,374.79,phone,2024-07-14
64cbe5d9-8958-4789-b80a-57f92bb79097,6a85b691-3442-4c2c-b818-2f2e2118c4ee,547.55,internet,2024-07-14
1ce11a25-25f0-42c7-87d6-377b526ee627,9a4a6d33-4006-4474-b338-a480dfb35019,252.54,internet,2024-07-14
a19a2550-6be5-465e-adf9-27ed8b219166,7c5daa1d-c07f-4edd-8ca0-63478bbae75a,608.0,internet,2024-07-14
832e4ab4-a2e2-40b0-b84b-281eddf5b114,06ad718f-39d7-4236-a014-3461ab10b07d,165.79,water,2024-07-14
812702ee-a6e4-4374-991e-7687e53029f7,7c0bed31-ce56-4e37-87e7-1540bcd2b942,703.96,phone,2024-07-14
e38442e7-1382-43df-83ae-cb309c132331,992177b6-7fb4-4143-9bec-bf2b52383bc9,356.11,phone,2024-07-14
dffb93c7-126e-43e0-b5d7-9728843f9478,c0e5bce0-3956-446d-aa6a-a2e592f3808a,114.81,electricity,2024-07-14
cb1f60e7-44ae-459d-9654-c9ac8dcc12f3,be004641-105e-4bfc-b8e4-9f0537fe7ee2,447.33,internet,2024-07-14
14f089e8-5925-40b4-85df-68bedfe86988,c387f3b3-5803-4f0c-80cc-b1767b89add4,337.79,phone,2024-07-14
f6e787e3-24b9-4e08-8089-8e46b4588fe6,d991d9c2-b8c5-4eb6-baa3-09a49b0bab8e,922.75,water,2024-07-14
4df997b6-3c94-4b3f-8af7-fa34c05f19b0,36350439-847e-46f9-8a61-fbe0d8c7587b,392.59,water,2024-07-14
118cd12b-e98e-43cb-9fe5-732506917908,0d6716df-3fc5-4b87-8941-65b1a809fe79,641.62,electricity,2024-07-14
364eb4e5-df6e-47a4-be0c-17ed42e60bc0,07c51f3f-4453-4a7f-9c86-3995bc76f48d,91.71,phone,2024-07-14
4ee78ae0-d2fd-4e3c-b4ca-db6662796ffc,29d03ace-508f-42f5-af16-11d77ae909f5,147.17,internet,2024-07-14
fbf6c301-cd14-4b27-b4dc-705e73f5da9b,1057cb4e-40fa-4df5-a5f7-e044eaefab4b,313.3,internet,2024-07-14
5fa90816-21bb-4142-9234-26155c5f3298,56c31409-825e-414d-ae55-6fedee9aaeb3,332.43,electricity,2024-07-14
540a9306-5933-4b6e-b37f-aeaeb5964f99,f43e9fd0-7e23-4416-8ff7-15932524f737,386.1,electricity,2024-07-14
f628b63f-1a56-4b07-998e-a1736ba0cdb8,b39fa5cc-7c47-47aa-982e-6b5a6a6944bd,681.7,internet,2024-07-14
82d3098a-c736-4407-babe-44a3e81732b4,2cff083d-4953-4cc6-a4b3-89bad98dd1a5,489.07,water,2024-07-14
23e5bcd8-28d3-4396-8224-c6e56ffe7878,3b79b600-6a04-4c83-99a7-3cd76d1a7e2c,245.45,phone,2024-07-14
bd97fea0-67c9-4cb8-97b9-50bb15517bfa,2823df21-5e47-4e7e-be53-1ef7da0f4387,900.87,water,2024-07-14
7a410afb-365e-434b-9bf2-95d8702c715f,46511fef-c770-48d3-b500-3405d6ea6036,355.77,electricity,2024-07-14
1eb42a23-c942-40b4-bd5d-a6efcd4f536a,c89eae63-a4f7-4b6b-b8a0-aab0930ddc58,239.03,phone,2024-07-14
82538f3a-17aa-4411-997a-27396deb12ac,e831ce57-708f-4c8e-b243-ca22985c6349,460.43,internet,2024-07-14
390cce87-5ce2-49d8-93cb-a0fedb38f036,cbe7d4f8-ba7a-45b6-b343-f9c47ecbf732,716.22,phone,2024-07-14
212908b8-7b4f-4742-9bbf-a8518b5baa43,479a36fb-3bee-4539-85ca-07c2d6fad6ae,912.03,electricity,2024-07-14
5e99ed25-d788-4be7-914b-cb45d80ec8bf,55f794bd-977f-4b65-b71d-8f082d59f8fa,661.78,electricity,2024-07-14
0837c4f6-a02f-4b46-8408-bd71ad498909,063a8742-ff9d-474c-a9d9-6acdf71ea9c3,256.88,water,2024-07-14
43590c70-42c6-4d38-b9d8-5bcbc183c3b1,d991d9c2-b8c5-4eb6-baa3-09a49b0bab8e,686.85,electricity,2024-07-14
85857f3f-295f-46c7-94bb-df6cea4a4c28,28d22af3-ebe1-4666-a67a-0657565c453f,810.45,electricity,2024-07-14
5287582c-32b0-4fd7-b90d-ada8eb419f5e,a80e065f-48d1-4dfe-b2c3-708136661045,330.5,water,2024-07-14
8cd1d0b7-23eb-4037-a506-5fa6f4945f65,063b7226-64f9-4ade-8f72-5127a3d5102d,252.15,phone,2024-07-14
5e5cc50a-a1a9-49d4-aaa4-81ca14fc3688,e0f7d496-b634-46ba-a77d-014c9ab25932,895.09,phone,2024-07-14
6ed50a2b-0ffe-4f66-bb33-fd95dfbfaeff,b782a911-c222-4227-975f-b1844c2a6bcd,549.2,internet,2024-07-14
21bfc4a8-7575-4eda-b827-6d39f82c4a35,842002ee-c4ca-4885-82c1-5eaa2b282ed2,807.43,water,2024-07-14
b2a5a75a-ed7d-45f1-b868-42112105680e,6c5d904b-d729-4187-903d-2a6c68ab7b74,240.2,internet,2024-07-14
53531843-f326-49e4-b110-830b5832c4f3,7d14671c-2638-40d8-9759-dc05014eeb47,848.25,water,2024-07-14
12675f84-1c1c-4895-8902-578cd5bbf2cb,f14a521b-b8d7-4f51-a89f-fd7b9c662832,491.09,internet,2024-07-14
c26356a2-187a-4cfd-a310-c7a467b46481,cbdd53fa-2e51-4779-ab13-a0bcc9c4a8af,378.02,internet,2024-07-14
52464e63-8b8a-46ee-ad85-bd88c28eaf4f,cc962d7a-8dfe-4101-b56c-22d1ee54b041,978.36,phone,2024-07-14
b5dbaf1a-02cb-4f52-9447-21e8c6a751e8,cbf34c65-e4aa-4f32-b3e3-8af9df6550d8,938.97,water,2024-07-14
ec2177da-c38d-4c7b-bbc3-494da981592a,c362fb7f-8b38-4fd4-b41e-e602da886753,514.3,water,2024-07-14
1be00753-f251-4725-916a-d9516f713bb8,5fd77d74-7071-4800-a2ab-734156e7260e,521.56,water,2024-07-14
ae82f27e-004d-48c6-beae-f762b4774339,e2e397ce-3717-40ff-91c7-4e6b1658a9b2,155.71,electricity,2024-07-14
8e46a1dc-0447-4461-a99b-16c6ef13ab21,e90f6567-45ec-4c64-85c1-62644d10c912,429.31,internet,2024-07-14
d5c6bbc0-0cc1-443b-9350-0e4de2cf0c84,894b8186-88f3-41ee-9d21-6a7dc8b0aba8,175.67,water,2024-07-14
d64a9f1c-2260-4603-9bd9-bb8e5898b7d4,39a00b6e-8a89-461c-86db-8689790adbb8,194.35,phone,2024-07-14
4b863592-8170-4db6-9e4c-099f67333dd7,472e748f-be6e-4103-89ed-cf36ea98ef6e,712.46,water,2024-07-14
df04f445-3a76-4ff2-9b47-f09a2d67f1eb,84fac005-335e-487f-8456-0cef82f4de18,56.47,water,2024-07-14
7ef09c97-7971-48c9-a6c2-9d5431ad39b1,b99e6039-10a9-4326-8f79-3f76caa84821,622.65,phone,2024-07-14
c2c1c50f-4870-41e2-b1ac-8bbe6a484d65,9f67af3d-3a7b-465a-b9a8-deddf7009ffe,780.44,water,2024-07-14
f0bca705-b28d-45f6-a032-2e70adf6b246,2b3cbf01-6770-4209-bdf8-63a869316dcb,587.94,electricity,2024-07-14
09347fee-e4f2-4e08-a127-0af71368a9b7,1d726359-5b19-4d9a-a203-1d516bdca806,302.42,phone,2024-07-14
908e1310-b930-4b36-a02f-767755ee76a9,a98650e0-5d9c-4a60-9ce3-c3f40a432a3f,517.01,phone,2024-07-14
ff8c34a6-66fe-4c5a-8b09-f486a351f921,9a032907-4e1e-4426-9675-8e3530f0f39b,863.33,electricity,2024-07-14
0df96704-4dd0-4fc3-bea9-d1fbc36179aa,0d441f69-3424-4ab7-b6d7-336818c4cb58,84.16,internet,2024-07-14
49610448-89ca-4300-8647-f50ed8266794,f505b952-4eef-4e5f-ac00-556bd5ba5b57,773.0,phone,2024-07-14
b474abdc-d003-40ec-b206-2608d73a4382,c0f86d8a-aa49-4431-854b-8c75db0c1812,408.77,phone,2024-07-14
a9884937-5323-443d-81ab-b12348c9923b,1c876314-b7f8-4f2e-a6d4-1cc96e289a19,271.26,internet,2024-07-14
3d6c1d82-de2c-49df-90ab-7d60c72ef8f3,e1a30f9f-478c-4637-a17b-65e8807c805c,392.82,phone,2024-07-14
bc004a0a-79a0-45a7-9eda-09869308b9cf,1ecaaa0e-6caa-4b67-88dd-592840d416d7,662.04,internet,2024-07-14
32dae1fe-2b9e-4a37-8a42-18a436ee3a5d,f14a521b-b8d7-4f51-a89f-fd7b9c662832,400.12,phone,2024-07-14
b3926564-72a4-4c4d-a710-d1dcdcdf1aad,f3b1bc17-81f1-44dc-9663-e82e63a3a736,762.31,water,2024-07-14
66f68fab-38d2-4985-acd7-8ff3ce7526f1,82f6fe76-26c6-4038-8bb2-4e3ce5b740fe,369.54,water,2024-07-14
94d5188d-7028-437d-9be0-bf15d5634a74,1061438c-0ecb-41e3-b7ca-2ca985bee2a2,483.49,internet,2024-07-14
3442d106-5737-4265-9ea5-8504936b606a,b0a41888-7cde-4b82-bdc5-6850d9dec2f6,791.7,water,2024-07-14
73e0449f-4aa7-4e6a-8e7a-afd74850fb64,90f50a6c-25c5-4615-84b1-b70227b6c4b1,743.29,internet,2024-07-14
3ea2851b-19dc-4098-a7af-418233d01d4c,40377afa-8e8a-4a7c-986b-000704951da7,392.63,water,2024-07-14
fc5c3bcb-2880-4dde-a20f-23c00d60958a,0be4af6e-7ec8-4cb4-9d34-5e11ad1e1c84,664.45,internet,2024-07-14
f6521b46-b6f3-4809-8d6e-87f99018d992,a4f52a9a-f1bd-4d10-a0e2-2fc339f685b6,873.54,water,2024-07-14
5bc34540-1e1a-4e80-beed-e0f59f726fd6,5e667136-a3d0-4dc4-ab66-fbc6566f83b1,961.07,electricity,2024-07-14
16ca3e02-d444-4bba-a94c-8973bd597bf9,4a19bb97-a3bc-489d-bdfb-4953ae0abff1,474.97,water,2024-07-14
7cce5170-1d48-48da-8a96-5b2b5cf40fe4,a00d5e35-7805-4116-b8ff-b06af45ac4aa,884.89,electricity,2024-07-14
41a76338-2395-460d-8071-6dd96891cb4e,879b69f3-d6d1-4908-ba71-28af3c81e5c4,726.41,electricity,2024-07-14
d6a671d1-d40e-419f-bdd7-9e6ff1e6c592,92fd619a-bf27-4914-8c79-9e874c82a40a,480.6,water,2024-07-14
03a01f2d-d2d8-4531-9076-26e7bd21579d,b8893c79-a278-4f62-9058-8696aacd101c,766.75,water,2024-07-14
8d911613-8127-4cb9-8493-802a0559a6e3,006b690a-fac8-4962-969d-311673c3e183,625.52,electricity,2024-07-14
f429c0af-3f43-4cdf-8356-2db2efe250c9,8161d103-9eeb-48c7-8aac-fd5cb1aa72eb,394.67,internet,2024-07-14
574a0843-e228-464c-96b4-e00d7591bff0,32d8db98-1fbd-401e-b8c6-176eed030280,132.19,phone,2024-07-14
77b8dd66-17ed-4044-9c03-944e4486c69e,a5e60f88-d54d-467e-b097-c38e38300cc8,173.46,electricity,2024-07-14
18fb4edb-1fc8-42cb-8371-b1ac27e0b199,d9699592-930e-4918-b75c-5300fda777f0,206.68,electricity,2024-07-14
4b946e6d-442f-4f7e-85d5-92469c9221d9,61fc03e6-184e-4818-acdc-e42b85e51652,782.78,electricity,2024-07-14
88a08e85-c961-4e38-8509-af5eb9f46ea3,6af82046-d727-439a-9cdb-92b6bb5f97eb,663.84,internet,2024-07-14
5e2a2d85-4148-4a8b-8720-84c04182ab26,a974c221-00d0-4172-8be8-d79645ce419c,364.1,phone,2024-07-14
2d4b0850-68d3-4ae0-a4eb-a12b6d6c451f,52926637-0bbc-4cd5-bfeb-19e337cff458,705.32,internet,2024-07-14
10204d61-65a6-4898-8e93-836f942f0dbb,829608dd-b6ae-43b1-ba07-e40e0de15312,895.34,phone,2024-07-14
eefd63ef-7fc6-4a8f-b521-4a4540ff8604,9f939ebc-a030-4605-85fb-c274cf2f1b77,386.26,phone,2024-07-14
228e810e-f4a5-4bb5-bc3f-87480b16e9f4,c059714f-c73e-40db-a29c-ce0991366b63,350.34,phone,2024-07-14
14b8f130-9862-48eb-ab77-91518abd7734,18651a27-489d-410f-a166-bc564f8e8110,149.31,internet,2024-07-14
503bdf11-9465-4043-97e0-8778f0f0a117,1db752d1-e0c0-4a3b-abf9-cdfb913a65c6,932.15,phone,2024-07-14
f157a5ce-8b1b-428c-84aa-d54ee362fdab,e0da47a2-d8d4-4c8d-b1a8-7b7a9052ae77,674.17,water,2024-07-14
2af8dda0-2f58-4016-a080-84b4d4349f35,dea5cb60-19c4-4243-b8a1-d3c2b34bd3cf,798.01,electricity,2024-07-14
0de25bff-e8cd-4c69-b81d-0af1d56cda52,39575a3a-a714-4a31-b466-b644379ef2e7,105.98,electricity,2024-07-14
1d69936f-b7d9-44ff-9abd-9a1729982251,a5e60f88-d54d-467e-b097-c38e38300cc8,187.85,internet,2024-07-14
5eee9fbd-a45e-47d6-a883-811a5cf63924,039454b4-25ac-40d6-be28-ab93338efa04,281.32,internet,2024-07-14
2a4beb98-1cfd-43b1-bffa-2f08fc0dffd5,8effa9ea-e43d-4826-a694-30d72bdcb7a1,216.36,water,2024-07-14
dc9a5c4a-b3d7-4533-ba0f-4eb951623c33,195b7dcd-3d9f-4f88-b83f-a5702e39f5a3,636.61,phone,2024-07-14
8bac2697-d2d3-4316-8cc2-fdf2588e4ad9,15f23897-158a-4565-81ca-58101e78982f,937.55,internet,2024-07-14
da225305-a8a9-4b0b-9e38-497141609eb3,d2fccdf8-7cde-4cac-a0ca-9ead16e1080b,142.51,water,2024-07-14
ff3f5ed4-50e0-429c-85fc-f1fb1af33569,8e8ccd1e-0f34-458a-b2c5-d624e499219d,772.58,electricity,2024-07-14
c0aaef89-8c5b-49b9-bad4-074afa597677,a4f52a9a-f1bd-4d10-a0e2-2fc339f685b6,769.63,electricity,2024-07-14
1897fd21-55e9-45a0-9ee1-e2a306ab2c9e,73bd8931-7020-4b7d-8d15-9c5e97b2dedc,366.42,electricity,2024-07-14
d89c3f56-c134-489d-ac72-86a6455c4514,291c731f-0250-4738-821d-0910f8ae6a08,684.46,electricity,2024-07-14
7d5d4cf8-09d3-4dd3-a5aa-1e7f75fccf2c,1809bfc4-b712-4221-859e-39ac106690e0,228.43,electricity,2024-07-14
7b0db9f7-5357-4a07-87c9-b7572a160bb8,70e94d3b-8ee3-48a1-b598-ec6d46cbf2cb,272.04,electricity,2024-07-14
230d134e-be52-4ba0-b97a-49ac26b57b03,04433708-4b6a-4c25-9ffc-f5fbae9c143b,272.27,electricity,2024-07-14
024e1647-f1c9-46fc-9d19-b72b1b95972f,f07b28ab-2f66-4dbd-b818-4208d870f71f,101.03,water,2024-07-14
ef5c3cbc-6402-472d-b520-c4f9b455cef8,dbd8fbec-7151-4398-9dc8-a82b7a4deb71,351.47,phone,2024-07-14
94e8bbda-40b1-4b0f-967b-00be015d3230,f860fc1f-4c53-458f-9210-2d606b4d698a,835.18,internet,2024-07-14
c70a00d6-c3c4-428b-86c7-740c37d24ab0,5734f61e-f720-49b0-8be6-53f81d4d8e29,65.12,internet,2024-07-14
5017cc8c-8c8f-433c-b293-bc513f554b7c,f048ce83-8031-4b9c-b892-8e3d85b98f50,610.4,water,2024-07-14
758ed712-37b0-4fad-b690-f1debceaddea,67ca2034-0913-4ee7-851f-5361de7c5eb5,55.07,electricity,2024-07-14
72bbf9ab-2d56-490e-b281-6e02ee82561e,7faeaa70-2118-4f9c-a6b9-a841ad1f03b0,388.89,water,2024-07-14
2ec33a49-2d35-4d25-bad5-ed21498e13e2,c0f86d8a-aa49-4431-854b-8c75db0c1812,150.33,electricity,2024-07-14
107b9faa-607d-4f0c-8531-ab315a726b96,5b09e5a3-7c5e-428f-8cd8-2e1fc83791c8,130.23,electricity,2024-07-14
c9ef2be8-04df-4636-a226-6752f68187a9,c6c41456-1d22-479a-9534-5a4b2ce02e25,311.88,phone,2024-07-14
bbc159fc-f882-428a-9d4a-9c6bbc6e1a45,c89681d7-37b0-47a2-b8b3-69c988cba5bb,764.27,phone,2024-07-14
fa054f39-93e2-49d5-baf9-96803a4c36be,9a083376-569b-4c47-9b1b-13aab8edeb12,793.51,water,2024-07-14
b848a5af-ec18-4554-9faf-032a6e82216d,f6cc867f-0567-4ad1-89a5-5e02d03f2d3a,732.46,water,2024-07-14
822db885-9877-486b-92f6-e2170a6479af,d737bf9a-96a4-47d5-afab-149823d14c06,423.3,phone,2024-07-14
73f2508e-6004-46ae-bcad-0813030253a4,e025bd12-6047-4e94-98d4-169d40badb13,824.96,electricity,2024-07-14
a67ac161-ecae-4cf7-8212-f55de6439b10,fc6bf3a5-ca53-4e39-b701-21e81a60a23c,912.73,electricity,2024-07-14
ded0245e-94e5-4f24-9517-72bdd4b05c72,c26a1930-cb12-486b-9bb4-b71159b8a757,368.09,internet,2024-07-14
3bca221b-5cea-4c03-a68a-694bddb0cd91,cbf34c65-e4aa-4f32-b3e3-8af9df6550d8,231.95,phone,2024-07-14
5a30691d-9faf-4619-87f5-3beffe674237,4813a8f8-226a-42ba-bce0-42d1b39ed07e,882.71,phone,2024-07-14
aa7f873c-02fe-4be7-86ba-38151df852e2,9dd1bdba-e2ea-42fc-b386-edd308640d27,265.2,water,2024-07-14
441ef4ac-e299-4bff-b85a-5097a850cc0d,03cd9d6e-8305-4c25-95b2-4ba6f8ef0363,926.55,internet,2024-07-14
8544ad34-c556-4154-a45c-6070098ce190,22c70385-bc93-4ed3-a879-1adc47160791,544.28,water,2024-07-14
e84b3fd3-9847-4ba1-8057-fa66c279fab5,4c3abe9b-7faa-468f-bbdf-3a9164e2b091,827.19,electricity,2024-07-14
087edda3-de87-490f-ae49-a0dadc80696b,04cff68f-2fe7-45f0-92d4-6f68c0e125a6,475.07,phone,2024-07-14
eb117372-1563-4517-823a-189685c04a84,fa2d7c82-43aa-479e-b68f-9e2e1f7a2216,816.56,internet,2024-07-14
2dae6bb5-15a6-4ee1-add8-2fd05dc7d930,a9db0976-d7c5-4dc7-ba6b-be5e66c7ce97,686.83,electricity,2024-07-14
93af0276-06a6-4b35-b68f-9de677c5041c,5793ac3e-9f7e-4716-9f60-9b7097a5ce0a,89.18,phone,2024-07-14
a2b50d0d-cf49-4d3e-a06b-33959ec20fae,20759cfa-6d46-4b80-b780-7a3ba0735b22,463.45,phone,2024-07-14
2bcf236b-0afd-4b9c-af74-122f38c9cf3d,f2aa178b-26ee-4b04-b47b-7c1b8a9323f3,352.01,electricity,2024-07-14
e1ad6ee9-0d03-4b74-9d9d-f5e3dfb0fb9d,74a5754b-189c-4d0a-bbf3-b3ead64dd63e,319.38,water,2024-07-14
8edbe1a8-198e-4aa9-a3af-d9dced1048ca,cd89ba69-730c-4d74-8aae-d99e9cb57ddd,352.7,internet,2024-07-14
9d845500-a820-465c-8aa9-9602b95e9e76,8ae2f679-8879-4add-9c49-0dd3a4042160,475.8,phone,2024-07-14
98bd3147-e431-4445-a917-45a0f153d033,b2af7888-ec15-42a0-aabe-fb37d27047db,657.8,phone,2024-07-14
41b76cb6-4314-47b1-9893-bd6036082b15,c884039c-efbc-459d-95f6-131a9f8155dc,211.46,water,2024-07-14
63953e98-b2d2-464e-b499-db697e89ac7f,e22601f8-e911-44e9-a54f-9b8f7d9ca68a,134.72,electricity,2024-07-14
20faca9e-2f76-45f5-a3b3-34021e15963f,00967190-1efc-4722-b760-d2d41156c733,436.36,electricity,2024-07-14
ae050947-6977-47bd-8eb8-f0cd5be47aa5,98ca7e39-e624-4360-a4e9-3f1293f23269,252.04,phone,2024-07-14
0bb10dea-ea5f-45aa-b01e-8b3591b8a8a8,f07b28ab-2f66-4dbd-b818-4208d870f71f,621.81,phone,2024-07-14
6aa8a8ec-ff9d-444c-a389-98d52509c25a,827d07c4-c756-443b-99c8-00cf544e8767,53.49,internet,2024-07-14
129b7bb3-5622-400a-98f2-9a5d2bebc89c,0f503010-61e3-4cd6-bb5a-7470c48157e3,724.75,internet,2024-07-14
0eecd8ff-80ef-4387-8eaf-1910c8b3ec00,f43e9fd0-7e23-4416-8ff7-15932524f737,808.46,internet,2024-07-14
97c24d96-7c84-475a-95d5-6e25849de5f7,a77794db-35b5-4580-938e-11a0869db303,421.9,electricity,2024-07-14
c9d9e31c-cf85-4b0e-8f9f-f0099fec095e,c420f638-fab4-4796-86b9-ccd05a404511,781.05,electricity,2024-07-14
041ea74f-5beb-4793-8e80-0aa4b11ec131,a75c4daf-4609-4e53-b3a8-8ef2d1e84e30,838.45,water,2024-07-14
060a0c60-69da-4efd-aa18-cb508b43f2ce,1ee74d2d-7ec4-46fc-bb70-fba50ff5572c,503.26,internet,2024-07-14
260bd14e-5443-4ed9-bb60-7b8c6ef8ce2c,e1a30f9f-478c-4637-a17b-65e8807c805c,56.97,electricity,2024-07-14
edd5cf6b-e06f-4624-9b8f-b887ca7a5306,67ca2034-0913-4ee7-851f-5361de7c5eb5,138.7,electricity,2024-07-14
b467e5da-45ef-41bd-80fd-e47db1d600dc,39922b61-4d87-45f8-8751-055ad9d8a8c1,680.08,electricity,2024-07-14
905dbf9a-9f63-4282-a1df-58a216919037,edf18d16-dd97-4ac7-9e6a-f9845088a911,575.24,water,2024-07-14
4ca60525-5fa6-460d-a2b3-746b2f6daddb,680a19dc-d8d7-4037-9d4b-fbb79efe9e01,700.91,phone,2024-07-14
b0da0e30-ea37-4268-8e6b-1e1b2d564602,c38fbe86-c38e-48d9-8cfa-d8170d7dd101,670.92,internet,2024-07-14
353df32d-5d29-4d54-b99b-be2dede18aa5,6f2e7ff6-4385-4c22-803a-3bbecbc3e8a7,134.17,water,2024-07-14
98c0b7fd-6627-4119-9c5d-6743e510c45e,6c797ed0-8c8b-44ee-ad59-0c6efb57108f,887.22,electricity,2024-07-14
1ef70f55-994d-4558-9d31-f30b60682eab,548f7bf7-10c5-4254-b22f-2d18339e45fc,914.4,internet,2024-07-14
f4a9c675-94f3-4c97-965b-6efb9e7e72a1,4cf54f49-87b6-4536-8cb1-ff9441650eb5,929.0,internet,2024-07-14
9a87b3e9-5667-4f19-81f5-b57b90bc948b,16898fca-a4c0-48f4-8899-6f58c22d76b0,234.16,phone,2024-07-14
15c7b0fa-006e-4e29-a093-7cecd40f42bc,52926637-0bbc-4cd5-bfeb-19e337cff458,110.61,water,2024-07-14
b184bd40-0472-44da-9170-e0676aaa027d,b053dc1d-0c51-41c2-b9c9-f87b0829a924,734.24,internet,2024-07-14
4aaa82f7-a346-4f7f-88ad-101c28b97fb7,19a3fd64-58dc-4036-b9b7-080053146df7,439.54,internet,2024-07-14
b1cdf5ab-3a9b-4467-bb9a-0fc614fa5443,f23cab30-05d7-4b00-b2db-7c630721b0eb,54.61,phone,2024-07-14
d5ac7633-9020-4509-9083-95ab1f7e48e9,8c1e724f-571c-4c4a-b6e9-e53753e28938,949.34,phone,2024-07-14
8f04e7f6-d07f-4061-94fd-6140d3f37457,f2dfe03b-5fc7-4ed2-94f2-c0820597f21c,463.94,phone,2024-07-14
5ba329f7-f0d2-4217-9010-66306bc1175e,67aa28d8-d3d5-4df9-b442-c64cfb911b20,267.06,phone,2024-07-14
5d77ed45-b678-46cb-b61a-58935e83e310,6aea6211-cad1-479e-873e-db9477f88fee,939.78,internet,2024-07-14
effe4d67-598b-4045-9990-9f103b97358d,25f065f8-8fda-432b-8bff-34a930c1aa0f,931.16,water,2024-07-14
209b810e-12bd-4ddf-ab49-63c08c3eacf4,9f939ebc-a030-4605-85fb-c274cf2f1b77,280.83,internet,2024-07-14
aed7d2d8-1dd4-4983-9d5f-854294a1f9bb,281cf989-6c45-4f8d-a949-32018d4057c3,243.15,internet,2024-07-14
d75adbd1-5c70-4677-8068-12fd52fa8ceb,b02fe948-38c0-4036-93e7-2b53f9f66e15,862.68,electricity,2024-07-14
36f5d247-d59e-42a1-97c7-79713da25078,cd64fb7f-729e-4489-9c82-c5864530a977,264.88,internet,2024-07-14
d03be8b6-45c8-4782-9158-f7977bb86e9f,b42d3fdb-45ac-43f0-b914-43ee5c99c6d7,799.68,electricity,2024-07-14
ac22e92d-528f-4163-b018-3bc203bf324d,affc47a7-9fa0-44de-9e70-c02e7e1bca47,268.94,phone,2024-07-14
83ed49b1-2a77-4ee7-93fc-34ff8f985700,4284b5ad-5dee-4771-a4fc-3203b28debe0,906.62,electricity,2024-07-14
e7756b4e-905a-4c57-bedf-074a0601968b,52926637-0bbc-4cd5-bfeb-19e337cff458,506.05,electricity,2024-07-14
8357123d-6096-416e-94ec-e7590174294e,757a52bf-9a1d-4071-ab2f-1e27db1da209,389.57,internet,2024-07-14
0470e9f3-3007-4cf5-b37a-2346e9186822,d7eb9c1f-aaa8-4b95-b0cf-4a91353fbd0f,598.75,water,2024-07-14
53842b26-e029-45d7-862f-26f17df10274,19a3fd64-58dc-4036-b9b7-080053146df7,752.07,phone,2024-07-14
246d85fe-a6a3-4166-9bda-63be5b4c617d,d991d9c2-b8c5-4eb6-baa3-09a49b0bab8e,152.95,phone,2024-07-14
22e0d720-14d0-4f2c-8926-8d9d1b1a0a80,8deef953-fe76-4348-b76e-4d4ecc4864c3,865.68,water,2024-07-14
7f35a257-1f22-41be-bc37-026d83a45ba3,8deef953-fe76-4348-b76e-4d4ecc4864c3,353.18,internet,2024-07-14
756a802e-bd2a-4968-8c34-d10c2443d719,15a52c9f-b32c-46ce-a9d3-13295712c5b5,636.91,internet,2024-07-14
911cd8a7-691d-4172-b23f-3250ffabcb43,88bd38e1-3ada-4d48-b96e-f3efa8f5a6a3,743.29,electricity,2024-07-14
e9e33cbb-a7d8-4379-a971-b2198638120e,8ec4abec-e6fd-4bf1-8b42-1aff947db74b,561.23,internet,2024-07-14
6c0499a9-58f0-4f96-9d2e-beaa754ce184,227d4e52-f412-4138-ab1b-9f1a47ad5633,317.93,electricity,2024-07-14
f0f94086-1019-403e-9b34-e1bc03e1ad09,5ad75f45-1a04-4466-bf6f-5e48e9c66708,813.94,phone,2024-07-14
8d9f2b40-54b5-491b-9dde-d33e248188cb,227d4e52-f412-4138-ab1b-9f1a47ad5633,84.06,internet,2024-07-14
115153eb-ee34-4b91-8f2f-100ad41114a5,5734f61e-f720-49b0-8be6-53f81d4d8e29,890.83,water,2024-07-14
fcef331b-c17c-445d-9eb4-394e6d682200,101b00b1-643a-450c-b73f-a8b3b686cc41,361.4,internet,2024-07-14
e962eb7f-145c-4354-9147-b6d16d5b26d1,df3f24f7-ae37-4f94-a2bd-7f07279d388f,167.92,electricity,2024-07-14
8dd1a3a6-69b7-4066-ae72-8bdc56875b12,4cf54f49-87b6-4536-8cb1-ff9441650eb5,137.72,phone,2024-07-14
812dd82c-7da3-4a4c-8f30-b97b10c4cf30,ee00aecc-94b9-4b64-92b4-59460288703e,931.76,water,2024-07-14
560a665c-cdc2-4f3e-ac8a-415629b92088,3d89cc45-1aac-4f06-a4ae-2be7c0484063,825.68,electricity,2024-07-14
8f2c7d95-0476-4eaf-8024-9a8faf7115c7,3b79b600-6a04-4c83-99a7-3cd76d1a7e2c,121.73,electricity,2024-07-14
95a7deeb-0d35-4d91-904e-0a98f26323a1,717a8ffb-6b40-438e-af92-55369a21455b,413.06,water,2024-07-14
