transaction_id,timestamp,customer_id,amount,transaction_type,category,description
04701f42-1ebb-491f-9be2-9ac967b95026,2024-06-08 17:21:41.738627,6697,98.5,credit,salary,Opportunity eat establish he commercial century.
5b47dffd-ed6e-4eae-8ff7-f31b1cd0e9e7,2024-02-06 22:32:40.226392,3330,-362.05,credit,travel,Look ability again race.
cc596813-27ab-4b65-b1ea-68bb4c5ff1cd,2024-05-26 00:01:20.455867,4007,-212.76,debit,utilities,Pay anyone population.
e3f8dd2e-9039-4534-b1b8-5cdfc96a5883,2024-05-12 07:04:03.253707,8802,-267.42,credit,rent,Receive share about carry night little.
530ab9f8-bc65-4df5-9fe8-394f912de4d3,2024-02-08 18:41:23.436915,3016,-434.06,debit,travel,Newspaper provide head at wind resource.
3be0e26a-f34f-4e6f-97a5-f96c92828732,2024-07-06 06:32:32.193071,6062,-57.43,credit,utilities,That share region big five indicate.
feae78ff-6988-4417-b827-7ac069ae5682,2024-02-29 15:08:31.042613,5832,-183.52,debit,travel,Yeah than others along evidence your.
9610eb83-e5cf-48bc-9937-50128e754185,2024-04-25 21:54:30.444790,2691,-487.82,credit,salary,Produce hair laugh house choice to.
dadc4e17-15e4-4592-a7de-41f3418cd0d3,2024-05-09 20:43:17.017241,6803,-299.58,debit,utilities,Site find ready.
b30854fc-661b-4862-822c-6b0dac3cebd5,2024-02-26 17:26:42.602375,2550,-428.49,credit,healthcare,Development build test since rich.
b89e8637-1fd7-459d-807e-452b1454fd4a,2024-06-07 02:05:05.895024,6470,106.86,credit,groceries,Space see work ready exist question.
d3297fa6-e95e-4346-b1d9-52114a1d1766,2024-05-01 00:52:00.231776,3862,437.26,credit,travel,Could who court man very nation.
86ac4d0c-4634-4a9e-8cac-850a7f8ce294,2024-05-23 18:03:54.188154,9265,161.48,credit,entertainment,Forward this environment.
566cd816-0706-49b1-b0ad-f49d813a3de2,2024-07-05 15:40:19.892142,1380,43.43,credit,rent,Reduce necessary chair record.
93c8513a-3778-4acd-8259-b45201e8128f,2024-07-01 22:10:31.538959,3014,-252.64,debit,entertainment,Test ago that population opportunity traditional.
aad5d8e9-9613-43c1-84f7-8061bc6ec8ec,2024-07-08 10:17:00.800600,8363,-325.46,debit,utilities,Use past list whose.
a542bee4-b77a-41cb-b51b-d3562aeb1f0e,2024-01-21 05:44:26.108538,4818,1.03,credit,groceries,Audience animal how some fly.
6638ea01-780d-45bf-a39d-01a0a88ec842,2024-06-03 07:59:12.279203,8672,-428.77,debit,salary,Most despite inside major.
f90ec388-7b98-4600-8564-a003ba740aca,2024-04-26 19:55:50.843082,9853,-428.03,debit,healthcare,Water science notice TV deal.
2483d9b0-6fef-45da-9ae4-3eb75b9733d9,2024-07-06 03:45:08.194399,7456,-264.01,debit,utilities,Small building herself gun popular.
3331eea1-6a5f-488d-adf5-8a57e94a44a9,2024-04-03 08:46:07.615891,6396,-430.49,credit,entertainment,Particular he author majority woman.
90f3f97d-ab03-47f3-b078-d9c2826d2acd,2024-04-04 20:57:35.153825,5618,58.09,debit,groceries,Support today turn room.
7eb8b5ce-5da2-4037-98b0-4988f0803cf1,2024-06-02 09:42:14.122492,6523,-421.86,credit,groceries,Or within tonight.
d5af3611-cab1-474f-9ecc-91a829ed16ba,2024-05-06 05:37:45.975204,5761,196.62,credit,rent,Oil soon never degree often while.
7a436197-cf35-40f0-b6bc-795289e793a7,2024-04-03 04:58:11.888877,7027,-126.68,credit,groceries,Capital home matter if.
79ef1f4c-e7f6-415d-9aa9-67ff98613764,2024-05-01 18:10:20.842015,9473,31.91,credit,salary,Arm wonder life.
56381689-0f65-4581-a286-9cf8adf7a9a0,2024-01-23 02:24:00.584562,3840,-38.19,credit,entertainment,Do institution because fund great.
24407d64-9d24-4072-9ae1-e8983cb24749,2024-06-25 19:13:29.397828,5565,199.69,debit,entertainment,Side source together put.
1f31c059-dc0b-43eb-aff3-9c9d19249bb6,2024-05-30 09:09:48.173257,1714,484.9,debit,entertainment,Together bit argue hope.
dadfaf71-6206-4d5e-8ba1-20f6243fae60,2024-05-04 04:49:36.365813,6161,299.3,credit,utilities,Our team than public sing.
4cefeb62-972e-46fc-857f-960c2fc2352b,2024-03-02 07:10:34.964528,4310,36.31,debit,entertainment,Power happy never recently owner.
a6c76d09-e515-4d8e-8150-1709a615eced,2024-01-14 07:11:33.012584,1199,355.56,credit,utilities,Open more end player magazine.
5345e426-dac9-4d47-b546-4a1c5ee161ae,2024-03-01 16:19:52.459568,1032,-115.61,credit,groceries,Standard especially seem real a husband.
a2c3ac43-d340-48bd-a33f-ffcc460535cf,2024-03-21 22:01:19.340245,4049,-344.51,credit,groceries,First wish skin.
b0014501-836d-4d5e-8783-33bd55530cfa,2024-05-15 09:28:18.418459,7629,-8.55,debit,rent,I society someone.
7dcfb334-7b61-494c-8d04-d790a0d2f104,2024-06-05 20:53:40.567246,2959,83.73,debit,utilities,Among when measure current take.
1716f103-1248-441b-bd10-22f519c4ffa1,2024-03-05 00:17:40.993555,5105,71.13,debit,salary,Short threat agency happy.
689e914b-8701-401f-808a-7ba318995b64,2024-02-24 20:56:11.541415,3516,-184.09,credit,groceries,Husband dream power national animal.
5cebe0e1-7e76-4bb6-b0fb-8ccc4c213b30,2024-04-16 23:40:00.029495,2369,-407.61,credit,travel,City ready many world shoulder.
68d2beb4-e9c6-4e0d-824e-6bbbdba243df,2024-06-27 03:27:51.701178,4571,146.09,debit,travel,Back plan break local.
d92b212b-f767-49e8-b30f-b3e807efb198,2024-06-29 03:45:04.100833,6643,339.21,credit,groceries,North clearly gas operation create listen.
2fed7ed1-cc6e-45e3-a342-e585f296b64a,2024-01-26 10:16:50.143513,6521,-155.28,credit,salary,Operation especially series skin.
ccbcea19-066b-4578-bf33-d69c550ad9c6,2024-04-17 04:44:42.078355,6012,-394.23,credit,entertainment,Front result east they.
18392d90-bd16-405b-91de-0664fd93b32d,2024-03-16 02:04:37.207545,1376,204.85,credit,groceries,Customer whole quite question investment.
5bfa5fbf-dac8-47df-85ba-7a6bede1275b,2024-06-27 03:04:35.542399,8803,241.73,credit,salary,Politics kind game.
b7db9b8c-7dac-4ba9-9011-cb33f6ed9cde,2024-01-13 17:26:42.502561,7380,374.64,debit,travel,Poor paper reduce instead country.
55f3e517-0ce4-4b06-86d1-807c457529ea,2024-01-28 01:50:13.051004,5365,3.99,credit,travel,Production particularly stay phone.
22efd5a3-61a2-4d8c-a035-ef7220c14f7c,2024-04-02 11:01:05.982451,8511,275.69,credit,healthcare,Although great wish art.
50186cff-be8a-409e-90fd-31ffdce93fe0,2024-01-27 04:11:01.287181,1655,-459.41,credit,healthcare,Through young specific turn order book.
2e95c312-0e55-41bd-a4e2-6d8986719e8c,2024-01-22 00:52:27.271269,7734,-161.26,debit,utilities,Network apply your top present film.
da6c8fc6-203b-4422-afd2-73d87bbcd3b4,2024-03-09 12:25:51.954103,2753,343.49,debit,groceries,Rich report education hundred conference.
4cd896a7-1b8f-4c24-ad09-f96db492c11f,2024-01-15 19:34:13.373582,1450,-340.61,credit,groceries,Seat protect majority leg your among.
85d5514b-0191-4d78-a46e-5d4d721683b0,2024-05-25 01:24:53.199456,3710,69.34,debit,salary,Sit at toward smile.
5fb1eff6-8c6b-4e2e-b541-92cb63212a64,2024-05-17 12:21:29.206729,4048,-121.31,credit,entertainment,Bad structure themselves edge yeah mother able.
94677739-fc26-443d-bca5-ba082ac008f6,2024-02-24 04:12:50.373506,4935,-314.05,debit,healthcare,Collection rest within participant everything since.
b0bf5325-048c-40e5-bbf5-ae0c6b38d698,2024-06-25 22:11:49.049217,8042,-101.89,debit,travel,Radio administration yard table.
8cb93b4f-c9ed-4eba-97bb-e554c998123a,2024-05-30 05:36:42.658092,4544,230.19,credit,groceries,Save budget live morning foot.
96251017-4cb1-48c2-a404-dfb0128acf36,2024-05-10 15:58:44.370353,5759,-397.14,credit,entertainment,Economic meet through show.
9313d682-e64d-4f13-a116-3f9fa499707a,2024-01-24 14:13:17.515781,3021,-377.91,debit,travel,Some sea exist.
8f0635a4-88c7-458a-aa24-da0a08e1240f,2024-05-21 23:54:08.837426,3368,-276.45,credit,entertainment,Culture three bar other child through.
017f86da-6d38-47ae-a724-5fccd9bf315c,2024-05-04 13:18:49.222441,8362,-217.42,credit,utilities,Show stock campaign could.
740b3880-c7d2-4ffa-8399-22fdc758ab66,2024-04-10 06:29:20.283750,4400,425.49,debit,entertainment,Black account day other.
406d1b38-c0b5-45ac-ab9f-8a3b37808796,2024-06-13 04:42:34.159172,2711,-218.14,credit,salary,Hair little show.
d659f96f-e395-4a78-aafd-5c1f15ffa5d1,2024-01-06 19:31:26.781375,5696,64.09,debit,travel,Establish discuss blood upon bank whether purpose.
b41ba74a-c218-42de-8433-ca67b3a91b01,2024-03-02 01:05:05.639576,1591,-376.34,credit,entertainment,Million strategy manager none.
90e52f4d-7cca-4a15-a4c4-a13597a21174,2024-03-14 06:57:42.931892,5113,-223.38,credit,rent,Brother chair best southern million science.
5ef2c9c1-4a32-409b-9da3-eaae4d371adf,2024-03-02 23:15:48.110292,9236,214.68,credit,salary,Shake nearly paper inside official throughout.
02977692-5dc1-4e89-9f89-c9dd6fbdf7f2,2024-06-28 19:42:22.059422,7707,-370.96,debit,salary,Save program wind development yes thousand.
53434beb-9090-4a0d-99d2-8c7da8dc4a82,2024-05-14 10:00:17.040263,7997,-337.56,credit,healthcare,Member response late none.
12875112-ecf2-4bf7-af56-d6e7f2150589,2024-04-29 08:12:10.124398,5415,-20.72,credit,groceries,Discuss mention street.
1b3de670-3b83-4b59-9346-6afe75f5d6e5,2024-03-14 11:35:28.563004,1755,62.86,debit,utilities,Control finish child Congress.
bc5386ed-db54-44a1-9a34-aa341708669e,2024-02-19 23:40:56.299368,1543,-362.11,debit,healthcare,Enter Democrat wonder six condition vote.
3f758f3d-668b-4fca-aee0-e0c0a7dc7833,2024-03-01 05:43:48.698966,4448,497.28,debit,groceries,Management speech group pattern cause.
bad9b90e-c8eb-416a-a0fa-0af6370b2e73,2024-04-18 13:03:07.518631,3201,10.38,credit,entertainment,Learn or ok.
0384a23c-8914-45e5-bf11-63117ecb8ed2,2024-04-14 03:37:22.262955,1336,302.63,credit,salary,Option idea ready among.
5f755e6f-8b30-4bdc-a560-00439420c885,2024-02-03 09:23:28.739282,1346,-61.24,debit,rent,Control glass month table ability.
77652583-ac87-4bdc-873b-0b269e65a7dc,2024-03-18 04:46:58.112179,7922,22.12,debit,travel,Most surface keep network.
150ff7dc-6da2-495c-bde7-975e9ebddc97,2024-01-01 03:46:05.209586,3334,-379.58,credit,healthcare,Voice job address I.
5c472f07-e97c-43cc-81bb-2f2079a2f933,2024-05-19 06:54:16.186005,9217,238.63,debit,groceries,Environment them maintain teacher relationship now.
9e895075-84fd-4c4c-9396-53343541e8e2,2024-06-27 13:54:57.098607,1281,72.18,credit,healthcare,Really level test prepare.
dcc7b7e5-c4cc-407c-831f-771b74608496,2024-03-10 01:32:00.389341,2395,-40.14,debit,entertainment,Contain determine medical six.
f922d1bd-7e0e-4df3-9725-a1710b3739e7,2024-03-26 07:58:48.922443,9439,-218.65,credit,rent,Benefit claim management condition interesting.
4d34ad25-decb-4526-bd1a-82a0d3716195,2024-01-01 15:31:28.009286,7247,-42.36,debit,utilities,Among describe foreign.
65df57da-f4d1-424a-9623-1414f4c01e99,2024-03-23 12:31:19.082985,1021,-235.9,debit,travel,Material world machine.
978bcc25-33f2-4896-b5ae-9ecdeaa6bf9c,2024-02-14 22:17:24.481694,1644,496.28,debit,groceries,Story case laugh bad nearly from.
2a845322-19fd-43a9-9519-7194d43cb241,2024-05-01 03:45:22.625607,7665,-487.09,credit,groceries,Size letter save camera.
35014861-6c42-44d6-9d28-ffeddad27261,2024-07-08 05:26:46.991976,5010,-200.68,credit,healthcare,Tough human no wrong senior leader.
7d0d0049-7275-4f3a-9103-5b762f2f0baf,2024-06-23 00:23:38.987839,3193,285.93,debit,salary,Voice life art population determine possible.
3468ffb7-c0ae-4f3b-98f5-0f15b4c30982,2024-04-06 21:02:50.692262,7539,-246.43,debit,entertainment,Message occur show actually.
6e3609d3-ac7f-4909-a907-2696cf5a084f,2024-07-08 07:47:26.887239,5155,-145.54,credit,rent,Character produce certain opportunity appear join.
0469acf4-85c8-40ed-89fd-2cb1f1ba9187,2024-04-07 22:11:01.011284,7376,292.4,debit,utilities,Enjoy important stay when.
1827236f-8e9f-4115-89a0-c4284943f37c,2024-01-17 21:08:20.296079,4171,-448.35,debit,travel,Once born data.
16a022e4-18b8-4fd6-a94a-04ec8c3ff4e0,2024-04-05 23:15:29.723217,2997,3.93,debit,salary,Camera hour standard arm.
f0695b5f-deba-401b-b406-5be1474dde7b,2024-05-28 11:51:57.614321,2824,75.21,debit,healthcare,Issue air truth almost short.
6248e6d3-46a0-42c8-a770-6841cc470eb0,2024-02-09 16:39:26.758955,7419,-44.48,credit,rent,Someone could check no suffer key.
81c3f022-45a7-4fc3-85e3-8d1ccde3157f,2024-01-11 18:18:39.420765,2311,-103.91,debit,utilities,Rest pretty including exist store base.
de7d766c-81d9-44f0-904a-7de45522964c,2024-02-20 18:05:19.343513,1334,-147.76,debit,entertainment,International end very message bed ahead.
d35fa4ab-5542-45ac-9d3a-399c869e1b37,2024-03-07 09:53:10.580703,1495,-273.35,debit,salary,Without kid fact.
e8280052-a81f-4534-b282-a39b5d026d01,2024-07-06 05:32:32.253907,6394,187.86,credit,rent,Check difficult natural him some sense.
0691c78b-aaa7-4764-84ec-3d1d3ba72f45,2024-06-12 17:14:39.127229,5275,-56.67,credit,healthcare,Dark administration prevent side.
33b9033e-e4a7-46fe-b725-17b314071b59,2024-04-28 01:17:59.250510,4520,288.3,credit,utilities,Face however hit well half.
9c2fdf1f-6c53-4a87-8b56-a5085b751569,2024-04-06 12:38:39.850511,5698,-15.68,credit,healthcare,Enjoy level television quality.
029c0bc4-c04a-4bef-a7de-b1b92725d5cb,2024-03-26 12:02:56.620348,6844,-172.58,debit,travel,Vote play live.
3255c236-0005-4c7c-b958-8595416c9dea,2024-05-04 15:47:50.373548,8498,98.31,credit,groceries,Within challenge allow.
8434656e-3345-4f58-b405-3aefbce36df6,2024-05-25 01:06:10.466322,3844,401.18,debit,salary,North top institution nature.
1e4ea7fc-1a40-4056-a230-679ca897dc79,2024-03-03 14:38:58.024178,8152,-201.18,credit,utilities,Cover among weight note too.
1fd9946a-9c1b-498d-af5c-74a5bd16d1e6,2024-03-05 12:31:09.911948,7180,203.49,debit,travel,Toward well over medical.
a4ee655d-0736-4582-b31e-9cca5c59a221,2024-03-30 04:29:27.527984,3307,245.39,debit,utilities,Base your end pass.
5c99b17b-9b3f-4123-93af-7c27773924d9,2024-06-15 06:14:09.875065,5867,123.34,credit,groceries,Value almost later own example.
67d23417-e69f-46a9-8c36-6e0d07b58997,2024-05-14 01:23:34.432632,5841,-462.21,debit,groceries,Can mind top.
b0cbe358-b3cd-42ea-9a8c-121dd57478e4,2024-06-03 13:45:32.235190,8635,55.7,debit,salary,Indicate threat under human dog.
2534dd51-ff3f-4247-b697-a1f3e414b1f1,2024-07-04 21:29:12.382133,9187,25.22,credit,groceries,Skill walk nature in of.
ba4be83b-4065-4be0-9116-31ebf6944691,2024-06-20 01:01:08.117301,3169,227.43,debit,rent,Particular could successful hit.
68137c50-1fa2-4193-ba64-1791bbfc78cb,2024-01-30 04:06:54.008516,2646,-107.51,credit,entertainment,Minute politics Mrs.
f5bfb04f-e89f-4bcc-adf1-121951a9a039,2024-06-14 23:57:28.079420,1386,466.4,debit,entertainment,Knowledge leave young agent.
e0a8aa54-33a2-4672-8d9a-a214afb3a083,2024-04-06 23:43:41.778180,8413,331.86,credit,groceries,Book moment same thought PM even.
a316cf9f-073d-4a4b-ab98-49f61f564487,2024-06-14 02:00:16.902785,3712,-488.11,debit,travel,Pretty concern against third popular.
6771724a-45cd-4467-b345-1df04f91b94c,2024-06-15 10:53:26.051571,7174,-355.92,debit,entertainment,Use base lay ok follow.
45569bf3-7a4b-4ce8-aeb2-b1b69f0f9c26,2024-06-12 14:04:22.838598,9989,316.98,credit,rent,Senior stage rock likely.
050eb9a4-1a96-4e07-afae-31b72450fbc2,2024-05-25 09:59:53.160480,5493,351.67,credit,travel,Occur education politics.
e4063c6d-c0d4-4418-b6af-8824c9e99d23,2024-04-30 05:40:06.087113,3015,-421.14,credit,rent,Design paper administration.
36c16cf6-28f7-4ac0-a76d-a39753c8b335,2024-05-20 19:32:44.421082,3490,-65.7,credit,salary,Story ago series southern.
cdb016a0-8fb8-44a8-a3b2-0d487d5a1fe2,2024-01-09 14:36:46.863344,8956,92.85,credit,travel,She ahead huge than material business.
96eda103-7e35-4290-94dd-dcae6c725e1a,2024-03-10 19:08:58.584928,2309,435.99,debit,salary,Out money training member.
24e747dd-049c-481e-a2cc-52b8925618b3,2024-01-07 07:16:04.004956,7430,-50.42,credit,salary,Size model foot have.
93587d44-4b91-4514-ae7b-afe1536d2b62,2024-06-21 22:14:32.478750,2389,298.05,credit,entertainment,Job would organization level hot building.
90368b16-cf6b-4551-af54-bab8cb371bfd,2024-06-14 10:50:56.899465,5621,-485.62,debit,rent,Tell show early.
5f9881f0-d891-482b-b178-b0ba9e9efb04,2024-01-06 07:14:14.610127,5200,-364.99,credit,rent,Research public face third president.
ea45df7a-a501-4079-9c06-25e3c9aac8e3,2024-03-06 11:03:20.919507,5773,-313.18,credit,groceries,Seat find feeling third.
f3c4064a-d6c1-4a63-9250-c0d7ba9fcc81,2024-05-27 05:05:32.054762,5715,448.1,credit,healthcare,Wait artist change article important.
2a9da621-a2ab-4855-afe3-222d133b4a49,2024-07-01 19:22:14.541307,3407,-168.24,debit,groceries,Still camera lawyer.
31325a63-813c-4891-a668-22461910c5b7,2024-02-25 05:23:55.307570,6253,182.93,debit,utilities,Data might family price.
4c8abc00-5296-4ea1-a58c-138e5c5df5e3,2024-01-01 13:18:46.634155,2078,-490.62,credit,rent,Think activity really find sell.
aba864c7-8203-40a4-afa2-a4c3524daf3f,2024-05-29 08:19:09.252068,7737,457.92,credit,groceries,Manage affect computer hotel.
e9adea7d-659f-445c-8f44-cdc3e6067d11,2024-04-24 19:39:40.612383,3922,-485.14,credit,rent,Yes picture huge participant you.
4ec674c2-67e9-42f3-ba42-0a038509b051,2024-02-21 09:40:53.224735,5814,-125.21,credit,utilities,Develop fire possible research.
6aa44697-6dba-48b6-a477-8ac2772683ce,2024-03-04 18:23:56.586214,7662,-220.98,credit,salary,Order worker risk tough wish act.
788059de-db5e-4f27-b5b7-3a2504e9195b,2024-01-23 12:26:01.129728,9661,-163.18,credit,entertainment,Own note character apply late vote.
e5c4b2de-5bc8-4685-90ca-0513f1fece17,2024-04-02 22:27:19.697737,5381,-346.58,debit,utilities,Interview result relate appear type.
5dfdc52f-9224-4fc6-9a6e-51bbbcc2f1de,2024-02-08 18:55:15.630514,9300,448.81,credit,rent,Democratic and movement beautiful follow.
3ab75fd9-ee91-4170-bda9-df7a946973a6,2024-02-03 04:30:20.556788,2110,-61.64,debit,utilities,Strong within heavy.
5e64919c-be3f-482c-9a17-363f1c18e3f0,2024-05-31 08:19:58.933833,2848,80.28,credit,salary,Move sea she be example right.
3b90ab89-21a4-48f5-84e6-75eb423bd03d,2024-06-26 02:58:44.950924,2055,376.1,credit,groceries,Business necessary relationship.
a4ed6674-9ec6-430d-8e8d-f37784547163,2024-05-10 14:15:14.583324,8353,-487.98,debit,healthcare,Art beautiful public.
1eb6151a-876a-45ed-9b38-8c18bf2d9bd7,2024-06-11 18:22:02.123985,9391,-470.2,debit,groceries,Memory environment trade gun finally light.
c3d22211-5462-4ee6-b457-c89d79398851,2024-03-23 17:57:00.063092,1022,303.97,debit,salary,Who produce different speech good claim.
42eb83e7-b117-4173-b82e-1802d51f4fe5,2024-04-05 21:07:38.915920,7796,258.01,debit,groceries,Need give much note rule.
57e515b6-4587-4797-9654-d5357f70e6d3,2024-04-24 14:45:37.097266,7784,106.72,debit,rent,Financial drug eight would policy.
2a74e051-1a1e-4bfc-9d43-3d3e364665eb,2024-02-01 04:53:48.415558,1483,-314.69,credit,travel,Rest bank stop teacher.
f4edb2cb-9491-4a2a-bd6e-f54c2e731484,2024-05-04 14:04:35.137462,5905,186.43,credit,groceries,Pm national officer those.
111526f0-0683-4384-b357-f304f303f965,2024-05-06 05:00:18.807961,1447,-224.71,debit,salary,May capital enough rather.
57a18733-a880-4975-8489-cf9836acb3b1,2024-02-20 03:08:54.819463,4247,-390.35,debit,utilities,Contain with soon maintain wife.
45d06d12-35f7-4eaa-ba96-0e4c8fe481c8,2024-03-24 23:22:14.112217,2234,252.33,credit,rent,Difference act role college.
4cb55cf4-eac2-4f3b-b3f0-28a2349a5688,2024-01-07 00:50:55.303237,8820,-242.77,credit,healthcare,Hotel Republican public might seat order.
1ca8b8e2-69e4-4fc2-8055-47e8cf9b36a2,2024-06-25 04:26:56.039295,6397,-439.8,debit,utilities,Like always grow.
77f34c31-24db-40cc-8dbd-97bcc89c6119,2024-04-25 17:12:11.785096,8004,-346.22,debit,travel,Rule idea bad.
2059ed75-72ca-4ae9-aaf6-b039432c5d4c,2024-07-02 00:38:53.914769,8711,204.4,debit,entertainment,Former reflect kid.
6bed31ec-3cf5-4781-b9dc-c1cbafeef3e2,2024-02-10 20:40:45.668156,9573,-434.81,debit,entertainment,Compare nor interesting who western.
2406d8ee-b3a2-4b6b-af12-7a60938eb53a,2024-05-24 19:44:05.088787,6791,109.37,debit,groceries,Service purpose forward we develop easy.
6fa9edc9-7c6d-4562-bcac-ebdbce4da71f,2024-01-15 11:47:59.351957,2829,-49.59,credit,entertainment,Her class career community moment.
48c62a56-7373-43bc-9676-78c6490b1650,2024-06-17 22:11:42.434206,4847,445.63,debit,salary,Something economy animal meet.
0207cf6a-bb5c-464e-9813-0d484934ba6d,2024-07-01 03:51:00.840887,5811,393.02,debit,entertainment,Rather clear drug property weight.
b37fd4e9-39e0-4772-a110-61e4e3809a19,2024-04-22 22:10:55.317633,8374,-81.86,debit,rent,Fight prevent catch.
fa74c63f-0340-47cf-bb36-da06da40cbaf,2024-01-31 01:36:00.145339,1700,-489.39,credit,utilities,Less believe stage phone.
75bceba9-d006-4334-bc8f-4ebfbec7d3a4,2024-06-14 05:36:05.394776,9144,-184.42,credit,entertainment,Different brother particular more move believe.
32725298-a9f6-4d34-870b-892c1df0e33f,2024-06-18 09:42:55.227695,7090,299.11,debit,rent,Nothing line society they.
c3caf670-c0b0-4573-a54d-7821f13353e9,2024-03-06 06:43:36.796503,2374,-226.4,debit,groceries,High throw executive mother.
3fe10b36-6ba1-4e34-8509-73d7954b5346,2024-04-16 20:16:16.113422,1171,-213.89,credit,utilities,Behind magazine industry back become.
236e35de-662c-4168-88f6-61becb8cbfb6,2024-01-30 05:29:28.938173,1056,349.34,credit,rent,Pass apply space explain increase add.
735d1d61-bcfa-4e2d-91f4-8716c540e42e,2024-05-28 00:02:03.998626,5761,-154.03,debit,groceries,Become positive which election control big.
66259738-26d7-4983-a0ad-977386609072,2024-04-10 10:50:57.516071,3498,-146.35,debit,rent,Church wall maybe friend take example.
674777a0-e174-4f6c-8a49-5bbb84948c98,2024-03-11 01:59:13.786409,5674,-144.91,credit,groceries,Second girl how mother four.
38c55925-32bf-48af-8943-f3e92a43e475,2024-03-02 02:18:47.512908,2941,-166.02,debit,entertainment,Culture government ok floor personal pay.
6e2db91a-9104-46a4-bfa4-ffc12cc8cc5e,2024-01-10 13:51:29.821689,5736,431.68,credit,utilities,Hope agree most.
f7423ea7-9bb6-49ea-b338-598bf3be058a,2024-06-21 12:46:11.854897,4238,215.91,credit,entertainment,Successful wife four each.
06db54fa-f000-43db-9d64-69bc621fd420,2024-02-24 15:18:50.375762,9072,-373.69,credit,utilities,Wrong laugh teacher key room.
b63aac64-fa82-40ba-a50b-384f34bd56cd,2024-05-30 04:21:33.222394,7248,266.62,debit,travel,Cup option prove whatever shake.
bc703c69-0568-444c-92c4-888d0268083b,2024-03-23 06:35:44.110318,5445,-398.81,credit,rent,Party crime article change building line.
9b582575-7662-424d-9f45-b8bbae132d06,2024-05-18 18:38:05.372656,7608,395.43,debit,utilities,Face part figure increase form draw.
58cc5e39-45de-4054-b045-362ac5904e33,2024-01-01 19:03:12.397581,6922,277.22,credit,entertainment,Buy whom ever high.
0c06ffee-9717-4946-a83f-cbc64404a209,2024-04-12 23:59:13.964213,1052,485.69,credit,travel,Arrive billion own third we food.
77919720-22ee-49f3-8155-c6a05f5e0339,2024-03-11 18:54:10.966254,6193,-137.45,credit,utilities,Join action mission ago state will.
26998484-98f5-43da-8c54-e27995f6a41b,2024-06-29 08:19:25.542955,8780,-312.09,debit,salary,Attorney stage major.
93a3a949-83b0-402e-8996-b089278e4524,2024-05-09 17:02:58.910390,8386,39.57,credit,travel,Information mind lawyer.
6fdf8d97-a70f-4705-a6c3-9877cb8657df,2024-02-29 03:29:38.712128,1499,495.22,debit,rent,Rather risk not someone.
991f8dfc-4f73-4303-b0c0-df76ffca19d2,2024-07-06 00:20:17.561956,6471,252.21,credit,groceries,Policy goal cut.
e7188296-0400-4da8-ad73-50230de1f691,2024-06-19 06:31:23.620726,6993,28.31,debit,healthcare,Art feeling plan identify score main.
9fdd7438-638f-4e2d-9392-40208e46fff9,2024-01-01 07:13:20.431542,6293,36.68,debit,healthcare,Goal skill culture body left director.
c45d33e2-bd3f-4b76-ad2f-ae00f16ea2be,2024-06-05 01:27:19.495182,8762,-324.75,debit,salary,Perform Mr improve identify thus.
a765768a-3683-49a9-953b-fbdb474df21c,2024-02-25 03:05:11.373364,8307,-62.04,debit,rent,Attention dark agree.
f0b2619c-2b9f-486f-925f-498fd5a2ea6a,2024-04-11 10:21:25.505539,6561,424.09,debit,groceries,Yourself science computer.
b44839e7-aa2f-40f3-9706-f4c2329110e9,2024-06-26 07:36:24.654473,9970,370.9,credit,healthcare,Kid mention beyond.
514c149f-cf2c-4598-bfaa-2a7a37494cc7,2024-06-30 02:17:14.350309,3886,-487.42,credit,salary,Street project ball nature.
2e7eeb28-902e-4ace-9b87-7cc437de6213,2024-04-08 04:00:15.238355,1543,17.26,debit,utilities,Believe within bad receive.
9d2b49d0-5a98-496e-8a29-9cb7d3c5878c,2024-04-05 07:08:29.788093,9274,-54.7,credit,healthcare,Recognize suffer production property.
981fce55-d832-4941-a498-9ce5b85e9abb,2024-06-08 20:38:00.078836,2286,-222.32,credit,entertainment,Around so involve lead organization.
442fd28c-2ae8-45be-be68-894edc51a643,2024-05-11 21:26:44.752672,9140,-445.55,credit,healthcare,Stage take hand big home.
8283b2da-38ed-4644-b96d-5bdce6eb2985,2024-01-10 01:52:27.613605,1834,-232.24,credit,groceries,Thank risk contain sport play.
9e337e07-b228-48cc-8fd1-647d3025b937,2024-02-12 05:27:19.247196,5396,-334.94,credit,salary,Class choice nice entire task man.
8bfd7207-c7ce-488b-9d39-a7c6daebe502,2024-03-04 03:19:45.007609,9014,179.17,credit,groceries,Evening leg air billion admit start send.
24ed908d-3b3b-4c56-a0f5-afa37b36660e,2024-02-25 18:36:42.612237,1596,-216.22,debit,groceries,Nice property sell successful.
6cc29659-1999-4c5e-84a7-22dff1575e1b,2024-01-07 13:49:32.558732,3629,78.0,credit,salary,School of appear tonight station work.
63490648-afb6-4eea-b2b6-6399d30d032a,2024-06-17 11:26:18.537865,1872,-316.71,debit,healthcare,Particular wall half level.
913ebe78-a7af-48b2-939b-8e7f87057a4c,2024-02-12 17:32:28.165756,5490,154.48,debit,salary,Network total far after fear song.
1c870eed-c294-49ef-8890-3febe71106c0,2024-06-01 20:44:36.147687,2035,279.88,credit,salary,Growth place purpose machine edge as.
