cheque_id,account_id,amount,date_issued,date_cleared,status
4ca9983b-dc01-46d4-a3cb-7a7a32fb1b67,5f5016eb-4f8a-40b4-ae09-df2520aa5d7c,404.31,2024-07-14,2024-07-14,bounced
ab7216cd-4e03-4cca-a2e6-118c4d0f865d,c5e95aae-5620-467a-af8a-e755264a3dac,9215.04,2024-07-14,2024-07-17,bounced
a5d6a0ad-5b58-48bb-b38f-93c279dcffdc,f4771931-0617-4ed0-aa31-d544d5fea8c4,5590.87,2024-07-14,2024-07-15,bounced
9b47dda4-6cc2-4211-a3e5-9696aa3dc75f,95ad929f-cd04-4637-8db5-d376ef6052b9,806.33,2024-07-14,2024-07-19,bounced
14cf367f-6485-4302-bb34-97837c852754,3013e7fc-543f-4104-bf8a-cc9df92a4675,9062.32,2024-07-14,2024-07-15,bounced
22efb175-962d-4e1c-ae4a-3820bff2d567,622c814a-9522-482a-af9d-c70668c4500a,1518.81,2024-07-14,2024-07-19,cleared
60d19d21-0f68-438d-875c-76cc5476e69d,c4b82b55-506f-426d-93ac-4b85253bf404,7179.65,2024-07-14,2024-07-14,bounced
7462eb60-949f-44b0-9027-6e3f8b198d72,7227c19a-df04-4cd2-8444-5b13dd434f56,8864.86,2024-07-14,2024-07-19,bounced
03b451f1-6b92-42db-b3e6-b4521e0b1f59,d09e6ca6-8e06-4284-aac8-05bae31470ac,3590.25,2024-07-14,2024-07-20,cleared
974cca4f-cbcc-4299-ab28-1c53e259d12e,9cf669da-5671-479e-b665-7a61956d07d8,7675.72,2024-07-14,2024-07-15,cleared
8fd4cead-b53a-403c-9116-13ae37daf431,b9455a53-59f4-4df6-87ff-f4003b42bc48,3487.92,2024-07-14,2024-07-14,cleared
3afbeaec-1444-41ac-98fd-525108288727,887b8f03-a1f2-4b46-9dd8-2c5cdf972cba,8699.47,2024-07-14,2024-07-18,pending
7a5af1f1-3103-4599-b499-57234cfc2042,52ee204c-e416-4419-8646-a514fbe81af1,8155.64,2024-07-14,2024-07-15,cleared
cec0de32-bba1-47f2-aab6-0b0dfc35b79a,b1ae8581-9cee-43dd-85e3-8e3065ae22de,5128.05,2024-07-14,2024-07-14,pending
47b2966c-5182-4c55-bb4c-b530abae5762,1c13fd93-60b9-4b0f-bd51-1915e760e756,8082.12,2024-07-14,2024-07-14,bounced
ed2d254f-f24c-4536-86f4-b062fc6429e0,e6777566-3791-4a03-9469-8ae723986230,2798.09,2024-07-14,2024-07-16,cleared
db747771-e6bc-4eaa-ab43-51ca25f9a409,19fd1c67-0dd3-4e34-a2f7-3feb7b01cad4,2724.78,2024-07-14,2024-07-16,cleared
963ea049-46d0-4e4a-987c-37d201938d33,000f80c9-2301-41ba-94a4-8263483710ea,5068.12,2024-07-14,2024-07-16,pending
ba0ad7bc-8a29-4c12-ad1f-89e2a1eaaeb3,0d4c8b06-dac6-4a1c-945d-1a8439345920,8536.98,2024-07-14,2024-07-16,cleared
b6fc8fdf-b718-451d-8a09-81a4de99a883,d9f74f79-4228-4470-b1f5-d405774f9f1b,6988.86,2024-07-14,2024-07-15,pending
b6cf18d7-3c6c-441a-bde5-cd4c050af7b1,8086873c-e8a0-48a9-9ea0-cdcad8b80039,7068.4,2024-07-14,2024-07-17,bounced
f9b3c0e4-79c2-4c58-97cf-507d57f897fb,f5114294-8d89-42ca-8985-7b7df90d887e,7584.24,2024-07-14,2024-07-17,cleared
caba7a0b-1d28-4740-8252-5b60201c3f3a,a05e93ed-9842-4c44-bc43-5ada3621c469,671.81,2024-07-14,2024-07-19,cleared
af3e3cfd-6c02-4fc8-a36a-985c42f3cf22,4dc0fa53-b2dd-4723-932c-7103815d527a,959.12,2024-07-14,2024-07-14,cleared
51d32d43-10d4-484a-898c-403313fbd976,d209531c-65c5-438b-8fde-64387c96c3b1,2271.86,2024-07-14,2024-07-14,bounced
493c1775-61a6-4242-9a94-8359e330e44d,fde3ee23-8804-4178-ade5-512158c6eb34,3836.84,2024-07-14,2024-07-17,pending
3cc92cfe-9210-4b87-959e-6c9d679a616b,0fc2105e-a700-435c-8547-8c534b722f9a,7245.41,2024-07-14,2024-07-20,pending
4f5a19f8-bd23-4abd-9898-876d747dbcea,14150af9-f7d0-4b88-bc4f-1e3b5fecff50,7706.75,2024-07-14,2024-07-20,pending
7ee395bb-39fc-4830-858f-b85b1b2c00b5,ce8b1192-c7e1-4323-a0a7-ed26fbbcc757,9677.92,2024-07-14,2024-07-16,cleared
59de928d-c870-44de-9721-c9b4a87daf18,e8fd4969-b97a-40a1-a755-4f3431f18104,3085.16,2024-07-14,2024-07-19,cleared
3d62b135-903a-4465-be84-04f2eaedfd34,58eeb7e9-31f6-4cf2-aa4d-038496d8f1c0,3190.49,2024-07-14,2024-07-14,bounced
f53b85ac-5f40-4d7f-83c2-ff30758c2e2c,c723827e-c7c7-42ec-bab8-cfc15d68c2b8,5128.25,2024-07-14,2024-07-14,bounced
da917dd4-6914-4d97-8181-71afbcb02cdd,c40e62cf-395e-47e5-a388-7d6196b36959,5520.8,2024-07-14,2024-07-16,pending
d42b4f6c-f0b1-4580-aa36-f52bf764106e,b57cb20c-6101-47f9-a04d-fafa00123b2a,4718.63,2024-07-14,2024-07-16,cleared
32f194dd-61c8-428e-8828-c91e7cdb24e8,fc8c46e9-ce96-44aa-8491-acc6329f0e86,5966.1,2024-07-14,2024-07-19,bounced
fe745b30-9da9-4588-a011-effcb03f369f,618dc20f-3a9e-4e17-a626-7c0a68cf5344,8664.51,2024-07-14,2024-07-19,bounced
dd63adaf-bf12-4134-a51c-dba248a66fe1,e7329a67-0fd5-4e87-b717-1c419553d07a,1610.15,2024-07-14,2024-07-16,pending
aadf358b-f887-4361-8f66-81db91d578ac,47e3a1c1-c0d1-4691-9f8c-86ab0dbbd6ec,5845.46,2024-07-14,2024-07-16,bounced
405b68ad-df1f-47d2-a0e9-5437cdc3dacf,30752ef1-15c3-4723-95ef-7f51943ff252,6631.29,2024-07-14,2024-07-18,cleared
da136b11-1a5b-4523-af38-de129e1f9e5b,a2f2ce8b-fa73-48b9-b7cb-a91cdd67b16b,9846.87,2024-07-14,2024-07-14,cleared
c1adeebe-78d8-4ca5-b3e1-5c2ab1ae4fef,37d9d909-3d90-417e-833e-8570501232a5,8155.32,2024-07-14,2024-07-20,cleared
7beffe5e-58a4-4e5d-9536-88a7fdb68b4c,c34a10d6-5f0e-4793-adee-ea5506985b87,3704.14,2024-07-14,2024-07-20,bounced
8d19fc7b-7ad6-4fb6-bc47-c81399105d6f,6d4a8380-bb35-43ad-8af4-aa635f27d032,1683.84,2024-07-14,2024-07-20,pending
7dc21573-2cbf-49fc-a268-16122e47ade2,3109b256-dabb-49ed-8711-5f1a1e78ca2b,2917.62,2024-07-14,2024-07-17,bounced
b82eec07-4d5a-42fc-b6a7-d8bc670c95b3,bb31371d-c1d3-4dde-bf6d-1579ca639f9c,4669.86,2024-07-14,2024-07-18,cleared
63a48aa6-8745-40af-b46c-98223522f71f,86882618-7c91-477d-b7b3-bbbfc9f71c0f,2860.39,2024-07-14,2024-07-15,bounced
a1b843c2-3b6e-45f2-93af-01851623af2e,fc7ac5a3-1e6f-4da9-98cc-e39a244ab5cb,7653.09,2024-07-14,2024-07-17,pending
925152cd-7f35-4849-80a7-92ba290fabbb,6cc6bbba-1c51-46ef-8e4e-165c9b6ea943,7747.99,2024-07-14,2024-07-18,cleared
5ef7a998-1cc2-40c1-bf72-f9fdcb1fcde4,22afc689-46bc-4bb8-b044-c0a6d1fb0981,9636.19,2024-07-14,2024-07-16,bounced
52f34e88-9cfc-41c4-b91b-32dc19e3ebc3,d0be3d6e-5556-4158-9a9e-876d50fef3f2,8877.56,2024-07-14,2024-07-17,cleared
fffa3063-42c8-4593-9e14-4fa3dc6654b8,fc483f9b-8349-48fb-bdf4-b166b99bad30,3557.92,2024-07-14,2024-07-19,pending
fccb295c-017a-4199-80cb-783e606480fc,e1690eb0-f1ed-47c9-9d23-4bb5451d3310,5923.06,2024-07-14,2024-07-15,pending
16518e0c-ed78-4a56-85a0-bbe92fb8201a,22770ad7-9fc5-478f-b4bd-72bfe4787dc5,6380.58,2024-07-14,2024-07-15,bounced
9bcd17ef-2716-44fc-b68a-42ae080929a8,6bab8813-fbb5-4427-bc81-52b7aea7c910,3357.32,2024-07-14,2024-07-18,cleared
f03af72a-f633-4eec-8b73-56cc9eb37a43,aa53aa2c-a3d0-4e5a-b687-d9aa2e3aa808,9807.87,2024-07-14,2024-07-17,bounced
e0afcdf5-38ee-437b-ae56-f080e6f5d44d,995f4363-6f2e-43fa-8a5a-0772355f5e5e,5629.72,2024-07-14,2024-07-16,bounced
7716446e-e275-4543-84ce-31e53ffd2514,5e187101-7ded-4cb8-8cd6-00e44b2736fb,3406.49,2024-07-14,2024-07-19,pending
a9d4fe0a-e2f7-4685-8d14-d5335b3c4c9f,5f5016eb-4f8a-40b4-ae09-df2520aa5d7c,7308.5,2024-07-14,2024-07-18,cleared
e0f85639-8fee-4f03-be80-832c22ad4778,abbd3a83-dbe4-4c3a-9d0d-e204cb78f00b,1686.87,2024-07-14,2024-07-19,cleared
118ec02d-24e6-4fc3-9831-a5ae71b4a0db,1524b1cb-f9aa-402a-8727-d9f5fa3cd56b,6201.39,2024-07-14,2024-07-17,bounced
6b8b37ee-3a22-4f3b-aae5-4c3dc812b646,a7313d6f-137d-4f15-92ca-aa87d68daac5,1868.81,2024-07-14,2024-07-15,bounced
3c5266b5-a993-4625-8eb0-b76edbac9089,1c749645-e71b-4bbf-a01e-b1d4094fc4b1,4827.96,2024-07-14,2024-07-15,pending
1866fba6-3338-4a0a-8939-2f34aeabb724,5112b92a-a942-4059-bbe9-ac050b34196c,8806.31,2024-07-14,2024-07-16,pending
494b3ee2-2f5c-44b3-a296-03694eeb39ee,005f4f4d-e8c0-491e-a3cc-4affa61631e6,9466.13,2024-07-14,2024-07-18,bounced
101d4241-6e1c-4c58-9239-5eda01fbc2d6,78a73a59-0f4b-4298-b08e-3a5e0eaccfe1,3470.66,2024-07-14,2024-07-20,pending
60262f56-1e06-425e-bad0-a5f0e0d47597,cc9c1f47-1003-4dc6-8192-7b35773e2d3b,4270.79,2024-07-14,2024-07-20,pending
6c30ccd4-30d2-4af7-8a0e-38bba3057f0a,f22eee46-1486-48ca-902c-33f671d29d0f,7585.47,2024-07-14,2024-07-19,pending
5413b23d-6afd-4acd-ad1e-185eaeabb964,044a1e79-39da-4e68-858e-3f29cf15698d,3049.17,2024-07-14,2024-07-16,bounced
233db554-9aa6-4421-a53d-91463e25079b,97dd34d9-4a0b-4b2e-8052-0ce752ec6b58,7998.81,2024-07-14,2024-07-19,pending
734667b0-c2e2-494b-94d5-515ae6e0dc5c,c0a2a804-a95d-4ad1-bb08-b0f0b5779487,3487.67,2024-07-14,2024-07-19,bounced
fb212e9b-3f38-4021-ad28-15dd2f1be77e,e82c54d1-da2d-434a-93b1-8606581499f8,6559.19,2024-07-14,2024-07-19,cleared
520daf86-288b-46d4-90a9-ddfad5c8cefa,f21a814a-3460-40c3-9e19-db499852305a,3412.69,2024-07-14,2024-07-20,pending
f3c5cc83-f3ee-4e3c-96c1-ba118af62a3b,ac07fd4a-a6aa-43b3-9869-0db5cac73729,7490.04,2024-07-14,2024-07-18,cleared
655095ff-778e-44b5-9bd2-9b96a669fac2,39ed6ab1-db93-45c4-99b5-47fb68658161,9487.25,2024-07-14,2024-07-16,bounced
dba3642e-2704-4c8c-8582-283ef50ca8ce,e98e5ca5-1549-4f87-9b31-80ba3abc4753,1772.8,2024-07-14,2024-07-18,pending
aee11124-b5d2-423f-b8f8-1a68446d1569,9dfac54f-7703-47eb-98a5-b552cad6d513,2262.1,2024-07-14,2024-07-17,cleared
eb119b2a-7eeb-49c4-93e6-7788c9622483,53926550-8833-46f1-b38b-f490c776b5bd,2777.14,2024-07-14,2024-07-15,cleared
e752f945-4684-4420-82b4-3d2ebc6284ba,e6148865-044c-4db6-afba-83071b5b5add,8251.33,2024-07-14,2024-07-20,cleared
303cba64-f697-49c6-a4a5-f6e051341470,3e81c6de-a06c-4360-ba4d-a4f11a0391ba,423.56,2024-07-14,2024-07-19,pending
b9e7e9a9-c439-432d-a83c-f59ff4c1fbdf,c27eeb05-a9bd-478d-abb4-836dadbcc90e,7696.95,2024-07-14,2024-07-16,cleared
959ac586-49ff-4b66-bd65-c1d760579b49,a584107d-800d-41df-8193-1de9e3108883,3474.51,2024-07-14,2024-07-20,pending
d0fa8175-10fd-4511-999c-e32028f2af4a,9af0fe4a-dcd0-4b4d-81af-f3cdf5a3696a,1752.59,2024-07-14,2024-07-18,pending
39e56780-b342-4ecb-bc5e-65829bbc62a3,6f50d7f8-6450-4568-b340-001dc838bb18,8353.49,2024-07-14,2024-07-17,cleared
1852c15e-212a-4c56-9372-21a90afd80f3,357c1cc8-9ad7-4743-ac75-fbc19c869fc7,1133.45,2024-07-14,2024-07-17,pending
c07099c3-0c02-481f-9cb0-03494b6d02a7,7eb26724-abd6-438f-a8ef-fde81d2e345a,4343.96,2024-07-14,2024-07-15,bounced
392ed98d-d80f-4b75-afaf-b709b4f157ea,21df6ca3-4a65-4a24-ad1f-2713b354d587,9610.46,2024-07-14,2024-07-18,cleared
67ffe382-dc79-4ff4-870a-af562669a101,32e93c8d-4c3c-4efe-9110-2b1f2649209e,235.9,2024-07-14,2024-07-14,cleared
75f8dc2a-0daf-4206-93b2-822f5f1c551b,77ca6dfe-9838-44e4-a145-ae35c36b2dad,3607.66,2024-07-14,2024-07-19,pending
968b278e-5242-45d3-9294-1dd165cdaf8b,4c7191c0-6a4d-4470-abdd-d4a37b7d7e4a,560.02,2024-07-14,2024-07-14,pending
9cc954df-5ea4-414b-8b89-3628535bc2bf,90382f2f-b134-4386-8359-ed20feb5b30e,326.17,2024-07-14,2024-07-16,pending
2b070d87-1ad6-49d9-a466-ee8aeaaa8b40,14594982-49a2-48bd-bb6a-5c1eaf28a25b,1600.22,2024-07-14,2024-07-15,pending
deccb3f3-2f6e-4f2a-8e58-9ec74726a0e6,06344e1e-99c6-41f0-8449-8b67ff0619a3,6056.36,2024-07-14,2024-07-16,pending
2ac9470d-d04e-4dcf-bb28-fc16e1a3f8b2,b5ef49e3-50bc-4984-a8e8-88682f21254b,5266.41,2024-07-14,2024-07-14,cleared
524aea03-30b5-4c5f-b707-0cc4f28c6057,35c59dad-1051-40a0-9b33-2e9f4a49f60c,2041.15,2024-07-14,2024-07-17,cleared
e20820e4-6857-4238-bbf3-394072f602ea,847aff49-d91f-432c-a04f-b975100204fd,6519.38,2024-07-14,2024-07-17,pending
13114ac1-b842-4072-8fb4-e02f61d5939f,131f4817-40e9-44f6-bbe0-843df117d1a7,5032.15,2024-07-14,2024-07-18,bounced
a172a4b7-63c3-4621-b40d-205d91cee84a,ddc60c01-9b40-4f1e-8bc2-55635e25577d,1914.25,2024-07-14,2024-07-15,bounced
6778b784-e0e6-4c53-a439-5e48ebadfef9,92a8d8e4-ac63-4d47-9ff4-41412ae509ed,4842.57,2024-07-14,2024-07-18,pending
ea15241f-6f61-4754-824a-cf768f3ef032,18851f03-433b-4579-88e9-d3fb3f8347a6,6970.51,2024-07-14,2024-07-18,pending
f12b268c-9bb5-4f5d-85d1-d970be2598b9,eb2fe0fe-a279-4dd5-adfa-93c477f043ca,8981.73,2024-07-14,2024-07-17,bounced
2065e03b-6df6-4d9f-8b9c-a14455af264a,1c0ed689-1587-4b2d-bbd4-3b2f1b6e632f,4119.71,2024-07-14,2024-07-16,cleared
2d51c64e-0d1c-40ec-a4de-b828151b81b8,b9b57bcd-fbd9-4efd-b6af-cffc40067189,8582.81,2024-07-14,2024-07-19,cleared
0fb20291-408e-448a-b16d-229645940302,0514334b-196c-4c5b-932b-816cca9fb54c,2230.44,2024-07-14,2024-07-15,cleared
28fc5cd9-2c09-41f7-a0c5-d4bc69773a03,6d4a8380-bb35-43ad-8af4-aa635f27d032,5258.01,2024-07-14,2024-07-17,pending
98671476-35fc-4ca9-828b-cbf41262a680,6d72b47a-a44b-4228-94fd-25aff0e8c7f7,4776.41,2024-07-14,2024-07-14,bounced
2aa08006-eae0-4eb2-9e11-71b8f78fc265,ee8fcd30-5059-4ca1-b48c-42d3e98108f3,8658.02,2024-07-14,2024-07-20,cleared
92f86345-5861-4fb6-a043-c011fa4c0771,5f048569-6746-4172-9d6c-ebe6ccdfb0bd,5374.6,2024-07-14,2024-07-14,bounced
611af7e8-cc83-4bf9-b71a-e7f10559862b,cade0d42-2565-41d2-834f-796e90139716,9182.19,2024-07-14,2024-07-18,cleared
3ba51746-515e-4f21-b722-8a5b32db5e7f,a524bfdd-1282-4a28-b647-a2d531523d64,7038.29,2024-07-14,2024-07-17,cleared
ceee65f8-5832-4571-880d-099800776a88,c1d6d4e1-5c06-4327-ba33-53cb3fa6966f,8655.94,2024-07-14,2024-07-19,cleared
1b6c92c3-7726-4381-9f1a-b672ae575462,d209a8d8-656e-4731-8939-164437d3efc8,3492.82,2024-07-14,2024-07-19,pending
880742a9-1951-4d16-984c-996b73008f63,e874d596-969b-4fde-82df-08b8ecf751ec,9222.43,2024-07-14,2024-07-16,pending
cdbca376-b717-4aca-8494-4ad567d85cd1,0f50f901-c137-4190-816b-9bcbe78841cf,3071.28,2024-07-14,2024-07-17,bounced
7d8db321-816c-46f2-8e7f-c22fbc3510fe,c11800bb-b31f-4e81-84b1-43efd16d386c,1983.8,2024-07-14,2024-07-14,pending
8d89b0a5-7bd8-4c17-8612-8270fe0d47c2,dd595dcc-b651-491b-a8c7-cb4a87a1b5a6,6994.89,2024-07-14,2024-07-14,cleared
403ec2f5-9ecf-4e68-bba6-55159c87554f,56a2aabf-a869-497e-a67f-e944efd00c46,7262.56,2024-07-14,2024-07-14,cleared
6da7c5ca-d938-4f82-a90c-c8acb2a7c5fc,7406f909-54c4-44a2-82b5-60c9e4d57de1,7221.04,2024-07-14,2024-07-15,bounced
20ad62af-4f03-41ab-948a-b6d18d82d5c1,b7db75c9-df44-4416-b082-f4f579781a39,7524.26,2024-07-14,2024-07-15,pending
833efd12-4cef-4c0a-9eb3-26739ec37226,531661a2-a38b-4597-a5eb-90ba844aa6d7,3584.56,2024-07-14,2024-07-20,bounced
00121050-6b19-415e-b7ce-055b039c9868,a9d43eb5-5f27-42eb-b1ad-a3fedf8e1e27,6152.63,2024-07-14,2024-07-16,cleared
9c959e44-fc50-42ff-a040-2f5a4a04c260,856c02f9-9510-4f3c-98d3-8ad5ff9484e6,1643.25,2024-07-14,2024-07-15,bounced
84b875f2-62cd-4f63-9206-c2d241fb46e1,6e53bd0e-2d2c-4854-8add-d70fe8ac9efc,7689.45,2024-07-14,2024-07-18,pending
ee167f08-c99d-41df-92cd-2facfe08c202,f33e9f1f-76b2-4957-92c2-412b61176511,561.54,2024-07-14,2024-07-17,bounced
75f775f9-c73e-4fac-954e-d10766085469,ff96ff7f-2f1a-4596-8119-926034878295,4205.94,2024-07-14,2024-07-18,pending
585940dd-bd32-4fe0-82a1-3842ce3746d1,350b2b4a-dda9-477c-ad06-74a644eb142f,7281.52,2024-07-14,2024-07-15,pending
694034be-be05-49f1-9040-b5969f2eb8ca,3d4ba234-1244-4018-82c4-3a707448d972,9260.32,2024-07-14,2024-07-19,cleared
773c1898-0e54-4d2a-bd60-4849f6f026f9,7574826f-d787-4661-aa69-f17bbad49ecb,2825.02,2024-07-14,2024-07-16,bounced
56ec13aa-f3c6-41cf-a1c2-e41b3e264219,466047be-8d07-4e3d-ab52-f2ec65eb5b39,5601.27,2024-07-14,2024-07-19,cleared
c28faa9e-1eeb-4f6c-915e-1657e64fd295,67e84382-cd5b-4e3b-aca8-9d6f318ce9c8,7513.89,2024-07-14,2024-07-19,cleared
647fe22b-8351-4fe8-a5d4-bea880b49014,d4130a46-c289-443e-95eb-547428583e9e,6726.38,2024-07-14,2024-07-17,cleared
da04521d-9d4d-4805-9fdc-4c35c2b29e10,5417e8e9-5a99-46b1-af2e-dc8daefb125c,1524.31,2024-07-14,2024-07-14,bounced
d35a6da9-5df4-47c7-9441-3b588b76b174,6f25a5b5-5391-4065-8f1c-98340b250a97,4048.56,2024-07-14,2024-07-16,cleared
97c3d67b-e337-4a8d-ad00-419e1d4785f1,e345a816-4817-44b8-95be-a513b5caadd7,8926.08,2024-07-14,2024-07-15,pending
46739928-d2c8-428e-ba2c-7f08f7c05c5d,d3adc94f-e0b5-463c-8154-a4ae2f28e8fd,7866.29,2024-07-14,2024-07-14,pending
416b7ce7-4fd1-4b08-a771-80aff0c62993,ccfe261f-6e42-4103-9fb5-7140722b7a11,2233.91,2024-07-14,2024-07-20,bounced
2df86315-d8b3-4b32-b7ff-133c6f532556,79346a66-29a9-4c8e-a0ad-497356972a91,261.06,2024-07-14,2024-07-19,bounced
351dfdaf-037b-49b8-9945-2531cfe47733,dcc7b375-b79b-438f-bbd0-a171bd7b73c2,7304.22,2024-07-14,2024-07-17,pending
c66a50ff-6bf5-4285-982f-2f68bc81fd7e,5d783003-7aa2-4bc1-9581-526ca8b70b44,3817.74,2024-07-14,2024-07-17,bounced
47fdd79a-7089-495a-87b3-3c7027ff60b2,18b315bd-f5d3-40ad-987e-4a828334882d,7352.81,2024-07-14,2024-07-15,pending
05c09185-6bc3-484c-af85-0ac2e7839531,95b57a08-f6b5-4746-88b2-b460c38aba14,5033.16,2024-07-14,2024-07-14,pending
947ea4b1-87df-4c47-beac-f9ea37e1c59b,61898796-654b-4baf-8bc3-f6b181d8be32,6299.11,2024-07-14,2024-07-18,pending
f5b639ab-eeda-46e3-bc73-9809ee4b191a,817d616b-7dd3-4451-9c72-a89c2e33df60,145.23,2024-07-14,2024-07-16,cleared
a1f41bea-dd01-4243-8f8b-2e43dc1dfa0c,7880bb2c-4d51-4bca-bfbc-52a2b5f6af26,7348.88,2024-07-14,2024-07-15,bounced
0307dd69-1fed-449e-b2d8-4225facb134d,b7590677-091b-46df-b1cb-f21b2d96f854,2166.57,2024-07-14,2024-07-16,cleared
addf36b8-4a49-4045-bf75-98eea51ea488,c11800bb-b31f-4e81-84b1-43efd16d386c,6647.07,2024-07-14,2024-07-20,bounced
b56e2b31-d64e-454c-bb1b-1a51d68f6e8f,d2881b4f-d448-455c-8d3c-e182bb92f9ba,7763.25,2024-07-14,2024-07-20,bounced
6a98d41e-234d-4905-b634-ef0254c12612,8908463c-0eee-44ef-b1db-278ba27910ad,1078.83,2024-07-14,2024-07-14,pending
97297842-0d2f-4809-bf2d-178c0b66e60d,fde3ee23-8804-4178-ade5-512158c6eb34,1596.64,2024-07-14,2024-07-17,cleared
60391fdc-693e-441a-9a58-4e3627fa25a0,c926daec-5cbe-4377-b1ba-49b8ca3ec620,1259.22,2024-07-14,2024-07-16,cleared
a3b93e1f-3fe4-4a5a-a93d-e0019800dfec,f8ea9c8c-e333-4f75-9bd0-2aa7b3bb04fe,3653.04,2024-07-14,2024-07-19,bounced
ef3c7cad-b721-4566-b4ec-c616a7571e1d,af9034f2-fa08-4cab-8a09-9262cf54fc36,1862.69,2024-07-14,2024-07-16,bounced
80c36874-b7c2-4174-ba64-7242de9d8cd6,19255505-7dba-42ce-9fd9-02a97748a558,3675.4,2024-07-14,2024-07-19,pending
2150f992-9c02-4532-aab1-da7e70358951,2c4ac280-c4f3-45d2-b3a9-7c6d7f0bbbb3,2458.64,2024-07-14,2024-07-18,pending
f26c4f70-0e7c-475d-b1a5-b6f244f6f32f,3599d4ca-d29e-4ed7-8bc6-f9e6c3d58979,6358.4,2024-07-14,2024-07-14,pending
d7e359c0-3f62-4d7b-94a5-88f747a819f3,8b2bbc57-e9cb-4365-8962-f5ee89c83f24,8423.93,2024-07-14,2024-07-17,bounced
44314ad3-cbbf-4f15-93fc-65c66e6e110e,74a4c6f1-4725-4db8-99ae-49070105ce3b,876.66,2024-07-14,2024-07-20,cleared
bb8bd4fc-8ff2-4dd9-970e-1fe1fe91a7cc,0f07f6a8-205f-42eb-bd96-583b8a936085,742.71,2024-07-14,2024-07-17,cleared
e840e131-7485-473f-8017-efe755ce6eee,b7db75c9-df44-4416-b082-f4f579781a39,4978.6,2024-07-14,2024-07-15,bounced
06589d5b-ed4d-45d5-acaa-08eb10ebefce,4db6a76d-d4d8-44e8-ab0f-b11b578571e2,7946.77,2024-07-14,2024-07-19,bounced
9b9fc989-e133-41f9-818f-e707923220a9,70b36562-d39b-4ea7-93cf-672247b8cae5,4319.53,2024-07-14,2024-07-18,pending
a6438122-fae0-4ca8-80ab-91fb5505e11c,6c861eb9-0f28-4bea-bf03-425b30a7de9b,3962.29,2024-07-14,2024-07-16,cleared
f8477e38-1713-4ad3-bf32-6d7de650472a,d821ae1b-0bd3-44be-982a-5f2f694ae68d,4710.91,2024-07-14,2024-07-15,bounced
a98a9346-c484-4099-a9d6-33be347a1721,771fc6f2-e9f2-447a-a426-f19b50b70522,6147.44,2024-07-14,2024-07-18,cleared
d3b05285-f6fb-4725-8d57-c59d7ccb0190,f4f89fe5-50a6-49b2-b79c-9eef398d6c92,9095.01,2024-07-14,2024-07-17,cleared
10b11011-a916-4c1a-9c85-fa811b704a63,804d6a4d-1ded-42b0-b49c-3e57c294296a,7850.92,2024-07-14,2024-07-19,cleared
384ee5bb-4acd-45a3-be6b-0436e45c18d6,82b67255-c2ed-4c6d-b254-d25622e95743,4286.06,2024-07-14,2024-07-19,cleared
57242456-0de6-426e-b6b1-63b973feac3a,bcb58738-073b-43ca-be33-02445cc187a5,7251.57,2024-07-14,2024-07-15,cleared
78f39e68-698d-4cdc-a1cc-08d2960da320,8908463c-0eee-44ef-b1db-278ba27910ad,2908.78,2024-07-14,2024-07-14,cleared
f892c5ff-f411-4e8a-bd59-cee353b15555,131f4817-40e9-44f6-bbe0-843df117d1a7,1332.67,2024-07-14,2024-07-17,pending
0c1f1d96-a849-4e2d-afd2-0a69e307b525,8dd4e7a6-a405-4710-9a69-6e644756d458,5454.63,2024-07-14,2024-07-14,pending
10290304-8504-4613-8965-20567e98c06b,15627661-58aa-4966-9cd2-aaabbcedd5bd,4444.67,2024-07-14,2024-07-16,pending
d28e76c2-0cfd-4c52-b746-c373d730dd64,133ed16e-dcaf-43da-b0d8-0966d17717e8,8098.95,2024-07-14,2024-07-17,bounced
ca6823e1-b38e-4c3c-801c-33964e70fc0b,1ffe81dc-5739-4c99-a873-f868b848d758,6604.81,2024-07-14,2024-07-14,bounced
3cd4d57c-89d8-41a8-b960-de271e912073,5e9c9696-f929-4aa8-964f-d4b09f20dc8f,2541.32,2024-07-14,2024-07-15,bounced
855d064d-2364-48fa-94f9-5d58743b7fc3,22afc689-46bc-4bb8-b044-c0a6d1fb0981,2897.41,2024-07-14,2024-07-19,bounced
21f6ec06-9447-46de-9bff-cc1775cd48f9,46050103-47ae-4fbe-b920-c7202c137f3c,7401.81,2024-07-14,2024-07-18,pending
2f91f820-a9a3-4922-9ad9-64164751db01,0e9c8aa2-80b3-4bff-ae6f-026e34ba6baa,8618.54,2024-07-14,2024-07-18,bounced
cd9f60ab-bc79-4183-a807-2dc2db02f445,03b582b9-9440-4e9b-b1e5-c53d0d22b69d,5498.42,2024-07-14,2024-07-14,cleared
ef9e7c04-0698-46b5-b375-65a57b9da57c,a2ac4944-40d1-4403-aeeb-6c3dce4721e8,6445.57,2024-07-14,2024-07-20,cleared
b6935f7e-f69e-46e4-b2b3-9fedb1385869,b9455a53-59f4-4df6-87ff-f4003b42bc48,6994.64,2024-07-14,2024-07-17,pending
0b6ea185-13a0-47f7-8b6f-ccd693b9891f,641b894b-bc88-44e9-be48-f1094c0a1be6,9673.92,2024-07-14,2024-07-19,cleared
a4bc0bd4-d61e-44cf-8724-a0058597be63,2287972c-1170-4931-bc5e-f6a13103d958,9264.62,2024-07-14,2024-07-20,pending
