loan_id,customer_id,amount,interest_rate,start_date,end_date
b679827e-f446-46fd-850b-e8bf26a3f1a9,8ea2974a-2941-4c52-be86-a0a6c5c7b860,411667.32,5.21,2024-05-19,2017-05-20
f4daf737-eb1a-442b-ada0-5cd2f12e4414,422f9aa8-4757-432a-a846-3d9e19e52529,114502.13,9.7,2023-10-12,2011-09-26
5298ea41-a353-4163-91cb-fdb1f38ee8fd,96c533aa-c2ce-4e31-a8fe-c984cb8da18b,194310.78,2.55,2022-02-18,2022-05-25
b7044acb-d800-4b32-b7c8-36f7f23f90fa,ee0cbbaa-757c-436f-99be-634e5512db9f,182658.53,10.04,2020-10-04,2014-11-01
2bb32fba-67c3-447d-aacb-527da48f4f84,5cdc1637-478e-4e8d-93c0-7072550a269c,160744.47,12.12,2021-11-11,2011-09-17
e62fc784-3cac-4b32-bc49-b5f84b065062,2e15e413-34fc-470e-a391-791cb2590e13,293838.73,6.28,2020-01-05,2003-05-12
22861aa2-3bc6-4ba2-b62b-4a9e416141d0,e657fea2-968e-4362-93b1-6c971b45d563,384496.51,7.99,2020-11-17,2006-09-01
97b8efaa-430f-47b0-8fe9-078556601d7b,d3eb8440-e138-4e92-9f4e-f3a8890fe5a0,96425.02,9.18,2020-09-05,2024-06-28
000bfbd3-aa68-4e90-a529-bd53246db4c2,e0917d9b-19f9-4cf5-8bbf-d1067bb8f78f,175365.72,2.99,2022-04-22,2009-11-14
f0af2324-ffc7-4565-9fb8-b0d4c79bd8d0,6913d5f3-52de-497b-adcb-86a29252eb67,394589.68,3.83,2022-12-23,2004-07-09
50a54ec2-5e30-40d1-9227-82109e19965f,31ef463b-9c82-4bfe-a078-c6402e2ce0e4,226118.26,4.53,2022-06-17,2020-11-25
e9702d14-c388-43a8-8999-d8590e804ae2,2e15e413-34fc-470e-a391-791cb2590e13,188494.76,14.09,2020-04-25,2010-04-16
54771ce5-c91b-49cf-a95d-139255d2dbb0,f3e01a9c-3070-45d1-8fa0-6a81f30cfab9,90454.42,2.96,2022-11-07,2002-04-03
ae0507a4-97b0-4762-9e21-818ece119a21,e392b789-56df-4c2e-8ee1-01717ae5344c,338006.0,3.33,2020-12-30,2005-04-25
4d317e11-e9bc-47a7-9c38-6e93f17ce492,b3520038-a7df-4aaf-9395-031d5010a567,313072.67,3.84,2022-12-01,2022-12-23
4ef4281d-9cb0-45ff-bf17-6a8ee8f8cf8c,13dbd7ab-dd1e-4c3e-bd57-ba29ecc13c21,250534.01,9.43,2020-06-14,2022-07-08
a53c8c38-c346-44ff-a910-92485eec7240,b98baef0-3c24-4f12-81cf-a043cc1c34a7,424296.28,14.61,2021-10-10,2010-06-11
e34292ef-b933-4eea-9745-b4e98b72b7bd,e0135995-36a9-4169-9bfe-302f3b743705,92180.67,8.77,2023-11-17,2011-01-23
0f7c87cb-2cc2-4d31-ad3f-225307297053,5cdc1637-478e-4e8d-93c0-7072550a269c,428639.82,8.84,2022-01-01,2008-11-08
7f5ee71c-9b52-420b-9265-17538134f39a,02d86af8-3bd6-4124-9a25-1b2416964bbe,232542.46,6.58,2020-08-22,2014-04-11
d4ff116d-b360-485c-a93e-3e9a0904100e,b706a492-dc6f-424d-a332-2172add6a74b,30544.15,10.88,2022-11-09,2008-09-16
4e3a690b-219a-4e8e-881d-85fec5425374,83f64fac-92d7-4ed0-ae6e-73a5dd8b1cd6,193439.35,12.45,2021-04-23,2007-01-12
568a93fc-ba06-4143-9667-86b98070bd6d,e92d4266-9941-4ce5-bf39-9ac50aae6fbc,52856.21,7.39,2020-04-29,2024-01-11
d53a3d5c-c14f-4aa8-be80-f657e438428a,b81223eb-736c-40be-9678-461e2db69b7d,419958.37,6.01,2022-06-06,2022-02-20
a2b6ecb6-dc1f-4f5c-b1b5-18306e0ad6d4,c2916d58-937d-4357-ab87-5fc2e3b8056b,475506.68,5.84,2021-08-13,2015-08-28
45b342b0-7c99-4f9d-92ed-fcfdee05ce04,50bfdd2a-39c8-4d34-80bf-bc3a17a6f0c5,232418.53,10.47,2020-02-08,2017-04-09
04455607-05fa-4e7e-b44c-ac687a29c95e,c53ee16c-9fa1-4359-9da9-1daa983075e6,42451.58,14.0,2021-08-09,2008-01-26
36097532-f121-40c2-b1f2-1a61b46e1002,50500d7f-668a-4f75-b908-57e8c18037a0,286421.97,1.29,2020-06-02,2001-06-22
be9d454f-4315-4f29-aa5b-f612107f2743,03d76814-1c30-486b-a876-98ac5c374826,142106.19,11.89,2021-07-11,2011-01-12
28ed2702-04fd-48fa-b4d6-df791cb2f10c,b33627b7-da4f-4eec-8568-eac88a3a4305,167763.96,7.83,2020-11-18,2023-01-20
b18e909b-ebdc-4f80-bbd6-f9f216e4342c,44098037-75a0-4ca4-a1c7-84868fdc0a6e,457492.83,10.76,2020-10-02,2020-10-30
10c0e6aa-df86-4592-a9d8-7137ffd27983,a0b4815c-668a-4060-a134-17f12bf6581a,30897.58,2.48,2021-12-11,2018-03-18
504fbd51-80c7-47de-b9f7-bb65942f0248,ca266bdc-78ca-4c50-b153-9f80d7fe64d1,245465.77,4.66,2024-02-02,2005-07-31
6e237347-6b59-4923-859b-39de8d820d98,0a101386-80dc-43d8-87b0-f8d5ddbf3a99,83760.87,12.45,2020-12-25,2002-05-24
8cb372bd-9b3e-4c53-8225-22509b643c59,878f4cfd-3fb0-47ce-94d6-646260665fd5,27465.21,6.65,2022-09-14,2010-03-28
bdb12b6a-7fb8-4605-8ce7-d9114439480c,338a793c-35e6-4a97-853d-27c03c1449cd,343081.22,11.18,2023-12-05,2007-01-25
d03ad2ef-fee8-4e48-a929-4d3210779613,619c6ae1-139e-4c9e-96ac-8dd0aa91a379,99888.82,7.9,2024-06-17,2005-03-03
f7631f19-2f98-4e8b-95cc-2f351886a68c,a97fab2f-ee89-44d3-bb84-a369eeb5c9a0,147402.19,12.97,2023-04-02,2021-03-30
8ef58d6c-935e-44ce-a744-0cae10f907f2,142aeb52-9aa3-4aa7-9c27-26ed8d78b12f,308115.36,6.38,2023-05-21,2014-10-17
6b480ed7-0c0c-4e70-8edc-2808ff25fedb,681ee2b8-26ac-4f10-8c99-321f8e8c6a25,248422.31,13.66,2022-05-20,2001-11-15
1121e742-70c2-414c-87f6-b63ac28134b8,5d1afc65-1999-427e-b742-b4bc2bd9da6e,221768.03,14.77,2020-11-03,2000-01-10
773c78ef-793d-4f59-ad38-ba2d74bd46d1,b34bc510-97d2-45ab-a741-3204c601d0ba,274495.0,8.34,2024-04-20,2002-09-07
4df23d18-9cc3-45a4-9e60-31c845fda654,7c61b283-b3b2-491b-9772-c37f5e9c0925,136177.23,8.27,2020-11-28,2019-01-13
9633d27b-3fdf-4a6f-9937-4cb1b87fe73d,cd3aeb48-32a2-4ba7-88d3-f977cb9ad0cf,85885.34,1.63,2023-05-27,2015-08-05
537c9530-541e-46a3-ba43-f480f5128c1a,a36da2d4-cbd1-4da7-b553-b09fcd96cd64,23516.68,10.13,2021-02-02,2014-10-01
9672d336-d017-4f31-b745-26aad906586f,af37407a-3f7b-451d-999a-da5f51f00742,69091.26,6.46,2022-05-10,2013-08-29
34cd0165-d15e-4f69-a6e3-89febe72e457,9a053c06-0a21-4937-98e8-8f22ab1502ba,354120.49,3.2,2024-04-07,2000-02-08
d7d15404-82b3-4d0f-8283-a3bfd79f1267,a6b70d53-089e-45af-a64a-0c88fa808ee3,252453.86,7.21,2022-08-14,2016-10-15
4b22fdbc-9670-4919-8d51-a54cc589f7fc,e575dd1c-2a30-4127-af54-ebff5b0e6e0b,153147.21,5.45,2021-12-10,2024-06-08
b26c5c6d-9e12-45bd-adb6-655f09b99a4a,52441646-3a17-472f-b68b-3d5c3dc98634,346400.26,14.1,2022-01-02,2004-02-03
73b141da-2055-4dfe-a88d-c17eeec08445,af1228d0-9b76-4769-b484-a85e40c463fa,114074.88,7.45,2021-11-19,2020-04-22
ce1aaacd-53c6-4477-bbb8-afe32afecaf8,75196ebe-7dd1-42fb-842c-c3587fb3aebd,339938.36,7.57,2023-08-03,2018-10-18
26686789-629a-460a-ad54-46f2ae3db10c,fa6289ae-25df-47d1-8956-d3475ba55c65,115061.4,6.92,2020-07-08,2021-08-11
5a4fe83f-b17d-4fc4-bf5d-1250b32ce3d8,34e92e31-c2db-4063-ad4f-869e3ec49481,334226.3,10.08,2023-02-14,2008-06-24
5b73afab-ec89-4ebb-865b-e42890a8b62f,e066acfe-1698-44ac-b195-c2e75d9290db,56206.2,7.82,2020-10-22,2005-05-17
95dd59f2-a4d7-4950-84bb-a90f2589a32d,56dfbb04-3caa-42a9-bd5b-438305d6cde8,134155.15,5.18,2022-03-17,2022-03-02
7740b1bc-4ce1-44f0-a274-20486405cc3e,eb9ba442-b896-4632-b5db-8126a92f3e31,425075.27,12.64,2022-10-19,2015-03-29
8e03c2a8-06ef-49a8-9a01-7ae22789c200,4f7f150c-2b8d-4e43-b748-b745c4babe14,497430.9,11.6,2022-08-31,2000-03-18
5adc0bf6-5b1e-4993-8710-109e7e4bbe70,649bb7de-8cca-4114-b2e5-2f9f4db1a328,481315.24,9.2,2023-11-21,2018-07-29
b496c681-fdd3-45cf-b52a-281a34f31d35,009d5ca8-98ad-47d3-90e9-0ddb27a69323,424137.17,11.58,2020-06-09,2022-04-16
6dc72c2b-1e0e-4818-8a46-d2b6fea840db,d3d18f51-04d5-43ac-a3b9-a030133585ea,26859.35,9.48,2020-12-18,2020-02-02
f1b58751-4039-4ea1-9c36-abd993c9d0bd,929fc644-9bba-4795-b1e2-79034e167a83,50173.17,14.03,2020-02-26,2015-10-30
2ecdbaa2-dab6-443f-a5d0-99396d1df31f,f44499d1-03c4-4bc8-a371-0e1e5c9b964a,128693.55,12.85,2023-11-17,2007-08-02
c8a96fac-81da-449a-b147-02cb8f5092f7,6d91dee2-1c99-454b-889e-44ffb01a5ce2,94968.87,2.17,2020-10-21,2015-03-10
5fc0b112-000c-4e19-994c-7b824a372c93,8364516c-b12f-447b-877d-4b8c895b2254,337830.93,7.56,2023-09-26,2002-05-02
b27a79cb-5bfc-4159-ab6e-8fa40f5ba038,623fe1ef-9ce9-42a7-a41f-c278c19bd2a4,202907.82,6.44,2020-09-22,2017-02-03
335f69a9-8921-4068-9db3-4a1ecc07c9d8,33603826-8e5a-483b-aa28-9c6a01e8cfdc,144873.16,6.14,2020-06-15,2013-11-13
a1c2bf45-7e72-48ca-9e35-05bbd35566b0,fa6289ae-25df-47d1-8956-d3475ba55c65,373190.5,4.64,2024-06-07,2016-03-16
471d3d64-648b-46f4-a328-cff94d166c4e,e9222584-f3ac-4024-85eb-5c54537e6815,82850.41,6.42,2020-10-03,2012-02-15
7e615dcf-8133-440b-9b1e-fc49f428e9ee,a21ee348-3932-4a59-8b60-ab7212e4b36d,127054.68,2.03,2022-12-24,2017-02-27
837ed10c-709e-4ae5-9c52-ce4906ab78dd,aea47f3b-997d-4cf4-999c-9286a21e028d,25385.61,14.65,2023-06-17,2007-03-31
07a383e0-95a1-45a7-aa80-abab7988f4be,ff1e544a-8c14-4558-babb-5b13e29edadd,438613.32,1.09,2022-04-08,2004-04-10
3d35b7e7-d559-4751-a07c-bebaf965ed82,e2ed250e-8faa-4e70-9a3b-2d592066ae47,173250.08,8.01,2020-12-07,2020-05-03
2790bf13-c00d-4256-8431-b1cd19db6164,124326a1-320c-4fcb-8d39-7b8d363ba289,467850.85,3.11,2024-05-26,2022-10-21
e593727b-9fd8-4e4b-a2fb-3403f27fe4cc,610eea92-14fa-4c77-82c8-af05eaa233dc,56514.21,8.88,2020-07-31,2009-01-20
1ed951c8-687f-4886-877b-336327966e72,183f6ed3-64c4-45da-abca-1ab564c524c2,17278.78,10.7,2020-03-28,2000-05-21
21cec166-d1f7-4ff6-b6a2-4f09a8817244,e35f52c1-4b1e-4861-a78e-5c8bb7b9a5a3,450889.36,2.98,2022-05-28,2006-05-08
aacd1c35-b3af-4186-a8df-494800296ec2,8cf9b3a9-64ce-4cad-a11e-ed93d3368d2a,241378.13,11.27,2022-03-04,2020-04-01
e36d08da-2112-4787-81b0-bddb4089652c,d833d4a4-7897-4231-b509-2ed56b903a4c,339198.42,14.22,2020-10-05,2016-03-07
959c21e5-6060-4b8f-8d9e-6f7d31d4e975,0db7ee61-a3a3-452b-a1c9-492d9a9e09f3,33159.04,1.88,2022-01-28,2008-04-30
347b95cc-96df-4a96-ac3e-8f861ce27da9,86105c26-0292-4625-afaa-d6962b69c05e,399606.24,7.43,2023-07-13,2022-03-23
4a8ae5e8-c174-452d-826b-4681ae07aadd,c45b15dd-84a8-4567-a808-00f251f0a11e,175670.81,9.81,2023-05-30,2014-03-09
a1f3b9d0-8ae7-48dc-91f6-81e149c66147,fa339404-6991-410d-8b89-0e9336c3268c,137425.59,9.25,2023-05-03,2020-04-02
7c14eedf-4a83-4f28-96f6-99adb19e4ced,ff09bc2d-c041-46a9-8e5b-273ccfec6542,276046.87,14.65,2024-06-20,2010-08-22
d4a3fe22-de96-44d2-9d4a-753ca0308b5e,6067bd08-76ed-4cc9-baed-ef4ba41020de,338013.74,4.41,2021-06-13,2006-08-17
ef186e44-97c7-49a8-afde-d7a756a1cf02,0cd548a0-1553-4531-82ef-e6c28f0a6cf9,12201.05,9.91,2023-08-14,2011-11-13
3421b717-1842-4cf4-a6ea-13f7786c9075,9333e056-f0ad-45ae-80b4-de0bbb96c3e3,498576.32,2.62,2020-09-19,2001-09-06
f7122164-e5f6-42ab-8e2f-b2060bddcb4b,fa6289ae-25df-47d1-8956-d3475ba55c65,414595.66,11.99,2023-10-09,2021-02-27
5a5b2b01-2ad8-41ff-9a07-f7350e39edf3,b58fe100-dea2-49c0-8876-30e04938110b,489211.91,5.95,2023-08-11,2005-04-17
dd82cdae-069f-4988-890b-f725976fb187,9a053c06-0a21-4937-98e8-8f22ab1502ba,95367.64,7.29,2020-12-26,2007-04-03
d7ccc1e0-7614-4be3-9dee-3c8ab576a588,99eda751-254d-4acb-8c08-1acf71136aa7,415195.25,1.47,2020-02-14,2000-05-01
64a981ad-90df-4041-b328-22bc5a3bcb3c,2963bc40-a415-46a8-9cce-bbf37f117753,463747.14,10.72,2023-08-08,2000-02-07
9fb71352-66fa-4ade-8740-c5e0496b9256,39c381c4-b8c4-4365-bf83-f0b0fd240756,434785.42,12.58,2021-09-13,2004-07-23
f362bb0f-4364-448d-8a74-e5c4d0978830,38e0a56d-9de9-4a8d-9d5e-818753b62328,347349.71,11.66,2024-04-26,2018-05-26
603c1b71-7c95-4b8b-a3b5-93bb790a5b0a,570a34e6-dd9c-46ad-8e05-c744fab88768,478289.4,13.43,2020-12-03,2005-06-14
1895797d-4d9c-4bd8-ac3f-a096fba99b82,141cd6b5-226b-4a7a-9de6-1c3f46f965ec,339734.44,14.01,2020-12-16,2009-12-23
c4ac29e8-e22c-4756-afc4-997d116569a4,3564021d-5ddb-48d3-b66b-633e0901d940,43621.47,1.86,2020-03-06,2004-01-29
5cdcd588-d82a-4031-945d-f12ba6728ff2,0a0a5b3c-f2c8-458b-a9a0-f939cd491ed7,295396.19,1.4,2020-02-14,2005-10-27
bc83880c-88a5-4693-bebe-46ad7fe96ea7,e5707a6c-e965-420a-8e7a-48042956d6cd,432579.54,9.6,2020-09-06,2016-07-10
8af8e11e-de26-42a6-a859-3cf838ce4d30,ccd033e2-5ea6-4ed4-81b4-2659ce848c45,177140.85,5.88,2020-12-01,2002-03-26
f2820fae-58b8-44a6-9d6c-fe0df55ee403,9d7a2394-5a0e-4ac8-8086-4a5ceecdb4ae,404393.12,10.96,2023-11-21,2011-09-06
00cdbb0f-bbe0-4b72-a30a-d557bfcf1b36,5cd2246b-504a-41d7-93a7-0ba73f0173e0,169186.21,4.94,2020-02-05,2024-06-04
4552db86-03d5-446e-9ffb-87b117a863bc,d8446f72-e292-46d5-abe4-b2783800b867,234092.23,1.3,2022-02-07,2000-12-04
36fea3fb-9f9c-4d75-b585-05f3e49555ea,50500d7f-668a-4f75-b908-57e8c18037a0,261457.31,7.62,2024-01-30,2003-03-22
ed767f38-0d24-4943-b777-69653a37e4fb,c7eed2d7-a6d8-44ea-b139-05ee0ded5d70,110714.37,7.76,2020-06-23,2019-01-11
19dac065-314d-4417-aaab-1acd412a021b,0082f639-eaf1-4f0a-8942-3fb9f8b3783b,63150.49,6.75,2020-05-21,2018-10-28
89d13b86-a301-4d4b-93c4-b325b617b368,b0b7453d-7239-43ba-bded-a8a2c3de9c2e,139097.41,10.8,2021-11-11,2013-02-04
d17ce246-501a-4ddd-8a9b-099ac0ed0795,c5e6e494-08da-4a90-bcab-f2085e995c9d,141123.89,13.08,2022-04-10,2015-04-28
cfcb636d-ad46-45bb-8053-2c7c827b4de6,b9a508ec-8822-4b49-b05b-581951794aef,461640.02,8.61,2023-04-24,2012-05-09
2b7601ca-31ef-412b-ae92-3ec06e59f232,f065bf3c-3512-443f-8693-a79ed153ad54,386474.05,13.36,2021-05-18,2002-11-21
167f868a-f5a8-4e14-8e06-b4df7a3979f3,7d0b2546-e680-488e-9994-3e016add5140,199302.33,5.37,2021-05-18,2006-10-28
6b9975ed-06d0-4813-be66-c7c4692d9f13,2ba91efa-8cd0-4724-90f3-20feac654afa,460495.96,5.11,2020-08-29,2000-10-30
b21a7667-cc6d-4be2-b131-215995fbdd28,1ffa2351-3278-478e-8f94-0c86b502db9a,313249.91,6.22,2020-11-25,2002-06-04
68898671-6452-4db7-a837-7b7a2923285c,acc064fb-861f-4476-ae10-5d4ddb07e351,261312.49,2.73,2021-12-21,2022-10-15
48230ee5-4b5a-4144-a2ee-cdb81b6a1a3d,05864056-9c10-4f4e-baf9-334f80107fb1,282721.48,2.67,2022-06-08,2010-06-28
4c3ca136-7b12-4f6d-8dfd-c3ba7b05b413,921e28cf-d8e0-486d-8ea6-166b2b0273db,80692.29,14.88,2021-03-29,2012-04-18
542cf3c3-e1ad-4c47-9bc0-e3cb3e56f597,10e56b33-7bf3-47f7-8529-1f6ed59238ee,414007.39,5.47,2023-06-07,2001-04-12
eca83257-d390-435c-8121-fa8984e79ab7,aea47f3b-997d-4cf4-999c-9286a21e028d,122296.75,9.65,2021-12-18,2012-12-12
230465c3-30af-40f2-936e-cb27147132a6,a05a21c4-f4e9-437d-b8c2-ac4b4eecdfd8,276074.42,12.68,2024-01-12,2002-03-28
efd2516c-7bb1-4b0c-9c81-32467af337c0,486740b1-9bc9-4cb2-a840-ea23bdd503b6,351982.62,7.57,2022-03-13,2021-10-24
cac3ce80-7d7c-40bf-97f8-77aefef124f8,b5280449-9cc6-49e5-8e52-4af7482bb542,34891.03,11.12,2023-06-23,2011-12-27
3b89e10e-726e-4400-80f2-b3a3d5fd4540,d7d38493-2915-4e12-a056-3817336db04a,348639.9,1.01,2024-03-17,2005-06-14
bdfe9c37-35df-4c69-b103-7ed2eaf390f2,96017405-c782-454c-b569-68acb7f9ce60,343722.64,14.87,2022-06-14,2009-07-02
ba02840b-7210-4a28-9ee9-5a0bd27d857b,623fe1ef-9ce9-42a7-a41f-c278c19bd2a4,153698.47,10.22,2021-02-22,2000-02-15
67fecffd-159f-4075-a757-6a975ab4059a,557624a8-6075-491d-8bad-22745b79bf73,364878.13,12.3,2022-06-06,2017-04-07
217f734f-58d1-4fc1-b2af-b42d71101b72,308f77ad-9d6a-4a85-bf94-0e22a09938ac,306410.59,4.67,2020-07-12,2020-10-06
822aed9d-324c-47a3-a4e2-97f6602ca04b,08431271-59e7-479a-ac0a-f9b4edd7436c,74628.53,4.51,2024-03-31,2019-04-18
82dc0c2b-5d11-4c0f-96a9-0046be8fff9d,5cb71ac5-13a1-41e9-b1d3-261aa3b1f3ac,142523.5,6.28,2022-12-22,2023-07-22
0cb9c0a3-b5f8-4ba5-899d-0fe60c63c132,cca08833-8c4f-40d5-826c-b20555da2895,179815.16,7.97,2020-12-08,2007-05-17
9ce25378-e03e-47f1-91c7-e476f62cbde9,22e89176-d8bd-49b3-be3e-00ce81c24d6a,260378.55,11.63,2024-03-17,2014-10-08
c36743f5-e9c7-4e91-9cd2-4e9df3466396,2daf1e6e-048a-4d7e-9e7d-dfbc32acd4d0,489783.48,1.01,2023-08-13,2023-04-19
e2d46ed5-74dd-47f7-81e2-e7000de97a88,ae3ed328-f74d-4fad-bc47-4ee8f3c2cbfe,321844.84,1.64,2023-01-28,2017-02-18
ac64e503-40c2-4019-b4cf-a4800773a430,f7a22b9e-562d-4841-b769-f5c0e0345803,84198.13,2.31,2021-09-21,2013-07-24
8e2e9f89-41a9-4328-9564-0b298268c875,fe96cff0-b092-4d3f-bfec-3f98776625e5,107897.27,13.61,2021-12-25,2019-08-16
b8cafc1e-14aa-4d3b-87ca-51b5b2f71942,0c98dd95-7264-4eaa-be03-46bbb43589c1,361249.77,4.21,2020-12-19,2004-02-25
bfd07594-017c-452c-afa2-7e1095ab8aab,a3723047-7e19-44f5-8250-0df1f811ec37,202936.41,11.9,2024-04-14,2005-10-12
cf21d6f9-0282-4784-aa49-5876cfb9568e,a9352c42-a263-4b83-ab56-958a60ec943c,162107.67,9.0,2021-05-07,2007-06-13
f8b0af15-8017-4d89-a0ea-0edb649f25f7,a584e4d8-1326-4b25-9621-b76fb3068ba3,379461.25,5.56,2023-08-10,2002-08-16
523f51bb-eec0-436d-8442-6f9c9a966326,26d98e09-b94b-4b08-962c-f53991acfdd3,357691.78,10.28,2021-12-14,2023-02-12
543c27a5-83e8-4e94-8fa9-6d670cb83615,1c744175-72e0-43c9-b760-4d7f4dfa41d2,66209.47,12.87,2022-10-08,2022-06-10
15f24e3f-6051-4211-8a93-ad155e5aa1e5,e4b284a9-b476-4a96-a302-8eb7f3b570e9,465195.26,2.97,2020-04-17,2024-05-15
b47ddc71-bace-4346-9413-ddfc47a6d33d,55d53db0-d827-4370-92db-df579978323a,326737.37,14.15,2022-08-26,2009-12-15
c48ac0b0-4107-4fc3-8a25-c44a8c11fbe7,f3cc128d-9770-4e4a-bb3a-abcaccd96503,269385.59,13.72,2023-12-18,2007-12-06
a91d8e9f-49d1-4069-bb1b-8aaaacea4934,c5a078d3-569c-4cb1-bf70-1e6ec585bcf2,264397.97,8.6,2022-10-10,2005-07-03
6d313783-f735-4119-9ce3-30edfa1aa417,56b63572-b0ef-4ea2-bccc-e75be9d69ef9,457088.6,1.05,2023-07-30,2000-02-08
6dcfe0a7-a6cb-4cdb-aa01-5e6c1358238c,771f1b01-ebf4-4428-b993-b9623b60c362,326079.73,6.26,2021-05-24,2007-11-05
bed3451d-d4de-4b20-8688-84970d91ba7f,55cac700-2249-482b-9dc8-9ff032713a6d,192128.25,13.68,2021-12-04,2005-09-11
c29ca42d-e0b0-4f94-b998-e262d5ef2892,862f2a7c-bd87-4b74-ab7e-1c217eb1944c,177143.94,2.59,2022-07-24,2010-03-10
8bdc75cf-9f85-4f2d-a0f9-8163176d2a27,2ba16c9d-cb4a-450c-9d8e-dde80eff2b50,40684.3,4.72,2022-05-12,2000-05-17
ca4e7879-deef-45c5-acb5-bbbc8eff140d,33bb2c2d-7958-4447-97c5-d6e56cf8e265,366143.17,2.04,2020-01-15,2001-05-20
2d91378f-e80a-4043-8c34-46a4232c0a5e,deee22cb-17e2-498a-b75d-ba8721480bf1,321195.25,1.15,2022-12-22,2009-04-04
0d89f54e-fc2b-49db-b694-b63e5776d26c,9fb494d1-21b1-4240-99a8-760e061779b6,42674.92,6.69,2024-01-20,2007-10-09
84e3e661-5581-4ecb-acaf-e49f52e8a0ed,46b446de-0a7f-4939-b18c-fea8a55649bb,299960.95,4.57,2022-08-26,2018-05-02
d0dcb0dd-185b-4fd7-ba65-a1442aa6fd4b,9baaa381-95ae-4e49-b955-38b5a44947d5,230422.62,3.02,2021-08-16,2013-09-30
e6272c22-5530-4bb4-97f8-aa8815bfab26,3190df3b-5593-4bc3-8677-ea6b61f4c171,17631.04,10.4,2022-06-03,2006-09-22
6ca6353e-87d2-4c18-b335-7c9baf94cbdb,05ebfe8d-b8e0-4844-922a-94701720e4cf,142924.69,10.56,2021-07-30,2004-09-12
3109199a-08db-48af-ba0d-b976a8fd7346,a05a21c4-f4e9-437d-b8c2-ac4b4eecdfd8,53777.06,12.83,2021-02-12,2013-01-30
918557a4-61f9-4771-a01e-534d2796ea5b,2fe00a71-a1e2-4f0e-97d9-1b139b1d13b0,81160.18,1.33,2020-02-13,2005-05-20
bf10a611-53c5-4a94-854a-7a5acab60a23,cbbae7c0-1b53-4887-894d-c87cbad156fd,135230.38,13.12,2023-06-13,2006-05-18
af4d7429-ce73-4798-983e-b41f011f1f74,733f6eee-7218-47b8-912b-0e28bc741b4f,377335.15,14.24,2023-02-06,2010-04-05
7cabdead-e4b2-4b30-8583-4138ec6d3a83,67507a77-dc1f-4872-9380-03c83676c0a1,475763.92,7.15,2020-02-14,2000-06-12
a6f5b730-2b73-45ff-8457-3bd3ccf248bd,3ead1d3f-ec1a-486d-a02c-1df07702f689,445298.41,13.91,2023-02-17,2006-04-24
bfa8126a-cf3d-4d3d-a0da-b0612c495d6b,f0e1a3fa-dace-4123-ba48-4f9db750be65,300624.99,3.85,2021-10-19,2012-08-09
917dca00-3e6b-4aa6-8b95-2362a365a44a,d9704bd0-026f-43c7-9b32-137900d7e5ee,201699.16,12.41,2024-05-07,2000-10-21
d370a38c-4957-455c-8757-14b5c3eabbc7,b98baef0-3c24-4f12-81cf-a043cc1c34a7,315842.33,1.1,2022-01-06,2005-09-27
5f488120-d84e-4af2-b76e-3ba766672532,74064218-b8ac-4314-adde-1daee33cebca,341857.63,5.34,2023-12-12,2006-09-25
19fee4a1-4286-41bd-9c97-4405a067955a,6bf3b9c2-ae27-43a3-96eb-7e03bf2de1c4,311758.3,5.37,2022-01-13,2005-05-25
49b33b3f-ea95-408c-a9f4-821775e96bd6,41ac3b62-88c0-4fb9-b1c1-657eacfa235f,410214.28,2.84,2022-04-20,2006-02-05
8786624d-d825-4a7f-9628-f452afa55b68,ad00da91-4e6b-4863-bc59-37572b0a786f,331685.8,5.27,2021-07-05,2020-08-16
d662bf39-9546-4ae0-8763-3559b82010ff,37ac8c76-c827-4770-9e25-a887e2144479,218903.11,12.65,2021-09-05,2024-04-02
7471f7c3-a8b6-488f-9290-e5c9fe14f81d,58cb5cbf-8414-4193-9143-ea4ae61a2d22,465625.57,9.73,2020-06-29,2010-01-19
6a552586-c260-4700-82df-0d1ffdfd1f30,81ed1c5b-b46a-457c-8d6e-10ceca2a87dc,432485.21,7.99,2020-07-09,2023-08-11
ff8298e2-8512-400e-a7fc-ea5fac3cfd00,d61ae3ae-90f0-42fd-905f-72504d23e774,492263.38,11.79,2021-10-29,2019-08-01
0c4c2b69-e50c-426b-8a00-824a3aaf8d03,53a775ea-7eef-4286-8a3c-074742ce5d56,311036.09,14.63,2023-01-07,2024-03-15
8bd45831-f2d0-402f-ab41-af059a7f35ce,b58fe100-dea2-49c0-8876-30e04938110b,337531.17,8.39,2020-04-03,2012-06-09
a2889cf5-684d-4bfa-ae0d-f9932a9edfc4,eb485fe8-8fa2-423f-90fe-3e26f7c6ae2e,28141.56,1.92,2023-02-13,2018-09-06
b122ed0e-3f1d-40e5-9aff-e89e173d110e,d70da0b5-a496-4acd-853d-2f54c38c9733,207365.8,2.85,2024-05-09,2003-04-13
e2b9eaa4-8967-40bc-b2b1-44f990b914d9,7c3ab44b-54a1-40c2-be65-2bbc5e1b0840,367701.69,13.11,2021-09-27,2008-09-24
2fbc24c8-c694-40c2-8fa8-ee91d0923f4f,20aa0d92-6326-423e-abd0-f249a34ecd13,402738.66,10.94,2020-06-01,2010-02-08
c5db7f48-ad39-4b5e-8a10-ab2c0474f99d,79ad8c87-28a6-4117-9044-e7cbe127b0a9,327442.09,3.63,2023-04-07,2017-03-16
